,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
2410,1.0,0.0,0.0,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,5.863958317198452,6.0
2416,1.0,0.0,0.0,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,7.000969913857382,7.0
2419,1.0,1.0,0.0,0.655,0.52,0.19,1.4545,0.6,0.3865,0.383,10.12834274045398,10.0
2425,1.0,1.0,0.0,0.675,0.525,0.17,1.711,0.8365,0.35200000000000004,0.475,9.231709986020867,9.0
2426,1.0,0.0,1.0,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10.073289428325893,10.0
2428,1.0,0.0,1.0,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10.267832652990265,10.0
2431,1.0,0.0,1.0,0.53,0.425,0.13,0.7020000000000001,0.2975,0.1395,0.22,8.974817570599885,9.0
2435,1.0,1.0,0.0,0.47,0.35,0.115,0.487,0.1955,0.127,0.155,7.850549962865314,8.0
2436,1.0,1.0,0.0,0.56,0.455,0.16,0.967,0.4525,0.207,0.274,8.771556210052754,9.0
2446,1.0,0.0,0.0,0.4,0.3,0.11,0.2985,0.1375,0.071,0.075,6.2374955291954635,6.0
2448,1.0,0.0,0.0,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,5.830354776048801,6.0
2450,1.0,0.0,1.0,0.3,0.24,0.09,0.161,0.0725,0.039,0.05,5.957313221110283,6.0
2457,1.0,0.0,1.0,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,10.578754674380612,10.0
2460,1.0,1.0,0.0,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,7.72938491232175,8.0
2467,1.0,0.0,0.0,0.525,0.38,0.135,0.615,0.261,0.159,0.175,7.7215049836111795,8.0
2474,1.0,0.0,0.0,0.625,0.485,0.15,1.044,0.438,0.2865,0.278,8.941629880508343,9.0
2492,1.0,0.0,0.0,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8.397927835407437,8.0
2499,1.0,0.0,0.0,0.36,0.27,0.09,0.219,0.097,0.0405,0.065,5.9559460166694755,6.0
2501,1.0,1.0,0.0,0.61,0.485,0.165,1.087,0.4255,0.232,0.38,10.821220045147413,11.0
2502,1.0,0.0,0.0,0.5,0.4,0.12,0.616,0.261,0.14300000000000002,0.1935,7.959470457287072,8.0
2521,1.0,0.0,1.0,0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8.40033797348157,8.0
2522,1.0,0.0,0.0,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9.232578932909394,9.0
2524,1.0,0.0,0.0,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455,7.284085335081271,7.0
2531,1.0,1.0,0.0,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141,7.811288935359962,8.0
2533,1.0,0.0,1.0,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,9.586310078188628,10.0
2546,1.0,0.0,0.0,0.5,0.385,0.12,0.516,0.197,0.1305,0.165,8.014172763217523,8.0
2547,1.0,0.0,0.0,0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,5.923229282430873,6.0
2555,1.0,1.0,0.0,0.675,0.54,0.21,1.5930000000000002,0.6859999999999999,0.318,0.45,10.836145786964526,11.0
2571,1.0,0.0,0.0,0.41,0.335,0.11,0.33,0.157,0.0705,0.17,7.288932795028147,7.0
2572,1.0,0.0,0.0,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,6.844523966004677,7.0
2577,1.0,0.0,1.0,0.61,0.49,0.16,1.112,0.465,0.228,0.341,10.22091319746416,10.0
2587,1.0,0.0,0.0,0.405,0.31,0.065,0.3205,0.1575,0.066,0.08800000000000001,6.077231727365824,6.0
2595,1.0,0.0,1.0,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,9.01800231721406,9.0
2603,1.0,1.0,0.0,0.535,0.425,0.135,0.7709999999999999,0.3765,0.1815,0.1795,7.7358740091259195,8.0
2608,1.0,1.0,0.0,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,10.781940800194626,11.0
2614,1.0,0.0,0.0,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,7.038235956097639,7.0
2624,1.0,0.0,0.0,0.425,0.32,0.1,0.3055,0.126,0.06,0.106,6.915918595736303,7.0
2630,1.0,0.0,1.0,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29,8.945134220392863,9.0
2631,1.0,0.0,0.0,0.485,0.385,0.13,0.568,0.2505,0.17800000000000002,0.154,7.292364236790171,7.0
2636,1.0,1.0,0.0,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9.216743402741129,9.0
2643,1.0,0.0,1.0,0.685,0.51,0.165,1.545,0.6859999999999999,0.3775,0.4055,9.642929245510615,10.0
2646,1.0,0.0,1.0,0.51,0.415,0.145,0.7509999999999999,0.3295,0.1835,0.203,8.383591151983989,8.0
2650,1.0,0.0,0.0,0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,7.785340653538966,8.0
2666,1.0,0.0,0.0,0.35,0.25,0.07,0.18,0.0655,0.048,0.054000000000000006,5.7443620923332315,6.0
2675,1.0,1.0,0.0,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,9.973238822003047,10.0
2678,1.0,1.0,0.0,0.535,0.445,0.125,0.8725,0.417,0.199,0.24,8.214446462442355,8.0
2691,1.0,0.0,0.0,0.445,0.345,0.105,0.409,0.1675,0.1015,0.117,7.051546185878019,7.0
2696,1.0,0.0,1.0,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,7.738047183008593,8.0
2706,1.0,0.0,0.0,0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045,6.730626656932662,7.0
2707,1.0,0.0,1.0,0.625,0.485,0.17,1.4369999999999998,0.5855,0.293,0.475,10.988399801994897,11.0
2709,1.0,0.0,1.0,0.615,0.53,0.17,1.12,0.5775,0.2095,0.28600000000000003,8.921746234851142,9.0
2719,1.0,0.0,1.0,0.69,0.55,0.18,1.6915,0.6655,0.402,0.5,11.608445249109174,11.0
2720,1.0,0.0,0.0,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,5.860063443848609,6.0
2724,1.0,0.0,0.0,0.375,0.275,0.09,0.218,0.093,0.0405,0.0755,6.183747198403751,6.0
2727,1.0,0.0,0.0,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091,6.252289472455986,6.0
2731,1.0,0.0,1.0,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,7.7341746167466745,8.0
2734,1.0,1.0,0.0,0.675,0.51,0.15,1.1965,0.475,0.304,0.386,10.759399344405438,11.0
2739,1.0,1.0,0.0,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,7.855629802396895,8.0
2742,1.0,1.0,0.0,0.55,0.43,0.14,0.7135,0.2565,0.18600000000000005,0.225,9.442738786946112,9.0
2747,1.0,1.0,0.0,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9.030509688869524,9.0
2750,1.0,0.0,1.0,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,11.54181987506309,12.0
2752,1.0,0.0,0.0,0.335,0.25,0.08,0.16699999999999998,0.0675,0.0325,0.0575,5.768291144108146,6.0
2757,1.0,1.0,0.0,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9.099190606761411,9.0
2763,1.0,1.0,0.0,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10.076678627389443,10.0
2765,1.0,1.0,0.0,0.59,0.455,0.175,0.966,0.391,0.2455,0.31,9.837829870005965,10.0
2772,1.0,1.0,0.0,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,11.671721205783722,12.0
2777,1.0,1.0,0.0,0.585,0.46,0.165,1.058,0.486,0.25,0.294,8.87221047265936,9.0
2780,1.0,1.0,0.0,0.505,0.4,0.165,0.7290000000000001,0.2675,0.155,0.25,9.441618027663688,9.0
2781,1.0,0.0,1.0,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,9.647418995073867,10.0
2787,1.0,0.0,0.0,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765,7.749524009536281,8.0
2788,1.0,0.0,0.0,0.26,0.215,0.08,0.099,0.037000000000000005,0.0255,0.045,5.243983733445928,5.0
2789,1.0,0.0,0.0,0.445,0.345,0.12,0.4035,0.16899999999999998,0.0825,0.13,7.283216486828839,7.0
2798,1.0,0.0,0.0,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,7.969996708280771,8.0
2800,1.0,0.0,1.0,0.55,0.425,0.16,0.7929999999999999,0.343,0.2035,0.215,8.705126583517272,9.0
2805,1.0,1.0,0.0,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,7.9249567183593195,8.0
2810,1.0,1.0,0.0,0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11.40323687834141,11.0
2819,1.0,0.0,0.0,0.4,0.29,0.11,0.329,0.188,0.0455,0.0825,5.834847652004173,6.0
2824,1.0,1.0,0.0,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,9.584747603934655,10.0
2830,1.0,1.0,0.0,0.595,0.47,0.155,1.1775,0.542,0.269,0.31,8.787902401278266,9.0
2844,1.0,0.0,1.0,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,8.03258273042126,8.0
2851,1.0,0.0,0.0,0.175,0.125,0.04,0.028,0.0095,0.008,0.009000000000000001,3.790036338204588,4.0
2856,1.0,1.0,0.0,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,6.973060039935132,7.0
2864,1.0,0.0,1.0,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,7.722783641160654,8.0
2888,1.0,0.0,0.0,0.425,0.34,0.105,0.389,0.2015,0.0905,0.08800000000000001,6.253713270032791,6.0
2889,1.0,1.0,0.0,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12.65857283173845,12.0
2893,1.0,1.0,0.0,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885,16.389191819729792,17.0
2895,1.0,0.0,0.0,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105,6.72536636071059,7.0
2897,1.0,1.0,0.0,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,9.173737935760688,9.0
2903,1.0,1.0,0.0,0.655,0.54,0.215,1.5555,0.695,0.29600000000000004,0.444,10.583800878299682,11.0
2910,1.0,1.0,0.0,0.565,0.44,0.15,0.863,0.435,0.149,0.27,8.617604453511198,9.0
2916,1.0,0.0,0.0,0.315,0.21,0.06,0.125,0.06,0.0375,0.035,4.965007840881774,5.0
2924,1.0,0.0,1.0,0.535,0.41,0.12,0.6835,0.3125,0.1655,0.159,7.923780780034876,8.0
2927,1.0,0.0,1.0,0.53,0.41,0.165,0.732,0.189,0.17,0.31,11.100304870484203,11.0
2930,1.0,0.0,1.0,0.71,0.56,0.175,1.724,0.5660000000000001,0.4575,0.4625,12.489789018042206,13.0
2931,1.0,1.0,0.0,0.65,0.495,0.155,1.337,0.615,0.3195,0.335,8.936058443854687,9.0
2939,1.0,0.0,1.0,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10.386519371736538,10.0
2944,1.0,0.0,1.0,0.63,0.515,0.175,1.1955,0.4920000000000001,0.247,0.37,10.754292315192632,11.0
2955,1.0,0.0,1.0,0.505,0.365,0.115,0.521,0.25,0.096,0.15,7.739435009895931,8.0
2962,1.0,0.0,0.0,0.4,0.315,0.09,0.33,0.151,0.068,0.08,6.273451065278159,6.0
2965,1.0,0.0,0.0,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13,7.154881554222541,7.0
2968,1.0,0.0,1.0,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075,6.866661809404525,7.0
2969,1.0,0.0,1.0,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9.193939600689223,9.0
2980,1.0,0.0,0.0,0.56,0.445,0.165,0.8320000000000001,0.3455,0.179,0.279,9.20102612584618,9.0
3002,1.0,1.0,0.0,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,10.047235083789811,10.0
3004,1.0,0.0,0.0,0.585,0.45,0.135,0.855,0.3795,0.187,0.26,8.65045893860789,9.0
3013,1.0,1.0,0.0,0.7,0.555,0.22,1.666,0.647,0.4285,0.455,11.440975706070274,11.0
3014,1.0,0.0,1.0,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121,7.035914177879091,7.0
3020,1.0,0.0,1.0,0.47,0.38,0.145,0.5865,0.2385,0.14400000000000002,0.185,8.411039294040293,8.0
3024,1.0,0.0,1.0,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10.398849579737146,10.0
3027,1.0,0.0,0.0,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5.052410830929163,5.0
3030,1.0,0.0,1.0,0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745,9.575960003363488,10.0
3031,1.0,0.0,0.0,0.495,0.375,0.14,0.494,0.181,0.0975,0.191,8.485554788756177,8.0
3034,1.0,0.0,0.0,0.5,0.38,0.135,0.5285,0.226,0.123,0.209,8.16823829556888,8.0
3039,1.0,0.0,1.0,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,10.960448078997887,11.0
3042,1.0,0.0,1.0,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,8.989607917736372,9.0
3046,1.0,0.0,1.0,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745,9.978333917379162,10.0
3050,1.0,0.0,1.0,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,9.940767167385037,10.0
3056,1.0,0.0,0.0,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8.020664896348737,8.0
3062,1.0,1.0,0.0,0.605,0.455,0.145,0.9775,0.468,0.1775,0.275,8.82258685950707,9.0
3064,1.0,1.0,0.0,0.55,0.43,0.15,0.84,0.395,0.195,0.223,8.275723319626216,8.0
3068,1.0,1.0,0.0,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,9.913048180591769,10.0
3087,1.0,1.0,0.0,0.47,0.36,0.1,0.4705,0.1635,0.08900000000000001,0.1385,8.182766142950005,8.0
3093,1.0,1.0,0.0,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,7.84661151480174,8.0
3097,1.0,0.0,1.0,0.665,0.515,0.2,1.2695,0.5115,0.2675,0.436,11.546133160034916,12.0
3098,1.0,0.0,0.0,0.35,0.27,0.075,0.215,0.1,0.036000000000000004,0.065,5.809587643479641,6.0
3107,1.0,0.0,1.0,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9.297059653864144,9.0
3108,1.0,0.0,1.0,0.59,0.45,0.16,0.998,0.445,0.214,0.301,9.324356729336216,9.0
3111,1.0,0.0,0.0,0.275,0.205,0.065,0.101,0.041,0.021,0.034,5.009356725477563,5.0
3116,1.0,0.0,1.0,0.605,0.49,0.14,0.9755,0.419,0.206,0.315,9.987860684338969,10.0
3127,1.0,1.0,0.0,0.335,0.22,0.07,0.17,0.076,0.0365,0.05,5.713961359671841,6.0
3129,1.0,0.0,1.0,0.56,0.45,0.155,0.9125,0.3595,0.271,0.35,10.088668269278083,10.0
3136,1.0,0.0,1.0,0.575,0.45,0.13,0.785,0.318,0.193,0.2265,9.250611215447789,9.0
3139,1.0,1.0,0.0,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,8.980276298013242,9.0
3151,1.0,0.0,1.0,0.62,0.465,0.145,0.911,0.375,0.2145,0.278,9.77140088536383,10.0
3155,1.0,0.0,1.0,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,9.416474769476809,9.0
3159,1.0,0.0,0.0,0.545,0.375,0.12,0.5429999999999999,0.2375,0.1155,0.1725,7.823591236238838,8.0
3166,1.0,0.0,1.0,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,8.64804432938799,9.0
3174,1.0,0.0,1.0,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11.348180202974302,11.0
3179,1.0,1.0,0.0,0.695,0.535,0.175,1.8385,0.8035,0.396,0.503,10.353832416802152,10.0
3180,1.0,0.0,1.0,0.6,0.475,0.175,1.11,0.5105,0.256,0.285,8.990050294797827,9.0
3181,1.0,0.0,1.0,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1,7.057518249426813,7.0
3195,1.0,0.0,0.0,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,6.870252997950712,7.0
3196,1.0,0.0,0.0,0.38,0.28,0.085,0.2735,0.115,0.061,0.085,6.165639779159299,6.0
3204,1.0,0.0,1.0,0.415,0.3,0.1,0.3355,0.1545,0.0685,0.095,6.866568490417338,7.0
3205,1.0,0.0,1.0,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,8.841269707967122,9.0
3213,1.0,0.0,0.0,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7.077575258044501,7.0
3215,1.0,0.0,1.0,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9.342411935695193,9.0
3221,1.0,1.0,0.0,0.6,0.475,0.155,1.0590000000000002,0.441,0.19,0.39,10.614259855004171,11.0
3244,1.0,1.0,0.0,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,6.74017428759315,7.0
3253,1.0,0.0,0.0,0.45,0.36,0.13,0.478,0.191,0.127,0.13699999999999998,7.385230588882516,7.0
3264,1.0,0.0,0.0,0.485,0.365,0.105,0.5205,0.195,0.123,0.182,7.931676673390755,8.0
3268,1.0,0.0,0.0,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16,6.854793357176768,7.0
3276,1.0,0.0,0.0,0.36,0.27,0.09,0.2075,0.098,0.039,0.062,5.880292238306653,6.0
3282,1.0,0.0,0.0,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6.259934660708587,6.0
3302,1.0,0.0,1.0,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,9.557879387168338,10.0
3320,1.0,0.0,0.0,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,5.766522616631696,6.0
3326,1.0,0.0,1.0,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,10.081554454111288,10.0
3332,1.0,0.0,0.0,0.545,0.435,0.135,0.7715,0.3720000000000001,0.14800000000000002,0.227,8.031088996869649,8.0
3345,1.0,1.0,0.0,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,9.235139008149472,9.0
3347,1.0,1.0,0.0,0.64,0.5,0.18,1.4995,0.593,0.314,0.431,10.817698241671039,11.0
3355,1.0,1.0,0.0,0.64,0.505,0.175,1.3185,0.6185,0.302,0.3315,9.02434186290879,9.0
3356,1.0,0.0,0.0,0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455,7.833930184044609,8.0
3362,1.0,0.0,1.0,0.61,0.47,0.155,1.0325,0.4970000000000001,0.2175,0.2785,8.83745002129724,9.0
3376,1.0,0.0,1.0,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,8.946548782300406,9.0
3382,1.0,1.0,0.0,0.575,0.425,0.15,0.8765,0.455,0.18,0.228,7.844323880320698,8.0
3386,1.0,1.0,0.0,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,9.126115929940289,9.0
3389,1.0,0.0,1.0,0.67,0.525,0.17,1.4005,0.715,0.3025,0.387,8.996226987444997,9.0
3390,1.0,0.0,1.0,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,9.063698731876215,9.0
3399,1.0,0.0,0.0,0.51,0.4,0.125,0.5935,0.239,0.13,0.204,8.339485696321558,8.0
3401,1.0,0.0,1.0,0.555,0.44,0.14,0.8705,0.407,0.156,0.255,8.81583547015577,9.0
3413,1.0,1.0,0.0,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.5529999999999999,11.687462723975681,12.0
3432,1.0,0.0,0.0,0.43,0.33,0.1,0.449,0.254,0.0825,0.097,5.871547871756313,6.0
3433,1.0,0.0,1.0,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339,9.059261110813967,9.0
3434,1.0,1.0,0.0,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,9.549269290567851,10.0
3440,1.0,1.0,0.0,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,8.14987891599718,8.0
3445,1.0,1.0,0.0,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,9.95354479068683,10.0
3447,1.0,0.0,0.0,0.435,0.33,0.11,0.38,0.1515,0.0945,0.11,6.963995206487153,7.0
3459,1.0,0.0,0.0,0.53,0.4,0.125,0.617,0.279,0.127,0.19,7.909034170174788,8.0
3461,1.0,0.0,1.0,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,9.829106847267447,10.0
3462,1.0,1.0,0.0,0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,9.839481399235986,10.0
3463,1.0,1.0,0.0,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,8.73161235366842,9.0
3467,1.0,1.0,0.0,0.62,0.495,0.17,1.062,0.3720000000000001,0.213,0.34,11.235968519208368,11.0
3471,1.0,0.0,0.0,0.585,0.46,0.145,0.8465,0.339,0.16699999999999998,0.295,9.625047928660644,10.0
3478,1.0,0.0,1.0,0.48,0.365,0.12,0.6015,0.312,0.117,0.14,7.080138011482596,7.0
3481,1.0,0.0,0.0,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,8.690756374811443,9.0
3483,1.0,0.0,1.0,0.7,0.565,0.18,1.751,0.895,0.3355,0.446,9.063402448749105,9.0
3497,1.0,0.0,0.0,0.435,0.33,0.11,0.413,0.2055,0.096,0.096,6.318916163867757,6.0
3508,1.0,0.0,1.0,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,7.998211184124723,8.0
3510,1.0,0.0,1.0,0.475,0.36,0.14,0.5135,0.241,0.1045,0.155,7.819664934476008,8.0
3513,1.0,0.0,0.0,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,7.954003813674856,8.0
3525,1.0,0.0,1.0,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,9.933097215936407,10.0
3531,1.0,0.0,0.0,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,10.59522472346746,11.0
3532,1.0,0.0,0.0,0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6.1591535090872656,6.0
3535,1.0,1.0,0.0,0.4,0.305,0.16,0.368,0.173,0.0705,0.105,7.082170591188632,7.0
3543,1.0,1.0,0.0,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,15.880519944611725,16.0
3546,1.0,0.0,1.0,0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095,7.199503511412127,7.0
3551,1.0,0.0,0.0,0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035,5.004660603190015,5.0
3556,1.0,1.0,0.0,0.57,0.455,0.15,1.107,0.54,0.255,0.27,8.013523741382482,8.0
3557,1.0,1.0,0.0,0.625,0.52,0.18,1.354,0.4845,0.35100000000000003,0.375,11.040806677749654,11.0
3559,1.0,1.0,0.0,0.545,0.41,0.115,0.6765,0.29,0.158,0.22,8.650563305137684,9.0
3560,1.0,1.0,0.0,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,9.64780054898667,10.0
3570,1.0,1.0,0.0,0.635,0.52,0.165,1.3405,0.5065,0.29600000000000004,0.412,11.22435144067952,11.0
3574,1.0,1.0,0.0,0.625,0.5,0.165,1.288,0.573,0.3035,0.315,9.153613990983285,9.0
3579,1.0,0.0,0.0,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,6.059558049877731,6.0
3590,1.0,0.0,1.0,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8.389068580532003,8.0
3600,1.0,1.0,0.0,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,10.202185050085543,10.0
3605,1.0,0.0,1.0,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5.188725143622833,5.0
3618,1.0,0.0,0.0,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,5.79811407373185,6.0
3630,1.0,0.0,1.0,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,7.702427433871545,8.0
3632,1.0,0.0,1.0,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,8.7362222070313,9.0
3636,1.0,1.0,0.0,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,9.92031102265776,10.0
3638,1.0,0.0,0.0,0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6.021005280687956,6.0
3640,1.0,0.0,0.0,0.5,0.375,0.125,0.5695,0.259,0.124,0.157,7.377287775081918,7.0
3641,1.0,0.0,0.0,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,6.731977391107152,7.0
3645,1.0,1.0,0.0,0.725,0.56,0.21,2.141,0.65,0.398,1.005,18.198140964222727,18.0
3647,1.0,1.0,0.0,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,8.60411236869119,9.0
3648,1.0,0.0,0.0,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,7.294765704160323,7.0
3649,1.0,0.0,1.0,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,9.853235959126652,10.0
3658,1.0,0.0,0.0,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,6.8062006192435724,7.0
3662,1.0,0.0,0.0,0.42,0.305,0.09,0.328,0.168,0.0615,0.08199999999999999,6.087541215016283,6.0
3663,1.0,0.0,1.0,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,9.780080869433895,10.0
3677,1.0,0.0,1.0,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9.246944825758744,9.0
3678,1.0,1.0,0.0,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,8.974478238307979,9.0
3686,1.0,0.0,1.0,0.76,0.605,0.215,2.173,0.8009999999999999,0.4915,0.6459999999999999,13.628376518171835,13.0
3688,1.0,0.0,0.0,0.4,0.32,0.095,0.348,0.194,0.053,0.087,6.021544183040374,6.0
3692,1.0,0.0,1.0,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275,9.18973172722918,9.0
3693,1.0,0.0,0.0,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,8.066330766300677,8.0
3707,1.0,1.0,0.0,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11.260807947263011,11.0
3711,1.0,0.0,0.0,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7.127723738371164,7.0
3719,1.0,1.0,0.0,0.44,0.33,0.115,0.4005,0.14300000000000002,0.113,0.12,7.627047932457913,8.0
3733,1.0,0.0,1.0,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,10.866990616146053,11.0
3735,1.0,1.0,0.0,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,8.315034138612399,8.0
3740,1.0,0.0,0.0,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6.016629677495583,6.0
3751,1.0,0.0,1.0,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,9.117425793844998,9.0
3753,1.0,0.0,0.0,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8.067471825182333,8.0
