,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
2382,1.0,1.0,0.0,0.585,0.475,0.165,1.053,0.458,0.217,0.3,11.529030221416404,11.0
2392,1.0,0.0,1.0,0.485,0.4,0.135,0.6629999999999999,0.313,0.13699999999999998,0.2,9.803494862297905,10.0
2399,1.0,0.0,1.0,0.735,0.57,0.175,1.88,0.9095,0.387,0.488,10.665613742677609,11.0
2400,1.0,0.0,1.0,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,9.159080872464264,9.0
2407,1.0,0.0,1.0,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,9.186927516964657,9.0
2420,1.0,1.0,0.0,0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275,9.376128071375177,9.0
2421,1.0,0.0,0.0,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,8.697135380671256,9.0
2427,1.0,0.0,0.0,0.55,0.465,0.15,0.936,0.481,0.174,0.2435,8.919967579619982,9.0
2432,1.0,0.0,1.0,0.63,0.505,0.155,1.105,0.4920000000000001,0.226,0.325,11.532944622553687,11.0
2434,1.0,0.0,1.0,0.505,0.405,0.11,0.625,0.305,0.16,0.175,8.654283481584018,9.0
2437,1.0,1.0,0.0,0.675,0.525,0.17,1.8095,0.784,0.391,0.455,11.601219392843758,12.0
2439,1.0,0.0,0.0,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,8.602499046813824,9.0
2441,1.0,1.0,0.0,0.68,0.55,0.175,1.473,0.713,0.282,0.4295,11.439616010054731,11.0
2442,1.0,1.0,0.0,0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985,10.180152385941192,10.0
2443,1.0,0.0,1.0,0.625,0.465,0.14,1.195,0.4825,0.205,0.4,12.602609019779035,13.0
2444,1.0,0.0,0.0,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095,9.0932344643915,9.0
2451,1.0,0.0,1.0,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,13.197890127350412,13.0
2455,1.0,0.0,1.0,0.335,0.255,0.075,0.1635,0.0615,0.0345,0.057,7.718511976572119,8.0
2458,1.0,0.0,0.0,0.19,0.13,0.045,0.0265,0.009000000000000001,0.005,0.009000000000000001,4.835592707051178,5.0
2469,1.0,0.0,1.0,0.645,0.495,0.185,1.4935,0.5265,0.2785,0.455,15.212209958267298,15.0
2482,1.0,0.0,0.0,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035,6.137884798207712,6.0
2486,1.0,0.0,0.0,0.52,0.38,0.125,0.5545,0.28800000000000003,0.1295,0.16699999999999998,7.799236163383779,8.0
2503,1.0,1.0,0.0,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12.495788514833386,12.0
2505,1.0,0.0,1.0,0.63,0.51,0.23,1.539,0.5635,0.2815,0.57,16.888628672309807,17.0
2506,1.0,1.0,0.0,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,13.612607586116933,14.0
2508,1.0,0.0,1.0,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,10.978678727995938,11.0
2509,1.0,1.0,0.0,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13.432989080460779,13.0
2515,1.0,1.0,0.0,0.72,0.58,0.195,2.103,1.0265,0.48,0.5375,10.155464046534698,10.0
2518,1.0,0.0,1.0,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11.099194025000148,11.0
2529,1.0,0.0,1.0,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8.321898719563137,8.0
2532,1.0,0.0,0.0,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,7.97931758345695,8.0
2536,1.0,0.0,1.0,0.5,0.39,0.145,0.6509999999999999,0.273,0.132,0.22,10.76856369664277,11.0
2543,1.0,0.0,0.0,0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8.124130731136173,8.0
2545,1.0,1.0,0.0,0.375,0.29,0.08,0.282,0.1405,0.0725,0.08,7.332779512723407,7.0
2549,1.0,0.0,0.0,0.28,0.205,0.07,0.1015,0.041,0.03,0.03,5.9614593678449666,6.0
2558,1.0,0.0,1.0,0.59,0.49,0.135,1.008,0.422,0.2245,0.285,11.20961458314996,11.0
2562,1.0,0.0,0.0,0.49,0.37,0.11,0.5379999999999999,0.271,0.1035,0.139,7.689017582202205,8.0
2563,1.0,1.0,0.0,0.43,0.35,0.09,0.397,0.1575,0.08900000000000001,0.12,8.923525189105982,9.0
2567,1.0,0.0,0.0,0.26,0.2,0.07,0.092,0.037000000000000005,0.02,0.03,6.046672903664728,6.0
2580,1.0,0.0,0.0,0.375,0.3,0.075,0.14400000000000002,0.059,0.03,0.044,7.096531037083717,7.0
2582,1.0,1.0,0.0,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225,11.623135659257258,12.0
2593,1.0,0.0,1.0,0.425,0.335,0.1,0.4085,0.1755,0.092,0.135,8.877888266647108,9.0
2602,1.0,0.0,0.0,0.37,0.275,0.1,0.22,0.094,0.045,0.065,7.343873681558717,7.0
2607,1.0,0.0,1.0,0.715,0.535,0.19,1.6755,0.889,0.313,0.42,9.554317994298838,10.0
2612,1.0,0.0,0.0,0.495,0.375,0.115,0.507,0.241,0.103,0.15,8.239503244678371,8.0
2616,1.0,0.0,1.0,0.65,0.51,0.155,1.4069999999999998,0.7215,0.298,0.335,9.01959719418537,9.0
2618,1.0,0.0,1.0,0.725,0.57,0.19,2.55,1.0705,0.483,0.725,14.537107414406002,14.0
2621,1.0,1.0,0.0,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10.471046528986975,10.0
2625,1.0,1.0,0.0,0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,8.21334238533449,8.0
2634,1.0,0.0,0.0,0.48,0.37,0.125,0.5435,0.244,0.101,0.165,8.824177422626583,9.0
2637,1.0,0.0,1.0,0.28,0.21,0.08,0.1085,0.041,0.0265,0.0345,7.244328649562268,7.0
2638,1.0,1.0,0.0,0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,10.077164165535585,10.0
2644,1.0,0.0,0.0,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,8.916069568494345,9.0
2647,1.0,0.0,1.0,0.62,0.49,0.16,1.035,0.44,0.2525,0.285,11.256383139462423,11.0
2654,1.0,1.0,0.0,0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725,9.678715607317038,10.0
2657,1.0,0.0,0.0,0.5,0.375,0.12,0.542,0.215,0.116,0.17,9.15622162643936,9.0
2671,1.0,1.0,0.0,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13.356825934380458,13.0
2676,1.0,0.0,0.0,0.37,0.275,0.09,0.2065,0.096,0.0395,0.058,6.984120589749471,7.0
2682,1.0,0.0,1.0,0.645,0.52,0.175,1.636,0.779,0.342,0.4320000000000001,10.712065373584606,11.0
2684,1.0,0.0,0.0,0.55,0.435,0.125,0.741,0.348,0.1585,0.206,8.806766524058649,9.0
2693,1.0,1.0,0.0,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15.291105737024921,15.0
2694,1.0,0.0,0.0,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8.124586099397387,8.0
2698,1.0,1.0,0.0,0.595,0.47,0.155,1.121,0.4515,0.17800000000000002,0.155,11.315306529480067,11.0
2702,1.0,1.0,0.0,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12.32871923122255,12.0
2704,1.0,0.0,1.0,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,11.239545449832907,11.0
2710,1.0,1.0,0.0,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11.345187986995658,11.0
2711,1.0,0.0,0.0,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,7.098694940006943,7.0
2712,1.0,0.0,1.0,0.665,0.52,0.175,1.3725,0.606,0.32,0.395,11.67092714468577,12.0
2733,1.0,1.0,0.0,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,9.932358694519515,10.0
2753,1.0,0.0,0.0,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8.330943547371845,8.0
2760,1.0,1.0,0.0,0.66,0.53,0.18,1.5175,0.7765,0.302,0.401,10.064403467911392,10.0
2768,1.0,1.0,0.0,0.525,0.41,0.15,0.708,0.274,0.151,0.25,11.486912397673297,12.0
2778,1.0,0.0,1.0,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9.479883478424656,9.0
2779,1.0,0.0,1.0,0.5,0.38,0.125,0.5770000000000001,0.269,0.1265,0.1535,9.206824619819875,9.0
2783,1.0,0.0,1.0,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,9.826151881204927,10.0
2790,1.0,0.0,1.0,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287,10.743514952211772,11.0
2796,1.0,0.0,1.0,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,13.627459998463419,13.0
2801,1.0,0.0,0.0,0.5,0.385,0.11,0.596,0.3015,0.104,0.151,7.847801776840106,8.0
2802,1.0,1.0,0.0,0.685,0.565,0.175,1.638,0.7775,0.375,0.438,10.783002662875655,11.0
2807,1.0,0.0,0.0,0.385,0.3,0.095,0.302,0.152,0.0615,0.0735,6.962523908304676,7.0
2814,1.0,0.0,0.0,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.189,8.95506565688779,9.0
2817,1.0,0.0,1.0,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,10.077941595910586,10.0
2822,1.0,0.0,0.0,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,8.680022064860614,9.0
2825,1.0,0.0,0.0,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,7.993439160723469,8.0
2829,1.0,0.0,1.0,0.595,0.455,0.145,0.942,0.43,0.182,0.277,10.729823673214943,11.0
2836,1.0,0.0,0.0,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,4.765349781478865,5.0
2841,1.0,0.0,1.0,0.7,0.575,0.19,2.273,1.095,0.418,0.638,11.777824258703266,12.0
2847,1.0,0.0,0.0,0.525,0.4,0.11,0.6275,0.3015,0.126,0.18,8.220657960329724,8.0
2849,1.0,0.0,1.0,0.655,0.525,0.16,1.46,0.6859999999999999,0.311,0.405,10.83058296858667,11.0
2858,1.0,0.0,1.0,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,9.987737800329617,10.0
2859,1.0,0.0,0.0,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8.12426883433174,8.0
2860,1.0,0.0,1.0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,11.568296204744648,12.0
2865,1.0,0.0,1.0,0.585,0.46,0.15,1.206,0.581,0.21600000000000005,0.32299999999999995,10.276717317882227,10.0
2868,1.0,0.0,0.0,0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8.291995046540707,8.0
2870,1.0,0.0,0.0,0.275,0.2,0.07,0.096,0.037000000000000005,0.0225,0.03,6.0313619885701115,6.0
2874,1.0,0.0,1.0,0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,10.989232963419772,11.0
2875,1.0,1.0,0.0,0.64,0.49,0.18,1.36,0.653,0.34700000000000003,0.305,9.384775558020324,9.0
2876,1.0,0.0,1.0,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,9.339108828662503,9.0
2880,1.0,0.0,0.0,0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,7.226497977955006,7.0
2881,1.0,1.0,0.0,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12.125484368321327,12.0
2883,1.0,0.0,0.0,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,7.773488336193713,8.0
2886,1.0,0.0,1.0,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,9.624526785199924,10.0
2891,1.0,0.0,0.0,0.515,0.4,0.125,0.5925,0.265,0.1175,0.168,8.956247428363216,9.0
2896,1.0,0.0,0.0,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4.028965844981598,4.0
2898,1.0,1.0,0.0,0.505,0.41,0.15,0.644,0.285,0.145,0.21,10.49350412686498,11.0
2913,1.0,0.0,0.0,0.46,0.355,0.11,0.436,0.1975,0.096,0.125,8.069266023128858,8.0
2921,1.0,1.0,0.0,0.52,0.405,0.14,0.6915,0.276,0.13699999999999998,0.215,10.936491497368717,11.0
2929,1.0,0.0,1.0,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10.35585501758787,10.0
2934,1.0,0.0,0.0,0.55,0.405,0.15,0.6755,0.3015,0.1465,0.21,9.502394730441786,10.0
2935,1.0,1.0,0.0,0.405,0.325,0.11,0.3555,0.151,0.063,0.117,9.150579950170513,9.0
2938,1.0,0.0,1.0,0.6,0.46,0.17,1.1805,0.456,0.337,0.329,11.502710689466507,11.0
2942,1.0,0.0,0.0,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,8.23616767480315,8.0
2950,1.0,0.0,0.0,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,12.49003081412954,13.0
2953,1.0,0.0,0.0,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8.078792150557648,8.0
2958,1.0,1.0,0.0,0.615,0.475,0.175,1.194,0.5589999999999999,0.259,0.3165,10.624490820403285,11.0
2960,1.0,0.0,1.0,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,13.935403402580663,14.0
2961,1.0,1.0,0.0,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,8.638188966008721,9.0
2966,1.0,0.0,0.0,0.375,0.27,0.085,0.218,0.0945,0.039,0.07,7.047397863287448,7.0
2967,1.0,1.0,0.0,0.69,0.525,0.19,1.492,0.6425,0.3905,0.42,11.66079991222191,12.0
2975,1.0,0.0,0.0,0.395,0.29,0.095,0.319,0.138,0.08,0.08199999999999999,7.1113732619422025,7.0
2977,1.0,0.0,1.0,0.635,0.525,0.16,1.195,0.5435,0.246,0.335,11.490899819695999,12.0
2979,1.0,0.0,0.0,0.435,0.33,0.105,0.335,0.156,0.0555,0.105,7.957272470464964,8.0
2982,1.0,0.0,0.0,0.255,0.185,0.07,0.075,0.028,0.018000000000000002,0.025,5.899739951704142,6.0
2984,1.0,0.0,1.0,0.585,0.46,0.145,0.9335,0.478,0.1825,0.235,9.45952714471042,9.0
2986,1.0,0.0,0.0,0.365,0.265,0.085,0.213,0.0945,0.049,0.06,6.768165461069413,7.0
2991,1.0,0.0,1.0,0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,10.498867941815721,11.0
2994,1.0,1.0,0.0,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,10.238901968122509,10.0
2997,1.0,0.0,1.0,0.57,0.46,0.155,1.0005,0.454,0.205,0.265,10.722142202256894,11.0
2998,1.0,0.0,0.0,0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,8.822398452588775,9.0
2999,1.0,0.0,0.0,0.53,0.405,0.12,0.632,0.2715,0.14800000000000002,0.1875,8.900998769614235,9.0
3003,1.0,0.0,0.0,0.405,0.25,0.09,0.2875,0.128,0.063,0.0805,6.660402517327143,7.0
3006,1.0,0.0,1.0,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14.308318299896566,14.0
3007,1.0,1.0,0.0,0.58,0.435,0.155,0.8785,0.425,0.1685,0.2425,10.105125615105232,10.0
3018,1.0,1.0,0.0,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9.056446930846672,9.0
3021,1.0,0.0,0.0,0.35,0.25,0.075,0.1695,0.0835,0.0355,0.041,6.254149627016075,6.0
3022,1.0,1.0,0.0,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9.492392695581033,9.0
3028,1.0,0.0,0.0,0.56,0.435,0.13,0.777,0.354,0.173,0.222,9.05527956046107,9.0
3029,1.0,0.0,1.0,0.77,0.62,0.195,2.5155,1.1155,0.6415,0.642,11.43380740406904,12.0
3033,1.0,0.0,1.0,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,12.639934141876932,13.0
3036,1.0,0.0,0.0,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.058,7.130247153443416,7.0
3037,1.0,1.0,0.0,0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,10.298667167356456,10.0
3038,1.0,0.0,1.0,0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,10.536717238244043,11.0
3054,1.0,0.0,0.0,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,8.365536445496979,8.0
3058,1.0,0.0,0.0,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7.1548673795751965,7.0
3060,1.0,0.0,0.0,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,10.819006802390222,11.0
3063,1.0,1.0,0.0,0.55,0.38,0.165,1.205,0.5429999999999999,0.294,0.3345,9.614345681638238,10.0
3067,1.0,0.0,1.0,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,15.392942010764799,16.0
3070,1.0,0.0,1.0,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9.511367172232198,9.0
3078,1.0,1.0,0.0,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,10.120785849471893,10.0
3080,1.0,1.0,0.0,0.62,0.5,0.175,1.146,0.477,0.23,0.39,12.963384853008552,13.0
3084,1.0,0.0,0.0,0.54,0.415,0.135,0.7090000000000001,0.3195,0.174,0.185,8.7397794285299,9.0
3085,1.0,0.0,0.0,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,10.568541040855697,11.0
3094,1.0,1.0,0.0,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12.030936195668419,12.0
3095,1.0,0.0,1.0,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,9.642017152823072,10.0
3102,1.0,0.0,1.0,0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9.488964137559257,9.0
3104,1.0,0.0,1.0,0.61,0.45,0.15,0.871,0.407,0.1835,0.25,10.34818881746985,10.0
3105,1.0,0.0,1.0,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,8.74050643656261,9.0
3109,1.0,0.0,0.0,0.56,0.445,0.15,0.8225,0.3685,0.187,0.236,9.653149086702847,10.0
3118,1.0,0.0,1.0,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,14.369570313897308,14.0
3123,1.0,0.0,0.0,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055,6.703261625061347,7.0
3124,1.0,0.0,0.0,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052000000000000005,6.731199832573758,7.0
3125,1.0,0.0,0.0,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,8.756652548623393,9.0
3126,1.0,0.0,0.0,0.545,0.405,0.13,0.6579999999999999,0.327,0.1445,0.174,8.1809316360742,8.0
3132,1.0,1.0,0.0,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,10.189060151767709,10.0
3137,1.0,0.0,0.0,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9.415454899037117,9.0
3138,1.0,0.0,0.0,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8.011317452382661,8.0
3142,1.0,0.0,1.0,0.63,0.505,0.175,1.221,0.555,0.252,0.34,11.574555914566846,12.0
3144,1.0,0.0,0.0,0.35,0.26,0.09,0.1765,0.07200000000000001,0.0355,0.0575,7.092685133173373,7.0
3145,1.0,1.0,0.0,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,10.893320147644495,11.0
3150,1.0,0.0,1.0,0.39,0.285,0.095,0.271,0.11,0.06,0.08,8.279911457854888,8.0
3152,1.0,1.0,0.0,0.635,0.475,0.15,1.1845,0.5329999999999999,0.307,0.29100000000000004,9.726460163768325,10.0
3153,1.0,0.0,1.0,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,12.442789899159624,13.0
3156,1.0,1.0,0.0,0.595,0.43,0.21,1.5245,0.653,0.396,0.41,11.133879612678985,11.0
3168,1.0,0.0,1.0,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,12.937822612391658,13.0
3172,1.0,0.0,0.0,0.48,0.355,0.115,0.4725,0.2065,0.112,0.132,8.162298508967591,8.0
3175,1.0,0.0,1.0,0.495,0.385,0.135,0.7090000000000001,0.211,0.1375,0.262,12.490646384528159,12.0
3183,1.0,0.0,0.0,0.16,0.12,0.02,0.018000000000000002,0.0075,0.0045,0.005,4.1705812525068175,4.0
3185,1.0,1.0,0.0,0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,9.939825676922561,10.0
3189,1.0,0.0,0.0,0.325,0.24,0.075,0.1525,0.07200000000000001,0.0645,0.043,5.928550486127847,6.0
3194,1.0,0.0,1.0,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,9.593258147658819,10.0
3212,1.0,1.0,0.0,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161,9.291910540813966,9.0
3219,1.0,0.0,0.0,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,7.324252906159764,7.0
3227,1.0,0.0,1.0,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,11.087979744800748,11.0
3229,1.0,0.0,0.0,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8.33184758004608,8.0
3236,1.0,1.0,0.0,0.58,0.44,0.18,0.8540000000000001,0.3665,0.1635,0.245,11.683514031189254,12.0
3237,1.0,0.0,0.0,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,8.735884808176587,9.0
3242,1.0,0.0,1.0,0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,9.56199145078654,10.0
3247,1.0,0.0,0.0,0.43,0.32,0.1,0.3855,0.192,0.0745,0.1,7.238663016752588,7.0
3254,1.0,0.0,1.0,0.645,0.5,0.175,1.3385,0.633,0.299,0.349,10.546852693461082,11.0
3255,1.0,0.0,1.0,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,10.365454559299279,10.0
3256,1.0,0.0,1.0,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,10.139468300659331,10.0
3257,1.0,0.0,1.0,0.555,0.43,0.165,0.7575,0.2735,0.1635,0.275,12.538711140126491,13.0
3258,1.0,0.0,0.0,0.43,0.32,0.1,0.3465,0.1635,0.08,0.09,7.303104092595082,7.0
3261,1.0,1.0,0.0,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,10.868291912135122,11.0
3262,1.0,0.0,0.0,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,9.919545244950555,10.0
3265,1.0,0.0,0.0,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,6.748923559170424,7.0
3269,1.0,0.0,1.0,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,12.522497971316367,13.0
3273,1.0,0.0,1.0,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,11.753043227627668,12.0
3274,1.0,0.0,0.0,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7.0895182006565145,7.0
3277,1.0,0.0,1.0,0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,10.190064464497002,10.0
3284,1.0,0.0,1.0,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,15.29012826552634,15.0
3286,1.0,1.0,0.0,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,10.535262078237224,11.0
3292,1.0,1.0,0.0,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045,7.1100354086165485,7.0
3294,1.0,1.0,0.0,0.575,0.46,0.19,0.994,0.392,0.2425,0.34,12.676083664772193,13.0
3295,1.0,0.0,0.0,0.52,0.41,0.145,0.6459999999999999,0.2965,0.1595,0.165,8.827333130839023,9.0
3296,1.0,1.0,0.0,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,9.206758555893533,9.0
3297,1.0,0.0,1.0,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,9.640487008464149,10.0
3298,1.0,0.0,1.0,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375,11.667533210478386,12.0
3299,1.0,0.0,0.0,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,5.735209766296372,6.0
3304,1.0,0.0,1.0,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,12.855346557941344,13.0
3309,1.0,0.0,1.0,0.57,0.45,0.155,1.195,0.5625,0.2565,0.295,9.864178369469554,10.0
3311,1.0,0.0,1.0,0.71,0.575,0.215,2.009,0.9895,0.4475,0.502,10.592160451562947,11.0
3312,1.0,0.0,1.0,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,9.716220179701347,10.0
3319,1.0,1.0,0.0,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,10.71719830341472,11.0
3323,1.0,1.0,0.0,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,7.686550869235946,8.0
3324,1.0,0.0,0.0,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,5.721280944159267,6.0
3327,1.0,0.0,1.0,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,8.641753681607026,9.0
3328,1.0,1.0,0.0,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,9.62324863404996,10.0
3336,1.0,1.0,0.0,0.69,0.545,0.205,1.933,0.7855,0.429,0.498,13.491483977486718,13.0
3341,1.0,1.0,0.0,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,9.843980459042008,10.0
3344,1.0,0.0,0.0,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,8.577184287364725,9.0
3346,1.0,0.0,0.0,0.24,0.185,0.07,0.0715,0.026,0.018000000000000002,0.025,5.928954830376403,6.0
3348,1.0,0.0,1.0,0.6,0.465,0.165,1.0475,0.465,0.2345,0.315,11.189612280089788,11.0
3351,1.0,0.0,1.0,0.45,0.33,0.105,0.4955,0.2575,0.08199999999999999,0.129,8.146132611647182,8.0
3357,1.0,1.0,0.0,0.505,0.39,0.175,0.6920000000000001,0.267,0.15,0.215,11.561436238187362,12.0
3359,1.0,0.0,1.0,0.45,0.36,0.16,0.5670000000000001,0.174,0.1245,0.225,12.134321307519805,12.0
3365,1.0,0.0,0.0,0.355,0.275,0.085,0.22,0.092,0.06,0.15,7.569478325522006,8.0
3366,1.0,0.0,0.0,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,8.32306482909418,8.0
3369,1.0,0.0,0.0,0.575,0.45,0.135,0.807,0.3615,0.17600000000000002,0.254,9.63563489137161,10.0
3373,1.0,0.0,1.0,0.415,0.325,0.14,0.417,0.1535,0.1015,0.14400000000000002,10.089837002671842,10.0
3378,1.0,0.0,0.0,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,8.828132706184856,9.0
3402,1.0,1.0,0.0,0.505,0.38,0.13,0.693,0.391,0.1195,0.1515,7.970237779457069,8.0
3411,1.0,0.0,1.0,0.655,0.515,0.2,1.3730000000000002,0.443,0.3375,0.49,15.858824889256185,16.0
3417,1.0,0.0,0.0,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027000000000000003,5.9866632625863465,6.0
3421,1.0,0.0,1.0,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,9.899473117870702,10.0
3426,1.0,0.0,0.0,0.45,0.355,0.105,0.4445,0.197,0.093,0.1335,8.164364683865523,8.0
3431,1.0,0.0,0.0,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,8.875916885714524,9.0
3441,1.0,0.0,0.0,0.515,0.415,0.135,0.7125,0.285,0.152,0.245,10.199876687192214,10.0
3443,1.0,0.0,1.0,0.66,0.535,0.2,1.791,0.733,0.318,0.54,14.771324102597285,15.0
3444,1.0,1.0,0.0,0.735,0.565,0.205,2.1275,0.949,0.46,0.565,12.35344681126848,12.0
3450,1.0,0.0,0.0,0.56,0.425,0.135,0.8205,0.3715,0.185,0.236,9.067138231579893,9.0
