,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
1975,1.0,0.51,0.41,0.155,1.2825,0.569,0.29100000000000004,0.3795
1976,1.0,0.37,0.28,0.085,0.198,0.0805,0.0455,0.058
1979,1.0,0.37,0.265,0.075,0.214,0.09,0.051,0.07
1980,1.0,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325
1982,1.0,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165
1985,1.0,0.595,0.47,0.155,1.1775,0.542,0.269,0.31
1986,1.0,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465
1988,1.0,0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035
1992,1.0,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52
2002,1.0,0.41,0.32,0.095,0.2905,0.141,0.063,0.073
2003,1.0,0.4,0.315,0.09,0.33,0.151,0.068,0.08
2007,1.0,0.605,0.47,0.155,0.974,0.393,0.224,0.3345
2010,1.0,0.41,0.3,0.1,0.282,0.1255,0.057,0.0875
2011,1.0,0.475,0.355,0.115,0.5195,0.279,0.08800000000000001,0.1325
2016,1.0,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345
2019,1.0,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19
2020,1.0,0.56,0.41,0.16,0.8215,0.342,0.184,0.253
2025,1.0,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29
2028,1.0,0.285,0.205,0.07,0.106,0.039,0.0285,0.034
2033,1.0,0.695,0.565,0.19,1.7635,0.7465,0.399,0.4975
2034,1.0,0.765,0.6,0.22,2.302,1.007,0.509,0.6205
2035,1.0,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238
2036,1.0,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725
2041,1.0,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375
2044,1.0,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195
2046,1.0,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04
2051,1.0,0.52,0.46,0.15,1.019,0.523,0.1985,0.254
2058,1.0,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08
2059,1.0,0.565,0.42,0.155,0.743,0.31,0.18600000000000005,0.231
2063,1.0,0.435,0.335,0.11,0.411,0.2025,0.0945,0.1
2064,1.0,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175
2072,1.0,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365
2075,1.0,0.63,0.495,0.18,1.31,0.495,0.295,0.4695
2076,1.0,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105
2085,1.0,0.595,0.495,0.185,1.285,0.416,0.224,0.485
2086,1.0,0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08
2089,1.0,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655
2092,1.0,0.465,0.37,0.11,0.445,0.1635,0.096,0.166
2097,1.0,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276
2098,1.0,0.525,0.42,0.16,0.7559999999999999,0.2745,0.173,0.275
2100,1.0,0.53,0.42,0.17,0.828,0.41,0.208,0.1505
2102,1.0,0.55,0.425,0.145,0.797,0.297,0.15,0.265
2103,1.0,0.46,0.36,0.14,0.447,0.161,0.087,0.16
2105,1.0,0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485
2107,1.0,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19
2108,1.0,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155
2109,1.0,0.51,0.415,0.145,0.7509999999999999,0.3295,0.1835,0.203
2114,1.0,0.575,0.46,0.145,0.9945,0.466,0.229,0.265
2121,1.0,0.385,0.265,0.08,0.251,0.124,0.037000000000000005,0.07
2122,1.0,0.595,0.475,0.14,0.944,0.3625,0.189,0.315
2124,1.0,0.47,0.355,0.115,0.4155,0.16699999999999998,0.084,0.139
2126,1.0,0.25,0.18,0.06,0.073,0.028,0.017,0.0225
2130,1.0,0.62,0.495,0.17,1.062,0.3720000000000001,0.213,0.34
2132,1.0,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725
2136,1.0,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
2139,1.0,0.655,0.455,0.17,1.275,0.583,0.303,0.333
2146,1.0,0.705,0.53,0.17,1.564,0.612,0.394,0.44
2150,1.0,0.48,0.355,0.16,0.464,0.221,0.106,0.239
2151,1.0,0.625,0.495,0.155,1.025,0.46,0.1945,0.34
2155,1.0,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075
2163,1.0,0.475,0.37,0.11,0.4895,0.2185,0.107,0.146
2165,1.0,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23
2166,1.0,0.46,0.345,0.11,0.4595,0.235,0.0885,0.116
2167,1.0,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215
2168,1.0,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36
2169,1.0,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245
2170,1.0,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175
2173,1.0,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705
2174,1.0,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345
2175,1.0,0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105
2176,1.0,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235
2177,1.0,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31
2179,1.0,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263
2182,1.0,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315
2192,1.0,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396
2194,1.0,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305
2195,1.0,0.33,0.265,0.09,0.18,0.068,0.036000000000000004,0.06
2197,1.0,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335
2198,1.0,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053
2206,1.0,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066
2208,1.0,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03
2211,1.0,0.65,0.515,0.125,1.1805,0.5235,0.28300000000000003,0.3275
2213,1.0,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42
2219,1.0,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285
2221,1.0,0.625,0.49,0.155,1.2085,0.465,0.162,0.411
2222,1.0,0.465,0.35,0.125,0.482,0.23,0.106,0.1095
2224,1.0,0.6,0.475,0.175,1.11,0.5105,0.256,0.285
2225,1.0,0.56,0.44,0.13,0.7235,0.349,0.149,0.2
2226,1.0,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38
2228,1.0,0.435,0.345,0.115,0.418,0.222,0.0735,0.106
2230,1.0,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062
2232,1.0,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05
2233,1.0,0.2,0.15,0.04,0.046,0.021,0.006999999999999999,0.0065
2234,1.0,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105
2239,1.0,0.65,0.59,0.22,1.662,0.77,0.378,0.435
2241,1.0,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235
2243,1.0,0.455,0.345,0.105,0.4005,0.16399999999999998,0.0755,0.126
2249,1.0,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785
2253,1.0,0.75,0.615,0.205,2.2635,0.821,0.423,0.726
2256,1.0,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031
2260,1.0,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121
2262,1.0,0.425,0.34,0.1,0.3515,0.1625,0.08199999999999999,0.094
2263,1.0,0.38,0.3,0.1,0.28600000000000003,0.1305,0.056,0.09
2264,1.0,0.72,0.575,0.215,2.226,0.8955,0.405,0.62
2265,1.0,0.275,0.2,0.08,0.099,0.037000000000000005,0.024,0.03
2266,1.0,0.48,0.35,0.105,0.635,0.35200000000000004,0.127,0.135
2268,1.0,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745
2272,1.0,0.37,0.28,0.085,0.217,0.1095,0.035,0.062
2274,1.0,0.525,0.38,0.135,0.615,0.261,0.159,0.175
2275,1.0,0.505,0.385,0.12,0.6005,0.239,0.142,0.185
2279,1.0,0.44,0.34,0.105,0.344,0.123,0.081,0.125
2283,1.0,0.615,0.475,0.15,1.0375,0.476,0.2325,0.28300000000000003
2286,1.0,0.66,0.53,0.17,1.431,0.622,0.309,0.398
2287,1.0,0.395,0.27,0.1,0.2985,0.1445,0.061,0.08199999999999999
2296,1.0,0.585,0.49,0.185,1.171,0.522,0.2535,0.335
2304,1.0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48
2305,1.0,0.62,0.465,0.14,1.011,0.479,0.2385,0.255
2309,1.0,0.705,0.57,0.185,1.761,0.747,0.3725,0.488
2310,1.0,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112
2311,1.0,0.645,0.515,0.24,1.5415,0.471,0.369,0.535
2313,1.0,0.56,0.45,0.155,0.9125,0.3595,0.271,0.35
2314,1.0,0.485,0.39,0.12,0.599,0.251,0.1345,0.16899999999999998
2315,1.0,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062
2319,1.0,0.425,0.315,0.08,0.303,0.131,0.0585,0.095
2324,1.0,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33
2325,1.0,0.375,0.28,0.08,0.2235,0.115,0.043,0.055
2326,1.0,0.6,0.5,0.17,1.13,0.4405,0.267,0.335
2327,1.0,0.625,0.49,0.155,1.115,0.484,0.277,0.3095
2328,1.0,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385
2330,1.0,0.585,0.455,0.15,0.906,0.4095,0.23,0.2335
2333,1.0,0.175,0.125,0.04,0.028,0.0095,0.008,0.009000000000000001
2342,1.0,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49
2343,1.0,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265
2345,1.0,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2
2348,1.0,0.415,0.325,0.1,0.385,0.16699999999999998,0.08,0.125
2353,1.0,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275
2355,1.0,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345
2362,1.0,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345
2368,1.0,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655
2375,1.0,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025
2376,1.0,0.465,0.375,0.11,0.5,0.21,0.113,0.1505
2380,1.0,0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155
2385,1.0,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214
2388,1.0,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885
2391,1.0,0.44,0.345,0.115,0.545,0.269,0.111,0.1305
2392,1.0,0.5,0.4,0.125,0.6725,0.336,0.12,0.1825
2393,1.0,0.58,0.45,0.235,1.071,0.3,0.206,0.395
2398,1.0,0.59,0.44,0.15,0.8725,0.387,0.215,0.245
2399,1.0,0.345,0.255,0.095,0.183,0.075,0.0385,0.06
2400,1.0,0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175
2403,1.0,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965
2405,1.0,0.655,0.51,0.15,1.043,0.4795,0.223,0.305
2408,1.0,0.485,0.385,0.13,0.568,0.2505,0.17800000000000002,0.154
2414,1.0,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208
2418,1.0,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405
2422,1.0,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505
2423,1.0,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315
2425,1.0,0.54,0.39,0.125,0.6255,0.2525,0.158,0.19
2427,1.0,0.61,0.47,0.16,1.022,0.449,0.2345,0.2945
2428,1.0,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33
2433,1.0,0.17,0.105,0.035,0.034,0.012,0.0085,0.005
2435,1.0,0.44,0.325,0.09,0.35,0.14800000000000002,0.067,0.105
2436,1.0,0.515,0.385,0.125,0.5720000000000001,0.237,0.1435,0.165
2439,1.0,0.585,0.45,0.135,0.855,0.3795,0.187,0.26
2440,1.0,0.3,0.23,0.075,0.127,0.052000000000000005,0.03,0.0345
2442,1.0,0.59,0.455,0.16,1.09,0.5,0.2215,0.292
2448,1.0,0.395,0.295,0.09,0.3025,0.14300000000000002,0.0665,0.0765
2452,1.0,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07
2453,1.0,0.535,0.42,0.145,0.6885,0.273,0.1515,0.237
2454,1.0,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125
2457,1.0,0.46,0.36,0.1,0.4635,0.2325,0.093,0.115
2459,1.0,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16
2460,1.0,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655
2463,1.0,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765
2464,1.0,0.51,0.405,0.15,0.7035,0.34700000000000003,0.134,0.1885
2466,1.0,0.68,0.51,0.2,1.6075,0.7140000000000001,0.339,0.4705
2469,1.0,0.475,0.35,0.11,0.4565,0.206,0.099,0.13
2470,1.0,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07
2473,1.0,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11
2476,1.0,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289
2482,1.0,0.365,0.295,0.08,0.2555,0.097,0.043,0.1
2485,1.0,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575
2486,1.0,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175
2487,1.0,0.375,0.275,0.1,0.2325,0.1165,0.042,0.065
2490,1.0,0.36,0.27,0.09,0.219,0.097,0.0405,0.065
2492,1.0,0.27,0.195,0.065,0.1065,0.0475,0.0225,0.0285
2494,1.0,0.52,0.4,0.14,0.622,0.278,0.1455,0.16899999999999998
2495,1.0,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35
2505,1.0,0.505,0.4,0.135,0.723,0.377,0.149,0.17800000000000002
2506,1.0,0.43,0.335,0.105,0.378,0.188,0.0785,0.09
2507,1.0,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12
2509,1.0,0.625,0.495,0.165,1.262,0.507,0.318,0.39
2510,1.0,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06
2514,1.0,0.385,0.29,0.095,0.312,0.14300000000000002,0.0635,0.086
2517,1.0,0.695,0.55,0.195,1.6645,0.727,0.36,0.445
2519,1.0,0.585,0.46,0.17,0.9325,0.365,0.271,0.29
2522,1.0,0.44,0.345,0.12,0.365,0.1655,0.083,0.11
2523,1.0,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2
2524,1.0,0.32,0.235,0.08,0.1485,0.064,0.031,0.045
2527,1.0,0.62,0.49,0.155,1.1,0.505,0.2475,0.31
2531,1.0,0.73,0.55,0.205,1.908,0.5415,0.3565,0.5965
2532,1.0,0.625,0.515,0.16,1.264,0.5715,0.326,0.321
2537,1.0,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155
2538,1.0,0.58,0.46,0.135,0.926,0.4025,0.208,0.275
2543,1.0,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31
2544,1.0,0.27,0.19,0.06,0.099,0.0445,0.017,0.03
2546,1.0,0.455,0.335,0.105,0.422,0.229,0.0865,0.1
2549,1.0,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345
2550,1.0,0.555,0.42,0.11,0.931,0.4445,0.171,0.225
2554,1.0,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274
2555,1.0,0.69,0.535,0.185,1.826,0.797,0.409,0.499
2556,1.0,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925
2557,1.0,0.65,0.52,0.155,1.368,0.6185,0.28800000000000003,0.365
2565,1.0,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265
2566,1.0,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095
2567,1.0,0.615,0.495,0.155,1.0805,0.52,0.19,0.32
2572,1.0,0.315,0.21,0.06,0.125,0.06,0.0375,0.035
2573,1.0,0.24,0.175,0.065,0.0665,0.031,0.0135,0.017
2575,1.0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33
2578,1.0,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034
2579,1.0,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344
2587,1.0,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055
2590,1.0,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525
2591,1.0,0.37,0.275,0.1,0.2815,0.1505,0.0505,0.068
2594,1.0,0.655,0.52,0.17,1.1445,0.53,0.223,0.348
2595,1.0,0.515,0.43,0.14,0.8340000000000001,0.3670000000000001,0.2,0.23
2596,1.0,0.625,0.525,0.195,1.352,0.4505,0.2445,0.53
2597,1.0,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135
2600,1.0,0.52,0.465,0.15,0.9505,0.456,0.199,0.255
2606,1.0,0.405,0.305,0.1,0.271,0.0965,0.061,0.091
2611,1.0,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348
2615,1.0,0.435,0.375,0.11,0.4155,0.17,0.076,0.145
2618,1.0,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565
2619,1.0,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425
2622,1.0,0.71,0.56,0.175,1.724,0.5660000000000001,0.4575,0.4625
2625,1.0,0.325,0.24,0.075,0.152,0.065,0.0305,0.045
2629,1.0,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425
2639,1.0,0.575,0.475,0.16,0.895,0.3605,0.221,0.271
2643,1.0,0.575,0.46,0.165,1.065,0.4985,0.2145,0.2815
2647,1.0,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965
2652,1.0,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213
2653,1.0,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175
2656,1.0,0.46,0.365,0.11,0.4495,0.1755,0.102,0.15
2660,1.0,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175
2662,1.0,0.375,0.285,0.09,0.2545,0.119,0.0595,0.0675
2663,1.0,0.55,0.43,0.15,0.84,0.395,0.195,0.223
2668,1.0,0.655,0.51,0.175,1.415,0.5885,0.3725,0.364
2670,1.0,0.485,0.385,0.105,0.556,0.29600000000000004,0.104,0.133
2672,1.0,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185
2673,1.0,0.47,0.36,0.1,0.4705,0.1635,0.08900000000000001,0.1385
2675,1.0,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
2680,1.0,0.64,0.51,0.17,1.3715,0.5670000000000001,0.307,0.409
2681,1.0,0.565,0.44,0.135,0.768,0.3305,0.1385,0.2475
2684,1.0,0.65,0.495,0.16,1.304,0.57,0.312,0.3725
2685,1.0,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125
2697,1.0,0.365,0.27,0.085,0.1875,0.081,0.042,0.058
2703,1.0,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725
2708,1.0,0.47,0.365,0.1,0.411,0.175,0.0855,0.135
2709,1.0,0.65,0.485,0.14,1.175,0.475,0.2435,0.215
2710,1.0,0.375,0.29,0.1,0.219,0.0925,0.038,0.075
2712,1.0,0.525,0.4,0.11,0.6275,0.3015,0.126,0.18
2715,1.0,0.535,0.405,0.14,0.7315,0.336,0.156,0.19
2722,1.0,0.225,0.17,0.07,0.0565,0.024,0.013,0.016
2723,1.0,0.61,0.49,0.16,1.146,0.597,0.246,0.265
2724,1.0,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.21600000000000005
2726,1.0,0.545,0.375,0.12,0.5429999999999999,0.2375,0.1155,0.1725
2727,1.0,0.645,0.51,0.2,1.5675,0.621,0.3670000000000001,0.46
2730,1.0,0.575,0.45,0.125,0.78,0.3275,0.188,0.235
2737,1.0,0.415,0.32,0.11,0.3735,0.175,0.0755,0.109
2738,1.0,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195
2739,1.0,0.5,0.375,0.125,0.5695,0.259,0.124,0.157
2749,1.0,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585
2750,1.0,0.545,0.44,0.15,0.9475,0.366,0.239,0.275
2751,1.0,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15
2752,1.0,0.335,0.235,0.085,0.1545,0.066,0.0345,0.045
2757,1.0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308
2759,1.0,0.575,0.475,0.145,0.857,0.3665,0.173,0.269
2760,1.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895
2761,1.0,0.51,0.4,0.125,0.5935,0.239,0.13,0.204
2762,1.0,0.3,0.24,0.09,0.161,0.0725,0.039,0.05
2763,1.0,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27
2766,1.0,0.575,0.445,0.14,0.941,0.3845,0.252,0.285
2767,1.0,0.44,0.34,0.1,0.379,0.1725,0.0815,0.101
2770,1.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.34700000000000003
2774,1.0,0.175,0.125,0.04,0.024,0.0095,0.006,0.005
2777,1.0,0.425,0.35,0.105,0.393,0.13,0.063,0.165
2779,1.0,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295
2780,1.0,0.475,0.36,0.11,0.4920000000000001,0.211,0.11,0.15
2781,1.0,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645
2782,1.0,0.525,0.435,0.155,1.065,0.486,0.233,0.285
2784,1.0,0.625,0.49,0.175,1.3325,0.5705,0.271,0.405
2785,1.0,0.42,0.32,0.115,0.376,0.16899999999999998,0.092,0.1
2789,1.0,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315
2791,1.0,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505
2798,1.0,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185
2801,1.0,0.56,0.425,0.125,0.932,0.361,0.213,0.335
2805,1.0,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053
2806,1.0,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21
2807,1.0,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12
2808,1.0,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595
2809,1.0,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465
2812,1.0,0.445,0.345,0.105,0.409,0.1675,0.1015,0.117
2813,1.0,0.625,0.485,0.15,1.044,0.438,0.2865,0.278
2818,1.0,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01
2820,1.0,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038
2821,1.0,0.63,0.5,0.175,1.1105,0.467,0.268,0.329
2823,1.0,0.475,0.36,0.11,0.452,0.191,0.099,0.13
2837,1.0,0.615,0.51,0.15,1.296,0.545,0.3315,0.32
2844,1.0,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117
2845,1.0,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945
2846,1.0,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205
2847,1.0,0.57,0.445,0.15,0.9875,0.504,0.207,0.249
2849,1.0,0.63,0.47,0.155,1.1325,0.589,0.211,0.287
2853,1.0,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49
2855,1.0,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251
2858,1.0,0.185,0.135,0.045,0.032,0.011,0.0065,0.01
2859,1.0,0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185
2862,1.0,0.37,0.275,0.08,0.2325,0.093,0.056,0.07200000000000001
2863,1.0,0.275,0.2,0.055,0.0925,0.038,0.021,0.026
2865,1.0,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435
2866,1.0,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225
2869,1.0,0.43,0.33,0.095,0.32,0.118,0.065,0.123
2871,1.0,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2
2872,1.0,0.485,0.365,0.105,0.5205,0.195,0.123,0.182
2873,1.0,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461
2874,1.0,0.665,0.53,0.18,1.491,0.6345,0.342,0.435
2877,1.0,0.345,0.255,0.085,0.2005,0.105,0.037000000000000005,0.05
2878,1.0,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.16699999999999998
2880,1.0,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775
2882,1.0,0.56,0.46,0.18,0.97,0.342,0.196,0.355
2883,1.0,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005
2886,1.0,0.535,0.415,0.17,0.879,0.295,0.1965,0.285
2889,1.0,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415
2891,1.0,0.545,0.43,0.14,0.687,0.2615,0.1405,0.25
2896,1.0,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183
2898,1.0,0.7,0.525,0.19,1.6015,0.7070000000000001,0.365,0.43
2899,1.0,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035
2900,1.0,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175
2902,1.0,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289
2904,1.0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35
2906,1.0,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295
2912,1.0,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09
2915,1.0,0.605,0.475,0.165,1.056,0.433,0.2195,0.35700000000000004
2916,1.0,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445
2919,1.0,0.47,0.38,0.145,0.5865,0.2385,0.14400000000000002,0.185
2920,1.0,0.58,0.45,0.15,0.92,0.393,0.212,0.2895
2921,1.0,0.565,0.455,0.15,0.9795,0.444,0.205,0.275
2922,1.0,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375
2926,1.0,0.465,0.37,0.1,0.5055,0.234,0.11,0.14
2927,1.0,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255
2929,1.0,0.47,0.355,0.125,0.499,0.21,0.0985,0.155
2935,1.0,0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375
2936,1.0,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395
2937,1.0,0.545,0.43,0.13,0.7595,0.358,0.153,0.2055
2939,1.0,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455
2942,1.0,0.535,0.415,0.135,0.78,0.3165,0.16899999999999998,0.2365
2943,1.0,0.075,0.055,0.01,0.002,0.001,0.0005,0.0015
2946,1.0,0.575,0.46,0.15,0.927,0.333,0.207,0.2985
2948,1.0,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24
2950,1.0,0.41,0.335,0.105,0.3305,0.1405,0.064,0.105
2951,1.0,0.335,0.26,0.085,0.192,0.097,0.03,0.054000000000000006
2956,1.0,0.685,0.525,0.175,1.71,0.5415,0.309,0.58
2958,1.0,0.595,0.495,0.235,1.366,0.5065,0.219,0.52
2959,1.0,0.6,0.47,0.15,0.922,0.363,0.194,0.305
2965,1.0,0.68,0.545,0.185,1.672,0.7075,0.364,0.48
2967,1.0,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115
2973,1.0,0.37,0.275,0.085,0.2045,0.096,0.056,0.08
2978,1.0,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073
2979,1.0,0.435,0.325,0.1,0.366,0.174,0.0725,0.109
2984,1.0,0.61,0.475,0.175,1.024,0.409,0.261,0.322
2986,1.0,0.695,0.55,0.22,1.5515,0.5660000000000001,0.3835,0.445
2989,1.0,0.43,0.33,0.1,0.449,0.254,0.0825,0.097
