,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
1248,1.0,1.0,0.0,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405
1249,1.0,1.0,0.0,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315
1252,1.0,1.0,0.0,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
1253,1.0,1.0,0.0,0.62,0.475,0.16,1.1295,0.463,0.2685,0.33
1254,1.0,1.0,0.0,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195
1256,1.0,1.0,0.0,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295
1258,1.0,0.0,0.0,0.315,0.235,0.08,0.18,0.08,0.045,0.047
1259,1.0,0.0,0.0,0.41,0.32,0.095,0.2905,0.141,0.063,0.073
1266,1.0,0.0,0.0,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175
1267,1.0,1.0,0.0,0.53,0.425,0.13,0.7585,0.325,0.197,0.205
1269,1.0,1.0,0.0,0.635,0.495,0.18,1.596,0.617,0.317,0.37
1277,1.0,0.0,1.0,0.6,0.47,0.165,1.0590000000000002,0.504,0.241,0.275
1279,1.0,0.0,0.0,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365
1280,1.0,0.0,0.0,0.385,0.265,0.08,0.251,0.124,0.037000000000000005,0.07
1281,1.0,0.0,0.0,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07
1282,1.0,0.0,1.0,0.68,0.52,0.195,1.4535,0.5920000000000001,0.391,0.4125
1293,1.0,0.0,0.0,0.365,0.27,0.075,0.2215,0.095,0.0445,0.07
1294,1.0,0.0,0.0,0.555,0.435,0.14,0.765,0.3945,0.15,0.206
1295,1.0,0.0,1.0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445
1300,1.0,0.0,0.0,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505
1301,1.0,1.0,0.0,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155
1305,1.0,1.0,0.0,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525
1306,1.0,1.0,0.0,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175
1307,1.0,1.0,0.0,0.615,0.515,0.135,1.1215,0.545,0.2305,0.29
1309,1.0,1.0,0.0,0.61,0.45,0.16,1.136,0.414,0.311,0.3
1310,1.0,0.0,1.0,0.525,0.42,0.155,0.8420000000000001,0.428,0.1415,0.2045
1312,1.0,0.0,1.0,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035
1313,1.0,0.0,1.0,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24
1314,1.0,0.0,1.0,0.62,0.5,0.2,1.221,0.4605,0.263,0.43
1317,1.0,1.0,0.0,0.735,0.6,0.22,2.555,1.1335,0.44,0.6
1321,1.0,0.0,1.0,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29
1322,1.0,1.0,0.0,0.52,0.405,0.115,0.7759999999999999,0.32,0.1845,0.22
1323,1.0,1.0,0.0,0.545,0.415,0.2,1.358,0.5670000000000001,0.318,0.403
1325,1.0,0.0,0.0,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152
1330,1.0,1.0,0.0,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394
1331,1.0,1.0,0.0,0.485,0.4,0.155,0.731,0.236,0.183,0.255
1334,1.0,0.0,1.0,0.55,0.45,0.17,0.81,0.317,0.157,0.22
1336,1.0,0.0,0.0,0.255,0.19,0.06,0.086,0.04,0.0185,0.025
1337,1.0,1.0,0.0,0.615,0.465,0.15,0.923,0.4615,0.1825,0.2415
1338,1.0,0.0,1.0,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065
1339,1.0,0.0,1.0,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27
1345,1.0,1.0,0.0,0.615,0.495,0.165,1.198,0.5415,0.2865,0.3185
1346,1.0,0.0,0.0,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345
1347,1.0,0.0,0.0,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24
1350,1.0,0.0,1.0,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305
1353,1.0,0.0,0.0,0.51,0.405,0.135,0.769,0.3655,0.1585,0.18
1354,1.0,0.0,0.0,0.15,0.1,0.025,0.015,0.0045,0.004,0.005
1356,1.0,0.0,1.0,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185
1360,1.0,0.0,1.0,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215
1361,1.0,0.0,0.0,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505
1363,1.0,0.0,1.0,0.6,0.45,0.145,0.877,0.4325,0.155,0.24
1365,1.0,0.0,1.0,0.535,0.435,0.15,0.725,0.269,0.1385,0.25
1366,1.0,0.0,1.0,0.615,0.47,0.15,1.0875,0.4975,0.28300000000000003,0.2685
1367,1.0,0.0,0.0,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035
1369,1.0,1.0,0.0,0.58,0.5,0.165,0.925,0.37,0.185,0.3005
1370,1.0,1.0,0.0,0.67,0.525,0.19,1.527,0.5755,0.353,0.44
1371,1.0,1.0,0.0,0.645,0.51,0.19,1.3630000000000002,0.573,0.362,0.36
1372,1.0,0.0,0.0,0.48,0.37,0.125,0.474,0.179,0.1035,0.175
1373,1.0,1.0,0.0,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41
1374,1.0,0.0,0.0,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985
1376,1.0,0.0,0.0,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098
1377,1.0,1.0,0.0,0.67,0.585,0.16,1.3090000000000002,0.5445,0.2945,0.413
1378,1.0,0.0,0.0,0.44,0.34,0.105,0.369,0.16399999999999998,0.08,0.1015
1381,1.0,0.0,0.0,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195
1383,1.0,0.0,1.0,0.66,0.51,0.18,1.261,0.5,0.2335,0.339
1387,1.0,0.0,1.0,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26
1389,1.0,0.0,1.0,0.475,0.36,0.12,0.578,0.2825,0.12,0.17
1390,1.0,1.0,0.0,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595
1391,1.0,1.0,0.0,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273
1397,1.0,0.0,1.0,0.675,0.52,0.145,1.3645,0.557,0.3405,0.385
1398,1.0,1.0,0.0,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845
1405,1.0,1.0,0.0,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345
1406,1.0,0.0,0.0,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015
1407,1.0,0.0,1.0,0.73,0.575,0.21,2.069,0.9285,0.409,0.643
1409,1.0,0.0,1.0,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535
1410,1.0,0.0,1.0,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275
1411,1.0,0.0,1.0,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214
1413,1.0,0.0,0.0,0.48,0.355,0.115,0.5785,0.25,0.106,0.184
1416,1.0,0.0,0.0,0.34,0.265,0.08,0.2015,0.09,0.0475,0.055
1419,1.0,0.0,1.0,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385
1425,1.0,1.0,0.0,0.62,0.48,0.165,1.043,0.4835,0.221,0.31
1427,1.0,0.0,1.0,0.66,0.495,0.195,1.6275,0.594,0.3595,0.485
1430,1.0,0.0,1.0,0.535,0.42,0.145,0.7909999999999999,0.33,0.189,0.25
1432,1.0,0.0,1.0,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425
1433,1.0,1.0,0.0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275
1438,1.0,0.0,0.0,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095
1439,1.0,0.0,0.0,0.55,0.425,0.15,0.7665,0.339,0.17600000000000002,0.21
1440,1.0,0.0,1.0,0.625,0.48,0.175,1.065,0.4865,0.259,0.285
1441,1.0,0.0,1.0,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495
1443,1.0,0.0,0.0,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12
1447,1.0,1.0,0.0,0.555,0.425,0.14,0.963,0.44,0.224,0.24
1451,1.0,1.0,0.0,0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085
1452,1.0,0.0,0.0,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005
1453,1.0,1.0,0.0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.35600000000000004
1454,1.0,0.0,1.0,0.65,0.515,0.175,1.466,0.677,0.3045,0.4
1455,1.0,0.0,1.0,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315
1457,1.0,0.0,0.0,0.3,0.23,0.075,0.127,0.052000000000000005,0.03,0.0345
1459,1.0,0.0,0.0,0.45,0.35,0.125,0.4775,0.2235,0.08900000000000001,0.118
1460,1.0,1.0,0.0,0.58,0.475,0.155,0.974,0.4305,0.23,0.285
1462,1.0,0.0,1.0,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461
1463,1.0,0.0,0.0,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295
1464,1.0,0.0,1.0,0.645,0.505,0.165,1.307,0.4335,0.262,0.52
1465,1.0,0.0,0.0,0.46,0.36,0.1,0.4635,0.2325,0.093,0.115
1466,1.0,0.0,1.0,0.695,0.525,0.175,1.742,0.696,0.389,0.505
1468,1.0,1.0,0.0,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39
1469,1.0,0.0,1.0,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161
1471,1.0,0.0,1.0,0.615,0.48,0.175,1.118,0.446,0.3195,0.3
1474,1.0,0.0,1.0,0.575,0.445,0.16,0.8390000000000001,0.4005,0.198,0.239
1479,1.0,1.0,0.0,0.645,0.525,0.2,1.449,0.601,0.2565,0.505
1480,1.0,0.0,1.0,0.365,0.295,0.08,0.2555,0.097,0.043,0.1
1484,1.0,1.0,0.0,0.635,0.495,0.195,1.297,0.556,0.2985,0.37
1485,1.0,0.0,0.0,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054000000000000006
1487,1.0,0.0,0.0,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605
1488,1.0,1.0,0.0,0.645,0.505,0.165,1.318,0.55,0.3015,0.335
1489,1.0,0.0,0.0,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315
1490,1.0,1.0,0.0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205
1495,1.0,1.0,0.0,0.71,0.565,0.195,1.817,0.785,0.4920000000000001,0.49
1496,1.0,1.0,0.0,0.6,0.475,0.15,1.13,0.575,0.196,0.305
1499,1.0,0.0,0.0,0.495,0.38,0.145,0.5,0.205,0.14800000000000002,0.1505
1502,1.0,0.0,0.0,0.435,0.325,0.1,0.366,0.174,0.0725,0.109
1505,1.0,1.0,0.0,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276
1506,1.0,0.0,1.0,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04
1509,1.0,0.0,0.0,0.465,0.355,0.11,0.474,0.23,0.1005,0.12
1510,1.0,0.0,0.0,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075
1513,1.0,0.0,1.0,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165
1517,1.0,0.0,1.0,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23
1518,1.0,1.0,0.0,0.55,0.43,0.14,0.8105,0.368,0.161,0.275
1522,1.0,0.0,1.0,0.66,0.51,0.175,1.218,0.5055,0.303,0.37
1525,1.0,0.0,1.0,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225
1528,1.0,0.0,1.0,0.555,0.435,0.145,0.9205,0.404,0.2275,0.255
1529,1.0,0.0,0.0,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345
1530,1.0,1.0,0.0,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27
1531,1.0,0.0,0.0,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025
1533,1.0,1.0,0.0,0.665,0.5,0.175,1.4355,0.643,0.345,0.37
1536,1.0,0.0,0.0,0.525,0.4,0.14,0.654,0.305,0.16,0.16899999999999998
1537,1.0,0.0,0.0,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066
1540,1.0,1.0,0.0,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765
1542,1.0,0.0,0.0,0.33,0.205,0.095,0.1595,0.077,0.032,0.0435
1543,1.0,0.0,0.0,0.37,0.275,0.14,0.2215,0.097,0.0455,0.0615
1544,1.0,1.0,0.0,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223
1548,1.0,0.0,1.0,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215
1551,1.0,0.0,1.0,0.37,0.28,0.105,0.224,0.0815,0.0575,0.075
1552,1.0,0.0,1.0,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075
1553,1.0,0.0,0.0,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13
1554,1.0,0.0,1.0,0.69,0.55,0.195,1.777,0.769,0.38,0.4305
1555,1.0,1.0,0.0,0.595,0.495,0.185,1.285,0.416,0.224,0.485
1557,1.0,1.0,0.0,0.59,0.455,0.165,1.161,0.38,0.2455,0.28
1558,1.0,0.0,1.0,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3
1559,1.0,0.0,0.0,0.49,0.4,0.135,0.624,0.3035,0.1285,0.16899999999999998
1560,1.0,1.0,0.0,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245
1563,1.0,0.0,0.0,0.49,0.375,0.115,0.4615,0.204,0.0945,0.14300000000000002
1565,1.0,0.0,1.0,0.67,0.535,0.19,1.669,0.7465,0.2935,0.508
1567,1.0,0.0,0.0,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755
1569,1.0,1.0,0.0,0.555,0.455,0.18,0.958,0.29600000000000004,0.195,0.39
1570,1.0,0.0,0.0,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405
1571,1.0,0.0,0.0,0.45,0.355,0.11,0.4585,0.194,0.067,0.14
1572,1.0,0.0,1.0,0.52,0.4,0.12,0.58,0.234,0.1315,0.185
1577,1.0,0.0,1.0,0.525,0.415,0.135,0.7945,0.394,0.189,0.202
1580,1.0,0.0,1.0,0.525,0.4,0.13,0.622,0.2655,0.147,0.184
1582,1.0,0.0,1.0,0.6,0.41,0.145,0.939,0.4475,0.196,0.268
1583,1.0,0.0,1.0,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32
1585,1.0,0.0,0.0,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765
1587,1.0,0.0,0.0,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16
1590,1.0,0.0,1.0,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055
1593,1.0,0.0,0.0,0.355,0.275,0.09,0.251,0.097,0.053,0.08
1594,1.0,0.0,0.0,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147
1598,1.0,0.0,0.0,0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046
1600,1.0,0.0,1.0,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01
1603,1.0,0.0,0.0,0.55,0.425,0.15,0.639,0.269,0.1345,0.217
1606,1.0,1.0,0.0,0.615,0.495,0.155,1.0805,0.52,0.19,0.32
1607,1.0,0.0,1.0,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055
1609,1.0,0.0,0.0,0.325,0.27,0.1,0.185,0.08,0.0435,0.065
1611,1.0,0.0,0.0,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045
1613,1.0,0.0,1.0,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11
1616,1.0,0.0,1.0,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665
1618,1.0,0.0,1.0,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105
1621,1.0,0.0,0.0,0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425
1623,1.0,1.0,0.0,0.64,0.525,0.175,1.382,0.6459999999999999,0.3115,0.37
1624,1.0,1.0,0.0,0.6,0.46,0.155,0.9735,0.4270000000000001,0.2045,0.3
1625,1.0,0.0,0.0,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03
1627,1.0,0.0,1.0,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354
1628,1.0,0.0,1.0,0.565,0.45,0.16,0.895,0.415,0.195,0.246
1630,1.0,0.0,0.0,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208
1632,1.0,0.0,1.0,0.615,0.485,0.215,0.9615,0.422,0.17600000000000002,0.29
1633,1.0,1.0,0.0,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285
1637,1.0,0.0,1.0,0.42,0.335,0.115,0.369,0.171,0.071,0.12
1639,1.0,0.0,1.0,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315
1641,1.0,0.0,1.0,0.5,0.39,0.125,0.5215,0.2485,0.117,0.131
1642,1.0,0.0,0.0,0.305,0.22,0.07,0.141,0.062,0.031,0.037000000000000005
1644,1.0,1.0,0.0,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2
1647,1.0,0.0,0.0,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06
1649,1.0,0.0,0.0,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196
1652,1.0,0.0,1.0,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595
1655,1.0,0.0,0.0,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.28600000000000003
1657,1.0,1.0,0.0,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775
1661,1.0,0.0,1.0,0.61,0.485,0.17,1.281,0.597,0.3035,0.33
1663,1.0,0.0,1.0,0.625,0.49,0.175,1.3325,0.5705,0.271,0.405
1664,1.0,0.0,0.0,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455
1668,1.0,0.0,0.0,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125
1677,1.0,1.0,0.0,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375
1678,1.0,0.0,1.0,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2
1679,1.0,0.0,0.0,0.2,0.145,0.05,0.036000000000000004,0.0125,0.008,0.011
1680,1.0,0.0,0.0,0.57,0.44,0.15,0.755,0.3425,0.16,0.224
1682,1.0,0.0,0.0,0.075,0.055,0.01,0.002,0.001,0.0005,0.0015
1684,1.0,0.0,1.0,0.68,0.545,0.185,1.672,0.7075,0.364,0.48
1685,1.0,1.0,0.0,0.67,0.53,0.205,1.4015,0.643,0.2465,0.416
1686,1.0,1.0,0.0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275
1692,1.0,0.0,0.0,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345
1693,1.0,0.0,1.0,0.44,0.325,0.08,0.413,0.14400000000000002,0.1015,0.13
1694,1.0,0.0,1.0,0.65,0.51,0.19,1.5419999999999998,0.7155,0.3735,0.375
1695,1.0,0.0,1.0,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345
1698,1.0,1.0,0.0,0.585,0.45,0.125,0.8740000000000001,0.3545,0.2075,0.225
1699,1.0,0.0,1.0,0.44,0.325,0.115,0.39,0.163,0.087,0.113
1703,1.0,0.0,0.0,0.24,0.175,0.055,0.0705,0.025,0.014,0.021
1705,1.0,0.0,0.0,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026
1709,1.0,1.0,0.0,0.53,0.425,0.15,0.8495,0.328,0.232,0.202
1711,1.0,0.0,0.0,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093
1712,1.0,0.0,1.0,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205
1713,1.0,0.0,1.0,0.485,0.39,0.12,0.599,0.251,0.1345,0.16899999999999998
1715,1.0,0.0,0.0,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035
1716,1.0,1.0,0.0,0.595,0.455,0.16,1.04,0.452,0.2655,0.28800000000000003
1718,1.0,0.0,1.0,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505
1720,1.0,1.0,0.0,0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625
1721,1.0,0.0,1.0,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199
1727,1.0,0.0,0.0,0.665,0.5,0.17,1.2975,0.6035,0.29100000000000004,0.3595
1728,1.0,0.0,1.0,0.42,0.34,0.115,0.4215,0.175,0.093,0.135
1730,1.0,0.0,1.0,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657
1743,1.0,1.0,0.0,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745
1746,1.0,0.0,0.0,0.525,0.385,0.13,0.607,0.2355,0.125,0.195
1749,1.0,0.0,0.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172
1750,1.0,0.0,1.0,0.615,0.475,0.15,1.0375,0.476,0.2325,0.28300000000000003
1751,1.0,1.0,0.0,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25
1752,1.0,0.0,0.0,0.42,0.32,0.115,0.376,0.16899999999999998,0.092,0.1
1754,1.0,0.0,0.0,0.48,0.335,0.125,0.524,0.246,0.1095,0.145
1755,1.0,0.0,1.0,0.67,0.525,0.18,1.4915,0.728,0.343,0.381
1758,1.0,0.0,1.0,0.64,0.49,0.155,1.1285,0.477,0.269,0.34
1762,1.0,0.0,1.0,0.585,0.455,0.15,0.906,0.4095,0.23,0.2335
1763,1.0,0.0,0.0,0.38,0.29,0.1,0.237,0.108,0.0395,0.08199999999999999
1765,1.0,1.0,0.0,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885
1767,1.0,0.0,0.0,0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495
1769,1.0,0.0,1.0,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38
1772,1.0,1.0,0.0,0.64,0.51,0.165,1.486,0.7595,0.332,0.321
1775,1.0,0.0,0.0,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235
1776,1.0,0.0,0.0,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645
1777,1.0,0.0,0.0,0.515,0.385,0.125,0.5720000000000001,0.237,0.1435,0.165
1778,1.0,0.0,0.0,0.57,0.435,0.17,0.848,0.4,0.166,0.25
1781,1.0,0.0,0.0,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825
1782,1.0,0.0,0.0,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147
1785,1.0,0.0,1.0,0.55,0.43,0.13,0.8395,0.3155,0.1955,0.2405
1787,1.0,0.0,1.0,0.735,0.59,0.215,1.747,0.7275,0.403,0.557
1793,1.0,0.0,1.0,0.545,0.41,0.14,0.737,0.349,0.15,0.212
1794,1.0,0.0,0.0,0.275,0.205,0.08,0.096,0.036000000000000004,0.0185,0.03
1795,1.0,1.0,0.0,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935
1799,1.0,0.0,1.0,0.485,0.385,0.105,0.556,0.29600000000000004,0.104,0.133
1802,1.0,0.0,1.0,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391
1805,1.0,0.0,0.0,0.395,0.27,0.1,0.2985,0.1445,0.061,0.08199999999999999
1806,1.0,0.0,1.0,0.585,0.455,0.14,0.97,0.462,0.185,0.295
1807,1.0,1.0,0.0,0.62,0.49,0.16,1.056,0.493,0.244,0.2725
1808,1.0,0.0,1.0,0.59,0.47,0.135,1.1685,0.539,0.279,0.28
1809,1.0,0.0,0.0,0.47,0.355,0.125,0.499,0.21,0.0985,0.155
1810,1.0,1.0,0.0,0.6,0.47,0.19,1.1345,0.4920000000000001,0.2595,0.3375
1811,1.0,0.0,0.0,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094
1812,1.0,0.0,1.0,0.535,0.405,0.14,0.818,0.402,0.1715,0.189
1814,1.0,1.0,0.0,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22
1821,1.0,0.0,1.0,0.655,0.52,0.165,1.4095,0.586,0.29100000000000004,0.405
1822,1.0,0.0,0.0,0.54,0.43,0.17,0.836,0.3725,0.1815,0.24
1824,1.0,1.0,0.0,0.57,0.44,0.12,0.8029999999999999,0.382,0.1525,0.234
1827,1.0,1.0,0.0,0.595,0.495,0.235,1.366,0.5065,0.219,0.52
1830,1.0,0.0,1.0,0.575,0.45,0.155,0.948,0.429,0.206,0.259
1832,1.0,1.0,0.0,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965
1835,1.0,0.0,0.0,0.53,0.395,0.115,0.475,0.2025,0.101,0.14800000000000002
1836,1.0,1.0,0.0,0.71,0.56,0.18,1.652,0.735,0.381,0.4525
1837,1.0,1.0,0.0,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085
1841,1.0,0.0,0.0,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215
1843,1.0,0.0,0.0,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635
1846,1.0,0.0,1.0,0.66,0.505,0.165,1.374,0.589,0.35100000000000003,0.345
1847,1.0,0.0,1.0,0.645,0.5,0.175,1.3375,0.5539999999999999,0.308,0.415
1848,1.0,0.0,0.0,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12
1849,1.0,0.0,1.0,0.615,0.475,0.17,1.129,0.4795,0.302,0.3
1850,1.0,0.0,1.0,0.645,0.52,0.175,1.561,0.7090000000000001,0.3555,0.4
1852,1.0,1.0,0.0,0.58,0.45,0.145,1.137,0.5585,0.22,0.29
1855,1.0,1.0,0.0,0.65,0.545,0.175,1.5245,0.59,0.326,0.495
1857,1.0,0.0,0.0,0.225,0.16,0.045,0.0465,0.025,0.015,0.015
1858,1.0,1.0,0.0,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825
1859,1.0,0.0,1.0,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475
1860,1.0,1.0,0.0,0.64,0.5,0.175,1.394,0.4935,0.29100000000000004,0.4
1863,1.0,1.0,0.0,0.695,0.535,0.2,1.5855,0.667,0.334,0.471
1864,1.0,0.0,1.0,0.605,0.49,0.18,1.167,0.457,0.29,0.3745
1865,1.0,0.0,1.0,0.47,0.36,0.135,0.501,0.1665,0.115,0.165
1866,1.0,0.0,1.0,0.575,0.445,0.145,0.847,0.415,0.1945,0.22
1868,1.0,1.0,0.0,0.655,0.515,0.18,1.412,0.6195,0.2485,0.4970000000000001
1870,1.0,1.0,0.0,0.58,0.45,0.195,0.8265,0.4035,0.173,0.225
1873,1.0,0.0,0.0,0.41,0.325,0.1,0.394,0.208,0.0655,0.106
1876,1.0,1.0,0.0,0.585,0.485,0.15,1.079,0.4145,0.2115,0.35600000000000004
1881,1.0,0.0,1.0,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161
1883,1.0,0.0,0.0,0.415,0.31,0.105,0.3595,0.16699999999999998,0.083,0.0915
1884,1.0,0.0,1.0,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214
1888,1.0,0.0,1.0,0.475,0.385,0.12,0.562,0.289,0.0905,0.153
1891,1.0,1.0,0.0,0.5,0.395,0.15,0.7145,0.3235,0.173,0.195
1893,1.0,0.0,1.0,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415
1895,1.0,0.0,1.0,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327
1896,1.0,0.0,1.0,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365
1898,1.0,0.0,0.0,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21
1900,1.0,0.0,1.0,0.575,0.45,0.165,0.9655,0.498,0.19,0.23
1904,1.0,0.0,0.0,0.455,0.375,0.125,0.5329999999999999,0.233,0.106,0.185
