Constant,P_H,P_S,S_H,S_S,Temp(K),Testing_R2,Training_R2,log_Fuel(%),log_Oxidizer(%),log_P(atm)
32.5231,0.0,0.0,0.0,0.2789,-14.9352,0.9646648786371628,0.9692256655003348,0.6741,-1.1204,-0.4484
32.5205,0.0,0.0,0.0,0.2863,-14.905999999999999,0.9707791803842958,0.9676383851663918,0.6966,-1.1326,-0.4383
32.5153,0.0,0.0,0.0,0.2867,-14.9177,0.9726593525900395,0.967127575592786,0.6838,-1.1296,-0.4492
32.3345,0.0,0.0,0.0,0.2873,-14.838,0.966511737301688,0.9684830917594034,0.6668,-1.1162,-0.4494
32.5825,0.0,0.0,0.0,0.29100000000000004,-14.9394,0.9652273387459464,0.9689597652029768,0.6974,-1.142,-0.4515
32.6713,0.0,0.0,0.0,0.2909,-14.967,0.9690269784998752,0.9681485522780264,0.7171,-1.1497,-0.4432
32.5247,0.0,0.0,0.0,0.2891,-14.9111,0.9703793591864408,0.9677724613300226,0.698,-1.1359,-0.4398
38.1926,-1.7679,-0.5893,0.0,0.2833,-17.0381,0.9638511125659466,0.9688080324532852,0.6482,-1.1022,-0.439
32.5421,0.0,0.0,0.0,0.2892,-14.9186,0.9678166269380608,0.9684410160797858,0.6974,-1.1368,-0.4433
32.4901,0.0,0.0,0.0,0.2965,-14.8799,0.9622734057838912,0.9696249201825456,0.7036,-1.1381,-0.4487
32.4623,0.0,0.0,0.0,0.2833,-14.9028,0.9718122432323936,0.967359760867481,0.6707,-1.1219,-0.4513
32.5214,0.0,0.0,0.0,0.2859,-14.9303,0.9734863209273792,0.966972154256148,0.6789,-1.1265,-0.4477
32.4875,0.0,0.0,0.0,0.2866,-14.8877,0.9689089430785088,0.9680511338241408,0.6944,-1.1288,-0.4425
32.4428,0.0,0.0,0.0,0.2838,-14.8886,0.9650672901799188,0.9687616716934364,0.6792,-1.1276,-0.4386
32.5617,0.0,0.0,0.0,0.2911,-14.9198,0.9631866819488202,0.9695764262190888,0.7076,-1.1384,-0.4387
32.4535,0.0,0.0,0.0,0.2864,-14.884,0.9713922309075812,0.9675092592863336,0.6845,-1.1278,-0.444
32.4689,0.0,0.0,0.0,0.2924,-14.8671,0.9566480937954976,0.9705666843006516,0.7059,-1.1365,-0.4401
32.2991,0.0,0.0,0.0,0.2849,-14.8086,0.9626184168478638,0.9691803722357958,0.6717,-1.1131,-0.4425
32.4328,0.0,0.0,0.0,0.2894,-14.8623,0.9586362634630616,0.9703252218003364,0.6957,-1.1341,-0.4357
38.2157,-1.6594,-0.5531,0.0,0.2924,-17.0557,0.9654840059385174,0.9692020264106368,0.7037,-1.1404,-0.4372
32.5345,0.0,0.0,0.0,0.2864,-14.9094,0.962401262791218,0.9693836467881756,0.7011,-1.1342,-0.4399
32.5747,0.0,0.0,0.0,0.2787,-14.9563,0.9674861060144866,0.9685022917337904,0.6856,-1.1319,-0.4339
32.4361,0.0,0.0,0.0,0.29,-14.8773,0.9599112411242099,0.9702735656060216,0.682,-1.1254,-0.4468
32.5145,0.0,0.0,0.0,0.2904,-14.9054,0.9699025930411496,0.9679666238312434,0.6988,-1.135,-0.4359
32.3337,0.0,0.0,0.0,0.2926,-14.7999,0.9547118376452634,0.9708213367712628,0.6971,-1.1295,-0.4372
32.3172,0.0,0.0,0.0,0.27899999999999997,-14.8345,0.9562048173196,0.9701009047947836,0.6621,-1.1147,-0.44
38.4931,-1.773,-0.591,0.0,0.2871,-17.1635,0.9654319628749232,0.9689239818471074,0.6838,-1.1316,-0.4393
32.4427,0.0,0.0,0.0,0.2864,-14.878,0.9608352666518821,0.9699728625832787,0.6871,-1.1283,-0.4401
32.387,0.0,0.0,0.0,0.297,-14.8398,0.965383203992712,0.9688986860258708,0.6904,-1.1278,-0.4449
32.4539,0.0,0.0,0.0,0.2903,-14.8848,0.9738887050340058,0.9668135110535736,0.6825,-1.1268,-0.4493
32.3368,0.0,0.0,0.0,0.2843,-14.8276,0.9711222421988464,0.9672736986767284,0.6753,-1.1151,-0.4444
32.4594,0.0,0.0,0.0,0.2897,-14.8777,0.96859250708878,0.9681653014495456,0.6903,-1.1305,-0.4442
32.5221,0.0,0.0,0.0,0.2869,-14.9043,0.9622251615601464,0.9696077752335808,0.6985,-1.1315,-0.4372
32.5385,0.0,0.0,0.0,0.2886,-14.9249,0.966333537086278,0.9688228262688678,0.6892,-1.1332,-0.4463
38.6127,-1.8117,-0.6039,0.0,0.2858,-17.2069,0.9680168796128008,0.9682328886962652,0.6813,-1.1275,-0.438
32.5617,0.0,0.0,0.0,0.2865,-14.9403,0.9731799653920326,0.9670208289932608,0.6865,-1.1320000000000001,-0.4516
32.4304,0.0,0.0,0.0,0.2866,-14.8838,0.9622972926769646,0.9693959584209508,0.6718,-1.1214,-0.4516
32.2749,0.0,0.0,0.0,0.2803,-14.8193,0.9690755358664186,0.9676538668322778,0.6542,-1.1073,-0.4432
38.7889,-1.8526,-0.6175,0.0,0.2856,-17.2914,0.9572011180684056,0.970639028979284,0.6758,-1.1289,-0.444
32.2735,0.0,0.0,0.0,0.2977,-14.7555,0.9561723826917342,0.9705860396133592,0.7048,-1.1276,-0.4309
32.4618,0.0,0.0,0.0,0.2923,-14.8648,0.9600451165123602,0.9700140940402008,0.7072,-1.1382,-0.4322
32.3903,0.0,0.0,0.0,0.2954,-14.8445,0.9711991841539732,0.9674091804606478,0.6882,-1.1289,-0.4444
32.3513,0.0,0.0,0.0,0.2823,-14.8575,0.9706053939035988,0.9674806908943144,0.6584,-1.1132,-0.449
38.5216,-1.8195,-0.6065,0.0,0.2885,-17.1575,0.9655038654359293,0.9688333436637518,0.6752,-1.1176,-0.4377
32.5023,0.0,0.0,0.0,0.2871,-14.8972,0.9604906853290582,0.9699485085493164,0.6921,-1.1256,-0.4483
32.4795,0.0,0.0,0.0,0.2884,-14.880999999999998,0.9614387589209644,0.9698174205278244,0.7011,-1.1325,-0.4327
32.43,0.0,0.0,0.0,0.2761,-14.8944,0.9673041226658528,0.968357153187163,0.6629999999999999,-1.1135,-0.4455
32.3489,0.0,0.0,0.0,0.2972,-14.8179,0.9678265104954272,0.9681439256604302,0.6863,-1.1256,-0.4509
32.6539,0.0,0.0,0.0,0.2774,-14.9955,0.9719134494384596,0.9675580106432244,0.6832,-1.1292,-0.45
32.4968,0.0,0.0,0.0,0.2861,-14.8922,0.969634721854964,0.9678511735294208,0.6977,-1.1355,-0.4381
32.5087,0.0,0.0,0.0,0.2866,-14.9071,0.96788061567367,0.9682674155335856,0.6936,-1.1318,-0.4401
32.5031,0.0,0.0,0.0,0.292,-14.8962,0.970025870493766,0.967875691603764,0.6963,-1.1337,-0.4449
32.3567,0.0,0.0,0.0,0.2834,-14.8476,0.9678459873340688,0.9681689582239338,0.6693,-1.1183,-0.442
32.428000000000004,0.0,0.0,0.0,0.2816,-14.8839,0.9722186935385204,0.9673557696416948,0.6711,-1.1177,-0.4444
32.4688,0.0,0.0,0.0,0.2836,-14.8962,0.96073057727732,0.9699763741085016,0.6825,-1.1245,-0.4422
32.286,0.0,0.0,0.0,0.2727,-14.8243,0.9745045735038942,0.9663486416177738,0.652,-1.0981,-0.4391
32.431,0.0,0.0,0.0,0.282,-14.8821,0.9736903271730248,0.9668154612966848,0.6737,-1.1206,-0.4482
32.4655,0.0,0.0,0.0,0.2886,-14.8911,0.9692402178045276,0.9680685976185696,0.6856,-1.1277,-0.4417
32.4651,0.0,0.0,0.0,0.2827,-14.8963,0.9603086482902236,0.97008294821076,0.6755,-1.1182,-0.4486
32.4136,0.0,0.0,0.0,0.2942,-14.8479,0.9696788287686544,0.9677821494193428,0.6967,-1.1339,-0.4403
32.5299,0.0,0.0,0.0,0.2832,-14.9381,0.9737317889732878,0.9668554530761349,0.6769,-1.1282,-0.4478
32.376999999999995,0.0,0.0,0.0,0.2739,-14.8673,0.9573097642890116,0.9702381846134128,0.6598,-1.1101,-0.4446
32.4829,0.0,0.0,0.0,0.2795,-14.9122,0.9678171771505764,0.9683521776107922,0.6736,-1.1221,-0.4447
32.5755,0.0,0.0,0.0,0.2951,-14.925999999999998,0.968456189629802,0.968233939001739,0.7081,-1.147,-0.4457
32.4669,0.0,0.0,0.0,0.2896,-14.8876,0.9729214981579988,0.9670109204588144,0.6837,-1.127,-0.4488
32.3191,0.0,0.0,0.0,0.2804,-14.8314,0.9670948781773548,0.9682454687834496,0.6628,-1.1068,-0.446
32.4818,0.0,0.0,0.0,0.2959,-14.8648,0.9664276110872788,0.9684801559078572,0.7105,-1.1413,-0.4459
32.325,0.0,0.0,0.0,0.2952,-14.7867,0.9632833747109659,0.9689818090700536,0.7038,-1.1301,-0.4346
32.4467,0.0,0.0,0.0,0.2803,-14.8796,0.9709385613144618,0.9674449943349612,0.6827,-1.123,-0.4376
32.3898,0.0,0.0,0.0,0.2763,-14.8778,0.9707631474915824,0.967522503430204,0.6599,-1.1126,-0.4447
32.6389,0.0,0.0,0.0,0.2845,-14.9771,0.9733268711769022,0.9671719015232552,0.69,-1.1328,-0.453
32.3393,0.0,0.0,0.0,0.28600000000000003,-14.8231,0.9615479487157876,0.9695748707122884,0.6808,-1.1209,-0.4399
32.4147,0.0,0.0,0.0,0.2922,-14.8537,0.9672565201185988,0.968370721196298,0.6902,-1.1313,-0.4467
32.44,0.0,0.0,0.0,0.2888,-14.8682,0.9796190811251794,0.965632942858053,0.6881,-1.1292,-0.4454
32.3899,0.0,0.0,0.0,0.2961,-14.8296,0.9601544811741584,0.9701096348753137,0.6979,-1.1308,-0.4432
32.4465,0.0,0.0,0.0,0.2812,-14.8852,0.9681716297569659,0.968049341269455,0.6732,-1.1197,-0.4555
32.4775,0.0,0.0,0.0,0.2871,-14.8999,0.9722658991363241,0.9673150747892632,0.6811,-1.131,-0.4492
32.388000000000005,0.0,0.0,0.0,0.2826,-14.8653,0.9641218223895328,0.9691913940843644,0.669,-1.1141,-0.4448
32.6662,0.0,0.0,0.0,0.2853,-14.9816,0.9761492370933506,0.9665136350667068,0.6999,-1.1415,-0.4513
32.4502,0.0,0.0,0.0,0.2819,-14.8777,0.962824285303276,0.9692868788636472,0.6898,-1.1266,-0.4363
32.299,0.0,0.0,0.0,0.2811,-14.8295,0.9657991051979252,0.9686163951524194,0.657,-1.1077,-0.4447
32.4824,0.0,0.0,0.0,0.2916,-14.9023,0.9740794038630232,0.9667399824702414,0.6818,-1.1321,-0.4578
32.4054,0.0,0.0,0.0,0.2822,-14.86,0.9622616714905932,0.9693909101751548,0.6784,-1.1177,-0.446
38.198,-1.6905,-0.5635,0.0,0.2833,-17.0638,0.9704280619970866,0.9677945382239104,0.6739,-1.1289,-0.4364
32.5332,0.0,0.0,0.0,0.2904,-14.9062,0.9750736433459612,0.9668159498957124,0.7007,-1.138,-0.4445
32.4364,0.0,0.0,0.0,0.2895,-14.8587,0.9620135403607124,0.9696667779564708,0.6948,-1.1263,-0.4416
32.4477,0.0,0.0,0.0,0.2908,-14.8751,0.9687050021600364,0.9679021248120528,0.6885,-1.1332,-0.4467
32.4693,0.0,0.0,0.0,0.2953,-14.8863,0.9742433444672418,0.9665425381837404,0.6912,-1.1327,-0.4451
32.4243,0.0,0.0,0.0,0.2868,-14.8755,0.970257557168746,0.9676933815486632,0.6755,-1.1195,-0.4495
32.4812,0.0,0.0,0.0,0.272,-14.9307,0.9722871693176421,0.9672580804958936,0.6577,-1.1142,-0.449
32.5515,0.0,0.0,0.0,0.2867,-14.9277,0.9601766671541124,0.9700211131233456,0.6903,-1.129,-0.4538
32.4751,0.0,0.0,0.0,0.2912,-14.8818,0.9700987224140016,0.9678460807716676,0.6949,-1.1328,-0.4427
32.4881,0.0,0.0,0.0,0.2863,-14.8927,0.9736639031881684,0.9669680926505256,0.6909,-1.1294,-0.444
32.446999999999996,0.0,0.0,0.0,0.2749,-14.8999,0.9684149722370872,0.9680974755837828,0.6669,-1.1125,-0.4416
32.3569,0.0,0.0,0.0,0.2897,-14.8213,0.9613845301210628,0.9694638839542884,0.6889,-1.1254,-0.4405
32.4286,0.0,0.0,0.0,0.3056,-14.82,0.9624644372988856,0.9693908572134132,0.7218,-1.147,-0.4462
32.5111,0.0,0.0,0.0,0.2815,-14.9102,0.959800051382557,0.9700537816063572,0.6907,-1.132,-0.4370000000000001
32.3697,0.0,0.0,0.0,0.2903,-14.8461,0.963709027149509,0.9692114316553484,0.6786,-1.1243,-0.4415
32.3817,0.0,0.0,0.0,0.2918,-14.8203,0.9570396867200924,0.9700754749268634,0.7041,-1.1353,-0.4339
32.3938,0.0,0.0,0.0,0.2811,-14.8713,0.9679802568467508,0.9682525563162744,0.6635,-1.1132,-0.4496
32.4967,0.0,0.0,0.0,0.2886,-14.9096,0.9705590588884112,0.9677250155792952,0.6827,-1.132,-0.4488
32.4058,0.0,0.0,0.0,0.2893,-14.8563,0.9638375604105196,0.9690648479468446,0.6857,-1.1291,-0.4447
32.492,0.0,0.0,0.0,0.29,-14.8955,0.97358332892437,0.9668463102676076,0.6940000000000001,-1.132,-0.4401
32.4879,0.0,0.0,0.0,0.2836,-14.8957,0.9776776628339872,0.9658093061512156,0.6873,-1.1284,-0.4457
32.4615,0.0,0.0,0.0,0.2748,-14.9172,0.9690912368270604,0.9679782677570216,0.6553,-1.1086,-0.4526
32.5929,0.0,0.0,0.0,0.2882,-14.9403,0.9642834504623288,0.9691614016925498,0.703,-1.1395,-0.4451
32.4077,0.0,0.0,0.0,0.2777,-14.8845,0.9643335050243258,0.9689406854208048,0.6605,-1.1135,-0.4468
32.368,0.0,0.0,0.0,0.2822,-14.8457,0.9633653975442528,0.9691553561562384,0.6725,-1.1175,-0.4427
32.4999,0.0,0.0,0.0,0.2863,-14.9081,0.9677487227755288,0.9683627453227212,0.6864,-1.1283,-0.4477
32.5273,0.0,0.0,0.0,0.2906,-14.9065,0.9714405021720496,0.9675369387749932,0.6984,-1.1369,-0.4477
32.5964,0.0,0.0,0.0,0.2809,-14.9612,0.970366367764284,0.9678445126162362,0.6904,-1.1353,-0.4373
38.4094,-1.7891,-0.5964,0.0,0.2872,-17.1282,0.973022047234696,0.9670309998038046,0.6659,-1.1204,-0.4419
32.4439,0.0,0.0,0.0,0.2902,-14.8666,0.9693809759782528,0.9676976882935628,0.6931,-1.1357,-0.4461
38.1433,-1.7084,-0.5695,0.0,0.2907,-17.0239,0.9698186188106788,0.9678567195336878,0.6703,-1.1186,-0.4404
32.4447,0.0,0.0,0.0,0.2952,-14.857,0.9605386557596024,0.9700870445835508,0.7049,-1.1372,-0.4359
32.5003,0.0,0.0,0.0,0.2891,-14.8952,0.9641287504163104,0.9692905918662504,0.6988,-1.1363,-0.4394
39.8036,-2.2375,-0.7458,0.0,0.2823,-17.6587,0.9712358225182728,0.9671235937220312,0.6425,-1.1031,-0.4369
32.5297,0.0,0.0,0.0,0.2893,-14.9124,0.962007190096972,0.96956531921207,0.6935,-1.1345,-0.4488
32.3531,0.0,0.0,0.0,0.2752,-14.8691,0.9698266419205772,0.9677134904843796,0.6454,-1.1014,-0.4498
32.6012,0.0,0.0,0.0,0.2921,-14.9329,0.9568214570168057,0.9707676186666866,0.7146,-1.15,-0.4416
32.1951,0.0,0.0,0.0,0.2833,-14.7655,0.9611415229119944,0.9689963767578854,0.6613,-1.1086,-0.4395
32.3683,0.0,0.0,0.0,0.282,-14.8447,0.9647808488540572,0.9689196098364676,0.6752,-1.1143,-0.4406
32.6916,0.0,0.0,0.0,0.28,-15.0101,0.9690153423927624,0.9682624519223364,0.6920000000000001,-1.1379,-0.4456
32.561,0.0,0.0,0.0,0.2928,-14.9335,0.9771295842407584,0.9660389698280986,0.6911,-1.1382,-0.4584
32.1695,0.0,0.0,0.0,0.2916,-14.7345,0.961146672695393,0.9695837607235914,0.6734,-1.1082,-0.4382
32.4306,0.0,0.0,0.0,0.2797,-14.8837,0.966952551899293,0.9682982456668796,0.6727,-1.1212,-0.4447
32.4054,0.0,0.0,0.0,0.2791,-14.8787,0.9650730700826438,0.9689537969012147,0.6673,-1.1128,-0.4385
32.2278,0.0,0.0,0.0,0.2948,-14.7605,0.9652260389928958,0.9686191581251372,0.6772,-1.1163,-0.4453
32.5123,0.0,0.0,0.0,0.2863,-14.9112,0.973003198477206,0.9671996026012288,0.688,-1.1311,-0.4457
32.3993,0.0,0.0,0.0,0.2861,-14.8518,0.9701297128044564,0.967702236813139,0.6832,-1.1241,-0.4415
32.5284,0.0,0.0,0.0,0.2729,-14.9504,0.9710742483073465,0.967497554363609,0.6628,-1.1153,-0.4494
32.4204,0.0,0.0,0.0,0.2888,-14.8596,0.9654791360426912,0.9688416566896996,0.6872,-1.1278,-0.4421
32.4249,0.0,0.0,0.0,0.2722,-14.901,0.9730325212377792,0.9669647068135194,0.6547,-1.1118,-0.4461
32.4807,0.0,0.0,0.0,0.2813,-14.9075,0.9671141216655844,0.9684635977687324,0.6771,-1.1267,-0.4433
32.389,0.0,0.0,0.0,0.2953,-14.8192,0.9576395281400572,0.970520988037812,0.705,-1.1291,-0.4383
32.5604,0.0,0.0,0.0,0.2869,-14.922,0.9690841084287296,0.9679662468444512,0.7007,-1.1393,-0.4435
32.3438,0.0,0.0,0.0,0.2948,-14.7992,0.9580841803971594,0.9701155618516925,0.7020000000000001,-1.1332,-0.4375
32.5603,0.0,0.0,0.0,0.2848,-14.9292,0.9653932888536032,0.9689774306516572,0.6972,-1.1349,-0.441
32.3838,0.0,0.0,0.0,0.2811,-14.8596,0.9675528442968516,0.9682854637600684,0.6688,-1.1151,-0.4457
32.4087,0.0,0.0,0.0,0.2887,-14.8481,0.969343330331512,0.967793276529891,0.6883,-1.1228,-0.4464
32.321,0.0,0.0,0.0,0.2822,-14.8343,0.9717488742062202,0.9671404274545295,0.6602,-1.1074,-0.4489
32.5274,0.0,0.0,0.0,0.2794,-14.9305,0.97070205158556,0.9676328859829156,0.6765,-1.121,-0.4508
32.3626,0.0,0.0,0.0,0.2943,-14.8125,0.9548073039464718,0.9710831780945776,0.6993,-1.1261,-0.4376
32.5386,0.0,0.0,0.0,0.2985,-14.8916,0.9676366272564972,0.9685096308801442,0.7169,-1.1425,-0.4372
32.5094,0.0,0.0,0.0,0.2956,-14.8997,0.9682875664586158,0.9682754721547622,0.6955,-1.1378,-0.4518
32.5442,0.0,0.0,0.0,0.2908,-14.9041,0.9647828858540132,0.9690942500157601,0.7126,-1.1428,-0.4319
32.5035,0.0,0.0,0.0,0.2778,-14.9196,0.9654442472977895,0.9688596102605136,0.6807,-1.1261,-0.439
32.3252,0.0,0.0,0.0,0.2754,-14.8476,0.9660202163249616,0.9685021647876928,0.6518,-1.1001,-0.446
32.3012,0.0,0.0,0.0,0.2914,-14.7829,0.9567635132371116,0.970282581482864,0.6944,-1.124,-0.4354
32.326,0.0,0.0,0.0,0.2703,-14.86,0.9673763301028202,0.9680774906089286,0.6438,-1.1015,-0.4445
32.3953,0.0,0.0,0.0,0.2892,-14.8527,0.9721898330957603,0.9671632698669692,0.6815,-1.1264,-0.4482
32.2915,0.0,0.0,0.0,0.2831,-14.8131,0.9593146742599,0.9701503454044168,0.6685,-1.1119,-0.4354
32.257,0.0,0.0,0.0,0.28,-14.7946,0.9505042606483858,0.9712881183539956,0.6631,-1.1031,-0.4415
32.574,0.0,0.0,0.0,0.2817,-14.9682,0.9728281278384838,0.9672405013084407,0.6733,-1.1255,-0.4485
32.4102,0.0,0.0,0.0,0.293,-14.8382,0.9595610740678481,0.9700596518645904,0.7013,-1.1348,-0.4385
32.2617,0.0,0.0,0.0,0.2774,-14.8135,0.9624047075737008,0.9691911277483379,0.653,-1.1046,-0.4389
32.3607,0.0,0.0,0.0,0.2914,-14.8239,0.960303752046116,0.9697555195192707,0.6926,-1.1307,-0.4354
32.4454,0.0,0.0,0.0,0.2888,-14.8637,0.9630572937181846,0.969395653769562,0.6978,-1.1313,-0.4346
32.3919,0.0,0.0,0.0,0.2883,-14.8467,0.9672287739837372,0.968416083888779,0.6886,-1.1253,-0.4346
32.4678,0.0,0.0,0.0,0.29600000000000004,-14.8514,0.9649482019162224,0.96885689018986,0.7165,-1.1402,-0.4388
32.4697,0.0,0.0,0.0,0.2881,-14.8809,0.963838085231234,0.9690822876728602,0.6949,-1.1338,-0.4403
32.4149,0.0,0.0,0.0,0.2873,-14.8599,0.9700251038678812,0.9677442921340071,0.688,-1.1283,-0.4370000000000001
32.3367,0.0,0.0,0.0,0.2903,-14.8332,0.978831122812142,0.9653777044378856,0.6709999999999999,-1.1251,-0.4507
32.626,0.0,0.0,0.0,0.2851,-14.9612,0.9695169033918012,0.9680695876885406,0.701,-1.1361,-0.4445
32.4958,0.0,0.0,0.0,0.2871,-14.9071,0.9635279656925388,0.9692304495750828,0.6869,-1.1325,-0.4451
32.355,0.0,0.0,0.0,0.2789,-14.8475,0.9715299701311672,0.967344827286838,0.6642,-1.1112,-0.4448
32.5056,0.0,0.0,0.0,0.2862,-14.9037,0.963789677805396,0.9693055635262384,0.6886,-1.1259,-0.4461
38.3121,-1.7283,-0.5761,0.0,0.2768,-17.1206,0.9681571008995512,0.9683437401664028,0.6579,-1.1137,-0.4418
39.2941,-1.9747,-0.6582,0.0,0.2812,-17.5022,0.9723873795020279,0.967258534280428,0.6682,-1.1237,-0.4522
32.5229,0.0,0.0,0.0,0.2812,-14.9375,0.9656309493036264,0.9690066698572048,0.6733,-1.1233,-0.4498
32.4637,0.0,0.0,0.0,0.2933,-14.8743,0.96804845856629,0.9682582518443292,0.6979,-1.1385,-0.4408
32.4554,0.0,0.0,0.0,0.2887,-14.8777,0.9687239570805848,0.9680165887176476,0.6879,-1.1316,-0.4492
32.4283,0.0,0.0,0.0,0.2833,-14.857,0.9673760480630821,0.9682418963166552,0.6899,-1.1187,-0.4412
38.5921,-1.733,-0.5777,0.0,0.2861,-17.2341,0.9744355085884518,0.9668564780294432,0.6944,-1.1467,-0.4451
32.4401,0.0,0.0,0.0,0.2771,-14.8965,0.9725777705980404,0.9671988248981374,0.6648,-1.115,-0.4478
32.5072,0.0,0.0,0.0,0.2896,-14.9017,0.9722878414194538,0.9673593199020678,0.6940000000000001,-1.1342,-0.4446
32.4825,0.0,0.0,0.0,0.2888,-14.8935,0.958036689411104,0.970924335022506,0.6935,-1.1324,-0.438
32.2944,0.0,0.0,0.0,0.2777,-14.8216,0.968975005853723,0.9678223789992552,0.6605,-1.1061,-0.436
32.3149,0.0,0.0,0.0,0.2857,-14.8191,0.9619356881657616,0.9694165848052686,0.6701,-1.1105,-0.4449
32.3272,0.0,0.0,0.0,0.2848,-14.8195,0.9537953139060604,0.9710401953043042,0.6818,-1.1235,-0.4286
32.3835,0.0,0.0,0.0,0.2938,-14.836,0.9633464385649982,0.9693408251586152,0.6933,-1.1316,-0.4375
32.6108,0.0,0.0,0.0,0.2785,-14.9799,0.9752367402669544,0.9665286543783332,0.6754,-1.1264,-0.4516
32.496,0.0,0.0,0.0,0.2786,-14.9187,0.9701513523883166,0.9678000408958476,0.6744,-1.121,-0.4457
32.3897,0.0,0.0,0.0,0.2728,-14.8876,0.9656355204052434,0.9686505619158916,0.6485,-1.1038,-0.4491
32.4219,0.0,0.0,0.0,0.2913,-14.858,0.9656280333850092,0.9686426506407264,0.6891,-1.1295,-0.4468
32.5221,0.0,0.0,0.0,0.2761,-14.9484,0.9738952828484542,0.9669691520426958,0.6674,-1.1216,-0.4401
32.4463,0.0,0.0,0.0,0.294,-14.8699,0.9692237164845546,0.9679540081464252,0.6929,-1.1357,-0.4455
32.4492,0.0,0.0,0.0,0.2947,-14.8673,0.9695947066147385,0.9678054793673178,0.696,-1.1391,-0.4465
32.3772,0.0,0.0,0.0,0.2894,-14.8492,0.959978836137393,0.9698342730247907,0.6766,-1.1235,-0.4508
32.4946,0.0,0.0,0.0,0.28300000000000003,-14.9071,0.9692026822809112,0.9679663403452488,0.685,-1.1321,-0.4405
32.6281,0.0,0.0,0.0,0.2908,-14.9634,0.9671229516921248,0.9687746189269232,0.701,-1.1406,-0.4497
32.3732,0.0,0.0,0.0,0.2884,-14.8512,0.9626929709339708,0.9695499218314032,0.6721,-1.1168,-0.4504
32.3155,0.0,0.0,0.0,0.2903,-14.8078,0.9629158472460632,0.9692534269764488,0.6813,-1.1203,-0.4417
32.4345,0.0,0.0,0.0,0.2796,-14.8814,0.968968051620149,0.9679087912725808,0.6757,-1.1188,-0.4425
32.3273,0.0,0.0,0.0,0.279,-14.8492,0.9706990516319379,0.9675309862618354,0.6577,-1.1103,-0.4392
32.4222,0.0,0.0,0.0,0.2902,-14.8525,0.9630527326602386,0.9693379231534082,0.6982,-1.1327,-0.4347
32.3812,0.0,0.0,0.0,0.2808,-14.8715,0.9738687533345672,0.9667946213430574,0.6542,-1.1099,-0.4591
32.4506,0.0,0.0,0.0,0.2819,-14.8905,0.9650642232502032,0.9689368923356124,0.6774,-1.121,-0.4433
32.4602,0.0,0.0,0.0,0.2788,-14.9159,0.967932885104746,0.9682843008834354,0.6599,-1.1152,-0.4523
32.593,0.0,0.0,0.0,0.2767,-14.9654,0.9714394900645148,0.9675471221506466,0.6787,-1.1256,-0.4502
32.3506,0.0,0.0,0.0,0.2911,-14.8371,0.9682436998354312,0.9682245229258799,0.6762,-1.1212,-0.4446
32.4292,0.0,0.0,0.0,0.2949,-14.8629,0.9617975065850232,0.9698571216406764,0.6912,-1.1317,-0.4461
32.1932,0.0,0.0,0.0,0.2805,-14.7709,0.964650702805922,0.9686490770064162,0.6522,-1.0946,-0.4422
32.5034,0.0,0.0,0.0,0.276,-14.9294,0.9700149561542392,0.9677901412101524,0.669,-1.1175,-0.4448
32.453,0.0,0.0,0.0,0.281,-14.8986,0.9737324148097064,0.9668767022903104,0.6725,-1.1205,-0.4386
32.3356,0.0,0.0,0.0,0.2869,-14.8247,0.9576235771802406,0.97046875960071,0.6779999999999999,-1.1184,-0.4393
32.4517,0.0,0.0,0.0,0.2895,-14.8822,0.9712823230835212,0.9674434203405018,0.6842,-1.1306,-0.4486
32.4543,0.0,0.0,0.0,0.2832,-14.8778,0.9655796859615524,0.9686473091080648,0.6893,-1.1261,-0.4391
32.4293,0.0,0.0,0.0,0.2868,-14.8703,0.9716609955855764,0.9672926068582536,0.6833,-1.125,-0.4447
32.463,0.0,0.0,0.0,0.2737,-14.9066,0.96408998618738,0.9691118758989312,0.6694,-1.1132,-0.4389
32.4578,0.0,0.0,0.0,0.2803,-14.9077,0.9777802110031528,0.9659532760410218,0.6672,-1.1197,-0.4451
32.3341,0.0,0.0,0.0,0.2796,-14.8443,0.970498089003729,0.967505603936722,0.6603,-1.1079,-0.4404
32.462,0.0,0.0,0.0,0.2806,-14.9127,0.96912645291687,0.9680528132701479,0.6633,-1.1161,-0.4526
32.3487,0.0,0.0,0.0,0.2875,-14.8379,0.9648777105746726,0.9688203838372198,0.6741,-1.1196,-0.4449
32.6347,0.0,0.0,0.0,0.2741,-15.0094,0.966262795506191,0.9689856656443148,0.6677,-1.1237,-0.4481
32.5006,0.0,0.0,0.0,0.2854,-14.9002,0.9710466699265572,0.9673697369201036,0.6920000000000001,-1.136,-0.4476
32.5614,0.0,0.0,0.0,0.2873,-14.9375,0.9724754083834246,0.9672129403640799,0.6911,-1.1371,-0.4469
32.3312,0.0,0.0,0.0,0.2961,-14.7937,0.9664050469757628,0.9683097940088979,0.7052,-1.1358,-0.4294
32.3925,0.0,0.0,0.0,0.2807,-14.8749,0.970247717444527,0.9676096791074054,0.6627,-1.1117,-0.4445
32.4591,0.0,0.0,0.0,0.28,-14.899000000000001,0.974810355773836,0.9663788368431674,0.6717,-1.1186,-0.4476
32.3474,0.0,0.0,0.0,0.2779,-14.8653,0.9646001985280944,0.9689809003936124,0.6463,-1.0993,-0.4524
