,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
1919,1.0,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645
1920,1.0,0.375,0.265,0.095,0.196,0.085,0.042,0.0585
1921,1.0,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655
1922,1.0,0.495,0.39,0.125,0.6655,0.284,0.162,0.2
1923,1.0,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403
1924,1.0,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.28300000000000003
1925,1.0,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515
1926,1.0,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205
1927,1.0,0.47,0.385,0.13,0.5870000000000001,0.264,0.117,0.174
1928,1.0,0.415,0.345,0.135,0.3865,0.128,0.07,0.14800000000000002
1929,1.0,0.625,0.47,0.18,1.136,0.451,0.3245,0.305
1930,1.0,0.37,0.27,0.09,0.1855,0.07,0.0425,0.065
1931,1.0,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09
1932,1.0,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113
1933,1.0,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075
1934,1.0,0.56,0.435,0.18,0.889,0.36,0.204,0.25
1935,1.0,0.645,0.48,0.17,1.1345,0.528,0.254,0.305
1936,1.0,0.55,0.425,0.135,0.8515,0.362,0.196,0.27
1937,1.0,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525
1938,1.0,0.335,0.255,0.08,0.168,0.079,0.0355,0.05
1939,1.0,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147
1940,1.0,0.315,0.235,0.07,0.149,0.058,0.0325,0.047
1941,1.0,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1
1942,1.0,0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035
1943,1.0,0.58,0.46,0.14,0.8295,0.3915,0.165,0.238
1944,1.0,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105
1945,1.0,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26
1946,1.0,0.74,0.565,0.205,2.119,0.9655,0.5185,0.482
1947,1.0,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01
1948,1.0,0.675,0.525,0.185,1.587,0.6935,0.336,0.395
1949,1.0,0.6,0.48,0.155,1.014,0.451,0.1885,0.325
1950,1.0,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895
1951,1.0,0.53,0.38,0.125,0.616,0.292,0.113,0.185
1952,1.0,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475
1953,1.0,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105
1954,1.0,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.08900000000000001
1955,1.0,0.575,0.45,0.13,0.8145,0.403,0.1715,0.213
1956,1.0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255
1957,1.0,0.6,0.445,0.175,1.057,0.383,0.21600000000000005,0.355
1958,1.0,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09
1959,1.0,0.51,0.395,0.145,0.6185,0.21600000000000005,0.1385,0.24
1960,1.0,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234
1961,1.0,0.445,0.325,0.1,0.378,0.1795,0.1,0.08900000000000001
1962,1.0,0.575,0.445,0.135,0.883,0.381,0.2035,0.26
1963,1.0,0.435,0.335,0.105,0.3535,0.156,0.05,0.1135
1964,1.0,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055
1965,1.0,0.575,0.45,0.145,0.795,0.364,0.1505,0.26
1966,1.0,0.625,0.495,0.165,1.262,0.507,0.318,0.39
1967,1.0,0.57,0.455,0.15,0.96,0.387,0.2385,0.275
1968,1.0,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405
1969,1.0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21
1970,1.0,0.445,0.31,0.09,0.336,0.1555,0.09,0.0855
1971,1.0,0.67,0.535,0.185,1.597,0.6275,0.35,0.47
1972,1.0,0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485
1973,1.0,0.41,0.325,0.1,0.3245,0.132,0.07200000000000001,0.106
1974,1.0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485
1975,1.0,0.65,0.515,0.215,1.4980000000000002,0.564,0.32299999999999995,0.425
1976,1.0,0.575,0.45,0.185,0.925,0.342,0.197,0.35
1977,1.0,0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925
1978,1.0,0.505,0.405,0.18,0.606,0.239,0.1235,0.18
1979,1.0,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315
1980,1.0,0.595,0.465,0.14,1.113,0.5175,0.244,0.305
1981,1.0,0.64,0.525,0.2,1.3765,0.44,0.3075,0.47
1982,1.0,0.45,0.325,0.135,0.438,0.1805,0.1165,0.11
1983,1.0,0.515,0.39,0.12,0.565,0.235,0.135,0.179
1984,1.0,0.68,0.5,0.185,1.741,0.7665,0.3255,0.4685
1985,1.0,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031
1986,1.0,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315
1987,1.0,0.555,0.44,0.15,0.838,0.4155,0.146,0.23
1988,1.0,0.54,0.425,0.135,0.6859999999999999,0.3475,0.1545,0.213
1989,1.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24
1990,1.0,0.475,0.355,0.105,0.468,0.201,0.1115,0.12
1991,1.0,0.545,0.445,0.175,0.8525,0.3465,0.189,0.295
1992,1.0,0.315,0.25,0.09,0.203,0.0615,0.037000000000000005,0.0795
1993,1.0,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115
1994,1.0,0.705,0.56,0.17,1.4575,0.607,0.318,0.44
1995,1.0,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07
1996,1.0,0.72,0.6,0.235,2.2385,0.984,0.411,0.621
1997,1.0,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295
1998,1.0,0.645,0.495,0.19,1.539,0.6115,0.408,0.445
1999,1.0,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048
2000,1.0,0.64,0.51,0.17,1.3715,0.5670000000000001,0.307,0.409
2001,1.0,0.435,0.325,0.11,0.3670000000000001,0.1595,0.08,0.105
2002,1.0,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032
2003,1.0,0.51,0.395,0.13,0.6025,0.281,0.14300000000000002,0.162
2004,1.0,0.425,0.34,0.1,0.382,0.16399999999999998,0.096,0.1
2005,1.0,0.47,0.355,0.12,0.393,0.16699999999999998,0.0885,0.115
2006,1.0,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055
2007,1.0,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955
2008,1.0,0.725,0.53,0.19,1.7315,0.83,0.398,0.405
2009,1.0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37
2010,1.0,0.27,0.205,0.05,0.084,0.03,0.0185,0.029
2011,1.0,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2
2012,1.0,0.385,0.305,0.09,0.2775,0.109,0.0515,0.1
2013,1.0,0.545,0.42,0.125,0.7170000000000001,0.358,0.112,0.22
2014,1.0,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065
2015,1.0,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465
2016,1.0,0.49,0.42,0.125,0.609,0.239,0.1435,0.22
2017,1.0,0.595,0.435,0.16,1.057,0.4255,0.224,0.31
2018,1.0,0.65,0.49,0.155,1.122,0.545,0.228,0.3055
2019,1.0,0.46,0.35,0.115,0.44,0.19,0.1025,0.13
2020,1.0,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025
2021,1.0,0.39,0.29,0.09,0.2625,0.117,0.054000000000000006,0.077
2022,1.0,0.635,0.48,0.19,1.467,0.5825,0.303,0.42
2023,1.0,0.635,0.51,0.155,1.156,0.428,0.289,0.315
2024,1.0,0.62,0.525,0.155,1.085,0.454,0.1965,0.35
2025,1.0,0.565,0.44,0.16,0.915,0.354,0.1935,0.32
2026,1.0,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345
2027,1.0,0.41,0.3,0.09,0.28,0.141,0.0575,0.075
2028,1.0,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105
2029,1.0,0.58,0.45,0.15,0.92,0.393,0.212,0.2895
2030,1.0,0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845
2031,1.0,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24
2032,1.0,0.52,0.375,0.135,0.5375,0.221,0.117,0.17
2033,1.0,0.43,0.34,0.125,0.384,0.1375,0.061,0.146
2034,1.0,0.665,0.525,0.21,1.644,0.818,0.3395,0.4275
2035,1.0,0.62,0.495,0.175,1.806,0.643,0.3285,0.725
2036,1.0,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305
2037,1.0,0.595,0.465,0.155,1.026,0.4645,0.112,0.305
2038,1.0,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775
2039,1.0,0.585,0.455,0.145,0.953,0.3945,0.2685,0.258
2040,1.0,0.655,0.545,0.185,1.759,0.6865,0.313,0.547
2041,1.0,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785
2042,1.0,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29
2043,1.0,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066
2044,1.0,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07
2045,1.0,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11
2046,1.0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445
2047,1.0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33
2048,1.0,0.595,0.455,0.155,1.041,0.416,0.2105,0.365
2049,1.0,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23
2050,1.0,0.595,0.48,0.16,1.2095,0.5225,0.29600000000000004,0.32
2051,1.0,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355
2052,1.0,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18
2053,1.0,0.405,0.31,0.1,0.385,0.173,0.0915,0.11
2054,1.0,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49
2055,1.0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225
2056,1.0,0.465,0.36,0.105,0.431,0.172,0.107,0.175
2057,1.0,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465
2058,1.0,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655
2059,1.0,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775
2060,1.0,0.575,0.46,0.145,0.9945,0.466,0.229,0.265
2061,1.0,0.43,0.33,0.095,0.34,0.1315,0.085,0.112
2062,1.0,0.325,0.25,0.075,0.1585,0.075,0.0305,0.0455
2063,1.0,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12
2064,1.0,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575
2065,1.0,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325
2066,1.0,0.31,0.225,0.07,0.1055,0.435,0.015,0.04
2067,1.0,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295
2068,1.0,0.47,0.365,0.1,0.411,0.175,0.0855,0.135
2069,1.0,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18
2070,1.0,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25
2071,1.0,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955
2072,1.0,0.55,0.435,0.145,0.843,0.328,0.1915,0.255
2073,1.0,0.685,0.535,0.175,1.432,0.637,0.247,0.46
2074,1.0,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321
2075,1.0,0.55,0.42,0.155,0.912,0.495,0.1805,0.205
2076,1.0,0.62,0.485,0.155,1.0295,0.425,0.2315,0.335
2077,1.0,0.59,0.45,0.145,1.022,0.428,0.268,0.265
2078,1.0,0.59,0.5,0.2,1.187,0.412,0.2705,0.37
2079,1.0,0.49,0.38,0.125,0.5489999999999999,0.245,0.1075,0.174
2080,1.0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455
2081,1.0,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4
2082,1.0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37
2083,1.0,0.325,0.24,0.075,0.152,0.065,0.0305,0.045
2084,1.0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38
2085,1.0,0.285,0.21,0.075,0.1185,0.055,0.0285,0.04
2086,1.0,0.645,0.485,0.15,1.151,0.5935,0.2315,0.293
2087,1.0,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295
2088,1.0,0.43,0.325,0.09,0.425,0.217,0.087,0.095
2089,1.0,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925
2090,1.0,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036000000000000004
2091,1.0,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053
2092,1.0,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665
2093,1.0,0.65,0.495,0.16,1.3105,0.5770000000000001,0.3315,0.355
2094,1.0,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03
2095,1.0,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235
2096,1.0,0.445,0.32,0.12,0.378,0.152,0.0825,0.12
2097,1.0,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18
2098,1.0,0.475,0.36,0.125,0.447,0.1695,0.081,0.14
2099,1.0,0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081
2100,1.0,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28
2101,1.0,0.59,0.45,0.16,0.9,0.358,0.156,0.315
2102,1.0,0.665,0.515,0.18,1.389,0.5945,0.324,0.395
2103,1.0,0.31,0.225,0.08,0.1345,0.054000000000000006,0.024,0.05
2104,1.0,0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155
2105,1.0,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
2106,1.0,0.635,0.485,0.19,1.3765,0.634,0.2885,0.406
2107,1.0,0.535,0.42,0.125,0.764,0.312,0.1505,0.265
2108,1.0,0.51,0.41,0.145,0.7959999999999999,0.3865,0.1815,0.1955
2109,1.0,0.37,0.28,0.1,0.252,0.1065,0.0595,0.07400000000000001
2110,1.0,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885
2111,1.0,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325
2112,1.0,0.655,0.455,0.17,1.275,0.583,0.303,0.333
2113,1.0,0.62,0.48,0.17,1.1045,0.535,0.25,0.287
2114,1.0,0.59,0.455,0.155,1.0659999999999998,0.382,0.2275,0.415
2115,1.0,0.615,0.475,0.175,1.224,0.6035,0.261,0.311
2116,1.0,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555
2117,1.0,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665
2118,1.0,0.585,0.465,0.14,0.908,0.381,0.1615,0.315
2119,1.0,0.475,0.365,0.14,0.4545,0.171,0.118,0.158
2120,1.0,0.52,0.4,0.14,0.622,0.278,0.1455,0.16899999999999998
2121,1.0,0.32,0.205,0.08,0.181,0.08800000000000001,0.034,0.0495
2122,1.0,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925
2123,1.0,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175
2124,1.0,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235
2125,1.0,0.54,0.415,0.145,0.74,0.2635,0.168,0.245
2126,1.0,0.425,0.315,0.1,0.377,0.1645,0.07200000000000001,0.105
2127,1.0,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195
2128,1.0,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425
2129,1.0,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835
2130,1.0,0.655,0.52,0.18,1.492,0.7185,0.36,0.355
2131,1.0,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277
2132,1.0,0.65,0.505,0.165,1.16,0.4785,0.274,0.349
2133,1.0,0.455,0.375,0.12,0.4970000000000001,0.2355,0.1055,0.1295
2134,1.0,0.33,0.225,0.075,0.187,0.0945,0.0395,0.0425
2135,1.0,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248
2136,1.0,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155
2137,1.0,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845
2138,1.0,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935
2139,1.0,0.375,0.285,0.08,0.226,0.0975,0.04,0.0725
2140,1.0,0.375,0.29,0.085,0.2385,0.118,0.045,0.0695
2141,1.0,0.72,0.55,0.18,1.52,0.637,0.325,0.435
2142,1.0,0.53,0.42,0.17,0.828,0.41,0.208,0.1505
2143,1.0,0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855
2144,1.0,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475
2145,1.0,0.515,0.435,0.145,0.8815,0.292,0.206,0.255
2146,1.0,0.45,0.35,0.11,0.514,0.253,0.1045,0.14
2147,1.0,0.6,0.45,0.14,0.8370000000000001,0.37,0.177,0.2425
2148,1.0,0.51,0.41,0.155,1.2825,0.569,0.29100000000000004,0.3795
2149,1.0,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05
2150,1.0,0.44,0.35,0.125,0.456,0.21,0.0955,0.131
2151,1.0,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175
2152,1.0,0.335,0.235,0.085,0.1545,0.066,0.0345,0.045
2153,1.0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35
2154,1.0,0.64,0.54,0.175,1.571,0.627,0.271,0.475
2155,1.0,0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175
2156,1.0,0.66,0.5,0.155,1.3765,0.6485,0.28800000000000003,0.335
2157,1.0,0.56,0.41,0.16,0.8215,0.342,0.184,0.253
2158,1.0,0.475,0.37,0.11,0.4895,0.2185,0.107,0.146
2159,1.0,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025
2160,1.0,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24
2161,1.0,0.5,0.365,0.125,0.528,0.229,0.103,0.1645
2162,1.0,0.53,0.43,0.135,0.879,0.28,0.2165,0.25
2163,1.0,0.485,0.365,0.12,0.5885,0.27,0.131,0.175
2164,1.0,0.485,0.37,0.13,0.458,0.181,0.113,0.136
2165,1.0,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245
2166,1.0,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365
2167,1.0,0.56,0.44,0.13,0.7235,0.349,0.149,0.2
2168,1.0,0.575,0.475,0.16,0.895,0.3605,0.221,0.271
2169,1.0,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147
2170,1.0,0.62,0.48,0.18,1.2215,0.5820000000000001,0.2695,0.313
2171,1.0,0.55,0.415,0.15,0.7915,0.3535,0.17600000000000002,0.236
2172,1.0,0.5,0.375,0.12,0.529,0.2235,0.123,0.16
2173,1.0,0.62,0.47,0.15,1.3090000000000002,0.5870000000000001,0.4405,0.325
2174,1.0,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985
2175,1.0,0.63,0.5,0.155,1.005,0.3670000000000001,0.199,0.36
2176,1.0,0.59,0.465,0.165,1.115,0.5165,0.273,0.275
2177,1.0,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276
2178,1.0,0.45,0.35,0.135,0.56,0.231,0.13699999999999998,0.145
2179,1.0,0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875
2180,1.0,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395
2181,1.0,0.605,0.475,0.14,1.1175,0.555,0.257,0.274
2182,1.0,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263
2183,1.0,0.53,0.42,0.165,0.8945,0.319,0.239,0.245
2184,1.0,0.695,0.56,0.22,1.834,0.8455,0.422,0.455
2185,1.0,0.47,0.375,0.13,0.523,0.214,0.132,0.145
2186,1.0,0.455,0.35,0.105,0.416,0.1625,0.097,0.145
2187,1.0,0.655,0.515,0.155,1.3090000000000002,0.524,0.34600000000000003,0.385
2188,1.0,0.575,0.47,0.165,0.8690000000000001,0.435,0.197,0.238
2189,1.0,0.335,0.26,0.09,0.1965,0.0875,0.041,0.056
2190,1.0,0.625,0.47,0.145,0.984,0.475,0.2,0.265
2191,1.0,0.605,0.475,0.15,1.15,0.575,0.232,0.297
2192,1.0,0.54,0.415,0.13,0.8245,0.272,0.226,0.24
2193,1.0,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525
2194,1.0,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344
2195,1.0,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331
2196,1.0,0.455,0.335,0.105,0.422,0.229,0.0865,0.1
2197,1.0,0.43,0.34,0.0,0.428,0.2065,0.086,0.115
2198,1.0,0.49,0.375,0.125,0.5445,0.279,0.115,0.13
2199,1.0,0.725,0.575,0.24,2.21,1.351,0.413,0.5015
2200,1.0,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434
2201,1.0,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535
2202,1.0,0.48,0.37,0.12,0.536,0.251,0.114,0.15
2203,1.0,0.525,0.41,0.115,0.7745,0.416,0.163,0.18
2204,1.0,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209
2205,1.0,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02
2206,1.0,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213
2207,1.0,0.54,0.41,0.135,0.7025,0.31,0.177,0.2
2208,1.0,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715
2209,1.0,0.715,0.55,0.175,1.825,0.938,0.3805,0.44
2210,1.0,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595
2211,1.0,0.44,0.33,0.135,0.522,0.17,0.0905,0.195
2212,1.0,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285
2213,1.0,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345
2214,1.0,0.43,0.34,0.11,0.382,0.154,0.0955,0.109
2215,1.0,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18
2216,1.0,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695
2217,1.0,0.51,0.39,0.125,0.597,0.293,0.1265,0.1555
2218,1.0,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015
2219,1.0,0.62,0.465,0.14,1.011,0.479,0.2385,0.255
2220,1.0,0.37,0.28,0.095,0.2655,0.122,0.052000000000000005,0.08
2221,1.0,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34
2222,1.0,0.59,0.45,0.125,0.86,0.4370000000000001,0.1515,0.245
2223,1.0,0.595,0.465,0.175,1.115,0.4015,0.254,0.39
2224,1.0,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16
2225,1.0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365
2226,1.0,0.675,0.515,0.15,1.3119999999999998,0.556,0.2845,0.4115
2227,1.0,0.715,0.545,0.18,1.7405,0.871,0.34700000000000003,0.449
2228,1.0,0.5,0.41,0.15,0.662,0.2815,0.13699999999999998,0.22
2229,1.0,0.405,0.305,0.1,0.268,0.1145,0.053,0.085
2230,1.0,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066
2231,1.0,0.6,0.46,0.155,0.6655,0.285,0.149,0.269
2232,1.0,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33
2233,1.0,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055
2234,1.0,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113
2235,1.0,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285
2236,1.0,0.41,0.315,0.1,0.3,0.124,0.0575,0.1
2237,1.0,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245
2238,1.0,0.33,0.255,0.085,0.1655,0.063,0.039,0.06
2239,1.0,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005
2240,1.0,0.61,0.485,0.17,1.0225,0.419,0.2405,0.36
2241,1.0,0.515,0.4,0.125,0.955,0.341,0.2535,0.26
2242,1.0,0.255,0.19,0.07,0.0815,0.028,0.016,0.031
2243,1.0,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155
2244,1.0,0.13,0.1,0.03,0.013,0.0045,0.003,0.004
2245,1.0,0.6,0.495,0.195,1.0575,0.384,0.19,0.375
2246,1.0,0.275,0.2,0.08,0.099,0.037000000000000005,0.024,0.03
2247,1.0,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09
2248,1.0,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185
2249,1.0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585
2250,1.0,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034
2251,1.0,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025
2252,1.0,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335
2253,1.0,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285
2254,1.0,0.6,0.505,0.19,1.129,0.4385,0.256,0.36
2255,1.0,0.575,0.455,0.16,0.9895,0.495,0.195,0.246
2256,1.0,0.5,0.38,0.12,0.5765,0.273,0.135,0.145
2257,1.0,0.475,0.375,0.125,0.593,0.277,0.115,0.18
2258,1.0,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171
2259,1.0,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065
2260,1.0,0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25
2261,1.0,0.39,0.295,0.095,0.203,0.0875,0.045,0.075
2262,1.0,0.55,0.42,0.115,0.6679999999999999,0.2925,0.13699999999999998,0.209
2263,1.0,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085
2264,1.0,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925
2265,1.0,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675
2266,1.0,0.63,0.515,0.16,1.336,0.5529999999999999,0.3205,0.35
2267,1.0,0.495,0.395,0.12,0.5529999999999999,0.224,0.1375,0.16699999999999998
2268,1.0,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455
2269,1.0,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155
2270,1.0,0.33,0.245,0.065,0.1445,0.058,0.032,0.0505
2271,1.0,0.545,0.445,0.15,0.8,0.3535,0.163,0.207
2272,1.0,0.515,0.395,0.135,1.007,0.472,0.2495,0.252
2273,1.0,0.75,0.61,0.235,2.5085,1.232,0.519,0.612
2274,1.0,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03
2275,1.0,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04
2276,1.0,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08
2277,1.0,0.56,0.455,0.145,0.974,0.547,0.1615,0.235
2278,1.0,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47
2279,1.0,0.615,0.455,0.135,1.0590000000000002,0.4735,0.263,0.274
2280,1.0,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
2281,1.0,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1
2282,1.0,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175
2283,1.0,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182
2284,1.0,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3
2285,1.0,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624
2286,1.0,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805
2287,1.0,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075
2288,1.0,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248
2289,1.0,0.53,0.415,0.145,0.944,0.3845,0.185,0.265
2290,1.0,0.365,0.275,0.085,0.223,0.098,0.0375,0.075
