,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
2128,1.0,0.475,0.355,0.12,0.48,0.234,0.1015,0.135,8.227989083523541,8
2129,1.0,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,10.375520921507988,10
2133,1.0,0.255,0.185,0.06,0.0925,0.039,0.021,0.025,5.85549106057371,6
2135,1.0,0.36,0.265,0.09,0.2055,0.096,0.037000000000000005,0.0585,7.1144091877858235,7
2137,1.0,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6.0966004121107344,6
2138,1.0,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,11.657137019480448,12
2142,1.0,0.75,0.595,0.205,2.2205,1.083,0.421,0.63,12.10295529482433,12
2149,1.0,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10.321217072301131,10
2152,1.0,0.235,0.175,0.055,0.067,0.027000000000000003,0.0125,0.018000000000000002,5.736886687985338,6
2153,1.0,0.235,0.18,0.06,0.058,0.022,0.0145,0.018000000000000002,5.857024996954741,6
2154,1.0,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,7.23636410204408,7
2158,1.0,0.575,0.445,0.14,0.737,0.325,0.1405,0.237,10.596632658928183,10
2159,1.0,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475,10.705816370239054,11
2160,1.0,0.61,0.47,0.16,1.017,0.426,0.2255,0.32,11.524212807642684,12
2162,1.0,0.58,0.425,0.155,0.873,0.3615,0.249,0.239,9.848196776005704,10
2181,1.0,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9.051722092257808,9
2184,1.0,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11.192816459520317,11
2185,1.0,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10.237617024930838,10
2196,1.0,0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,9.293836078620535,9
2200,1.0,0.5,0.375,0.115,0.5945,0.185,0.14800000000000002,0.19,10.536311696625836,11
2202,1.0,0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,7.187766329432612,7
2203,1.0,0.645,0.495,0.19,1.539,0.6115,0.408,0.445,12.456338485439822,12
2210,1.0,0.585,0.43,0.16,0.955,0.3625,0.17600000000000002,0.27,11.824435890692019,11
2215,1.0,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,15.69243588040431,16
2218,1.0,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,10.648584308306265,11
2220,1.0,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9.476582867990077,9
2227,1.0,0.455,0.35,0.11,0.458,0.2,0.111,0.1305,8.446193203264125,8
2235,1.0,0.63,0.515,0.16,1.336,0.5529999999999999,0.3205,0.35,11.785599746065019,11
2242,1.0,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755,10.030878222055117,10
2245,1.0,0.62,0.515,0.175,1.221,0.535,0.241,0.395,12.519276645970946,13
2250,1.0,0.575,0.445,0.135,0.883,0.381,0.2035,0.26,10.30738421518356,11
2251,1.0,0.595,0.475,0.165,1.213,0.621,0.2435,0.274,8.877274686314339,9
2270,1.0,0.375,0.29,0.085,0.2385,0.118,0.045,0.0695,7.253486624816048,7
2271,1.0,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,4.83923786814565,5
2276,1.0,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,9.662955062645858,10
2278,1.0,0.645,0.48,0.17,1.1345,0.528,0.254,0.305,10.248714680450016,10
2280,1.0,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,12.534700525487972,12
2282,1.0,0.58,0.445,0.135,0.8140000000000001,0.3775,0.1915,0.22,9.462236004167655,9
2290,1.0,0.605,0.475,0.175,1.2009999999999998,0.5395,0.275,0.309,10.531527421911067,10
2291,1.0,0.53,0.42,0.165,0.8945,0.319,0.239,0.245,11.26034038316601,11
2295,1.0,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8.420246302722258,8
2297,1.0,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11.420027633523567,11
2298,1.0,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,12.891905978286413,13
2299,1.0,0.72,0.565,0.2,2.1055,1.017,0.363,0.494,11.338284391856124,12
2301,1.0,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,9.241231110559536,9
2303,1.0,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11.623473825699884,11
2306,1.0,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12.35295199292809,12
2307,1.0,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,16.092991330384077,15
2316,1.0,0.47,0.375,0.105,0.468,0.1665,0.108,0.17,9.908574752182803,10
2320,1.0,0.335,0.26,0.09,0.1965,0.0875,0.041,0.056,7.122736226391212,7
2322,1.0,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.058,7.358254859403131,7
2323,1.0,0.65,0.565,0.2,1.6645,0.753,0.3670000000000001,0.43,12.107719011040453,12
2331,1.0,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,7.371011070301943,7
2332,1.0,0.235,0.175,0.065,0.0615,0.0205,0.02,0.019,5.854751461318616,6
2334,1.0,0.385,0.3,0.095,0.302,0.152,0.0615,0.0735,7.240733645097803,7
2339,1.0,0.66,0.5,0.165,1.3195,0.667,0.269,0.341,9.495737055974029,9
2340,1.0,0.61,0.45,0.15,0.871,0.407,0.1835,0.25,9.929043606642868,10
2344,1.0,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,10.520343318310008,10
2349,1.0,0.53,0.435,0.155,0.6990000000000001,0.28800000000000003,0.1595,0.205,10.619188525301032,10
2350,1.0,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027000000000000003,6.217303918524293,6
2351,1.0,0.68,0.54,0.19,1.6230000000000002,0.7165,0.354,0.4715,12.467969254371587,12
2354,1.0,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,9.813199192407138,10
2357,1.0,0.31,0.225,0.08,0.1345,0.054000000000000006,0.024,0.05,6.806659497673703,7
2359,1.0,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,11.82094956382456,12
2360,1.0,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,8.661715262303822,9
2366,1.0,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,8.086350397343644,8
2367,1.0,0.585,0.455,0.145,0.953,0.3945,0.2685,0.258,10.199288274877539,10
2372,1.0,0.615,0.495,0.165,1.198,0.5415,0.2865,0.3185,10.574206865090497,10
2373,1.0,0.41,0.3,0.09,0.304,0.129,0.071,0.0955,7.7314952617020705,8
2377,1.0,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8.403863062172757,8
2379,1.0,0.72,0.595,0.225,1.969,0.8045,0.423,0.66,16.033457762737967,16
2382,1.0,0.39,0.31,0.085,0.344,0.181,0.0695,0.079,7.025890135404218,7
2383,1.0,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,12.292175398297106,13
2386,1.0,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11.34101026811001,11
2387,1.0,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,11.726482861232586,12
2394,1.0,0.455,0.35,0.105,0.401,0.1575,0.083,0.135,9.078053269638636,9
2404,1.0,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,8.37009484455481,9
2407,1.0,0.45,0.335,0.105,0.447,0.2335,0.153,0.119,6.815567658832775,7
2409,1.0,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225,8.038716276039349,8
2411,1.0,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6.091020749938969,6
2413,1.0,0.695,0.56,0.22,1.834,0.8455,0.422,0.455,11.488699886202683,11
2416,1.0,0.365,0.275,0.085,0.223,0.098,0.0375,0.075,7.4653677566163985,7
2417,1.0,0.45,0.33,0.105,0.4955,0.2575,0.08199999999999999,0.129,7.584710680468705,8
2419,1.0,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,7.357206337312061,7
2432,1.0,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,12.54750355104808,13
2443,1.0,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085,7.669863200955636,8
2444,1.0,0.65,0.5,0.16,1.3825,0.7020000000000001,0.304,0.3195,8.75924868267097,9
2449,1.0,0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14.49086640997901,14
2450,1.0,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,9.992862499053219,10
2451,1.0,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,8.695624613198925,9
2455,1.0,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,9.171687408167406,9
2458,1.0,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,9.551696700778532,10
2462,1.0,0.37,0.28,0.105,0.224,0.0815,0.0575,0.075,7.877077250418507,8
2467,1.0,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,8.034440109500446,8
2468,1.0,0.62,0.49,0.16,1.035,0.44,0.2525,0.285,11.046338587158012,11
2472,1.0,0.64,0.515,0.165,1.369,0.632,0.3415,0.358,10.326478297924316,10
2475,1.0,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,16.513379592808096,17
2483,1.0,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,10.859629480794382,11
2496,1.0,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,9.4232666246768,10
2499,1.0,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9.57836920950802,9
2511,1.0,0.365,0.275,0.09,0.2345,0.108,0.051,0.0625,7.157951100101864,7
2513,1.0,0.675,0.55,0.175,1.689,0.6940000000000001,0.371,0.474,13.40628479229849,13
2515,1.0,0.645,0.52,0.19,1.3105,0.58,0.28800000000000003,0.37,11.876096335386414,12
2518,1.0,0.385,0.29,0.08,0.2485,0.122,0.0495,0.065,7.09959671579469,7
2528,1.0,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,9.811421898076091,10
2534,1.0,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,8.898481052239882,9
2536,1.0,0.67,0.53,0.205,1.4015,0.643,0.2465,0.416,12.568380727020598,12
2539,1.0,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,12.751529364596294,13
2540,1.0,0.645,0.5,0.155,1.2205,0.6145,0.236,0.3185,9.71398532112369,10
2541,1.0,0.275,0.2,0.07,0.096,0.037000000000000005,0.0225,0.03,6.236905195360982,6
2548,1.0,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,11.304249662281306,12
2558,1.0,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475,10.693092872743774,10
2569,1.0,0.485,0.4,0.155,0.731,0.236,0.183,0.255,11.827979861945977,11
2570,1.0,0.39,0.28,0.09,0.215,0.0845,0.034,0.079,7.815330211560011,8
2577,1.0,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9.151946485419078,9
2580,1.0,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,12.904678857267053,13
2583,1.0,0.54,0.425,0.13,0.7205,0.2955,0.16899999999999998,0.225,10.317411278118747,10
2585,1.0,0.28,0.205,0.07,0.1015,0.041,0.03,0.03,6.183734171420498,6
2588,1.0,0.66,0.53,0.18,1.5175,0.7765,0.302,0.401,9.901689688996981,10
2589,1.0,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7.4422882867913405,7
2592,1.0,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,10.289594555942426,11
2593,1.0,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13.257425282606562,13
2598,1.0,0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335,12.133224269350656,13
2608,1.0,0.52,0.405,0.14,0.6915,0.276,0.13699999999999998,0.215,10.573242327804335,11
2610,1.0,0.525,0.4,0.135,0.7140000000000001,0.318,0.138,0.208,9.700470903325945,10
2612,1.0,0.64,0.51,0.19,1.6130000000000002,0.6215,0.361,0.47,13.934821929618785,14
2620,1.0,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182,8.507621926252941,8
2621,1.0,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,10.404548957416342,10
2627,1.0,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,9.851298412090934,10
2628,1.0,0.715,0.545,0.18,1.7405,0.871,0.34700000000000003,0.449,10.126223007161434,10
2634,1.0,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,8.387230448342722,9
2635,1.0,0.4,0.305,0.1,0.3415,0.17600000000000002,0.0625,0.0865,7.322042037892458,7
2644,1.0,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,8.49565874375159,9
2645,1.0,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,9.222862082507788,9
2649,1.0,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,8.55767874360675,9
2661,1.0,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,7.9116367566079955,8
2667,1.0,0.5,0.395,0.15,0.7145,0.3235,0.173,0.195,9.23274101068074,9
2669,1.0,0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855,10.602229461989813,11
2671,1.0,0.335,0.22,0.07,0.17,0.076,0.0365,0.05,6.319108949383772,6
2674,1.0,0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275,9.087524259380942,9
2676,1.0,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,9.436567905500613,9
2679,1.0,0.4,0.31,0.1,0.127,0.106,0.071,0.085,6.6699617867119585,7
2686,1.0,0.495,0.385,0.135,0.7090000000000001,0.211,0.1375,0.262,12.251934480134622,12
2688,1.0,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,7.956733812065932,8
2690,1.0,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,8.858974466777806,9
2691,1.0,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9.106635624623248,9
2692,1.0,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,9.33883642072074,10
2695,1.0,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,6.8260902462126944,7
2696,1.0,0.365,0.27,0.085,0.196,0.0825,0.0375,0.06,7.318824109254599,7
2699,1.0,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11.382524998658266,11
2700,1.0,0.465,0.36,0.115,0.5795,0.295,0.1395,0.12,7.3988615930502535,7
2702,1.0,0.59,0.465,0.165,1.115,0.5165,0.273,0.275,9.670271759449365,10
2704,1.0,0.49,0.38,0.11,0.5539999999999999,0.2935,0.1005,0.15,8.061146290376877,8
2706,1.0,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9.349804065721463,9
2707,1.0,0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201,8.550398642289395,9
2713,1.0,0.735,0.565,0.205,2.1275,0.949,0.46,0.565,12.588107054114001,12
2714,1.0,0.505,0.405,0.18,0.606,0.239,0.1235,0.18,10.80925340436286,11
2717,1.0,0.525,0.39,0.105,0.5670000000000001,0.2875,0.1075,0.16,8.338310424193121,8
2725,1.0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,12.043393554742405,12
2728,1.0,0.625,0.43,0.175,1.411,0.5720000000000001,0.297,0.395,11.762008181462242,12
2731,1.0,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,13.666478008346497,14
2734,1.0,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,16.981768891835806,17
2736,1.0,0.655,0.54,0.165,1.403,0.6955,0.2385,0.42,11.349659902442278,11
2740,1.0,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,11.952817061937605,12
2741,1.0,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,7.743432869940716,8
2743,1.0,0.68,0.53,0.205,1.496,0.5825,0.337,0.465,14.189832704629527,14
2744,1.0,0.545,0.43,0.15,0.742,0.3525,0.158,0.208,9.571796388871945,10
2747,1.0,0.5,0.395,0.14,0.7155,0.3165,0.17600000000000002,0.24,9.66361473682403,10
2753,1.0,0.52,0.395,0.125,0.6629999999999999,0.3005,0.131,0.1905,9.319507039416923,9
2754,1.0,0.635,0.485,0.165,1.2945,0.6679999999999999,0.2605,0.2715,8.526900973088377,9
2756,1.0,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,8.428353367974049,9
2769,1.0,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,6.77209754053728,7
2771,1.0,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,6.912589902015894,7
2776,1.0,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,9.592151616585296,9
2778,1.0,0.61,0.46,0.16,1.0,0.494,0.197,0.275,9.6908371690112,10
2786,1.0,0.475,0.355,0.105,0.468,0.201,0.1115,0.12,8.392146478373782,8
2787,1.0,0.575,0.45,0.165,0.9215,0.3275,0.225,0.256,11.92387544052039,12
2788,1.0,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115,8.527696799419797,9
2794,1.0,0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,9.686929142953963,10
2795,1.0,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,10.130343897760817,10
2796,1.0,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,9.876626539721666,10
2797,1.0,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055,7.002815080014585,7
2799,1.0,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,10.997914916198631,11
2800,1.0,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,9.124393121845278,9
2804,1.0,0.5,0.355,0.14,0.528,0.2125,0.149,0.14,8.8300679809116,9
2810,1.0,0.55,0.435,0.125,0.741,0.348,0.1585,0.206,9.421487255249982,9
2814,1.0,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,13.845460027616884,13
2817,1.0,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,8.703717650610592,9
2822,1.0,0.575,0.45,0.135,0.8285,0.362,0.1655,0.236,10.442498973406883,10
2824,1.0,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,9.338957229368793,10
2826,1.0,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10.57001516218034,10
2827,1.0,0.615,0.47,0.15,1.0875,0.4975,0.28300000000000003,0.2685,9.48463113875318,9
2829,1.0,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,5.835050639802046,6
2831,1.0,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,9.312637249624736,10
2833,1.0,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10.067402752537225,10
2848,1.0,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,6.522145168772022,7
2851,1.0,0.635,0.515,0.16,1.2075,0.5385,0.282,0.345,11.207593945162353,11
2854,1.0,0.535,0.41,0.13,0.7145,0.335,0.14400000000000002,0.2075,9.343792217487389,9
2857,1.0,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,9.633345731579848,9
2868,1.0,0.55,0.445,0.125,0.672,0.28800000000000003,0.1365,0.21,10.428286231092127,11
2876,1.0,0.325,0.24,0.075,0.1525,0.07200000000000001,0.0645,0.043,6.219681219147054,6
2879,1.0,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,8.954404661922904,9
2888,1.0,0.325,0.25,0.08,0.1735,0.0765,0.0345,0.049,6.909301384762999,7
2893,1.0,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,9.937706694003932,10
2894,1.0,0.575,0.46,0.16,1.103,0.5379999999999999,0.221,0.249,9.34256827543625,9
2897,1.0,0.5,0.375,0.12,0.542,0.215,0.116,0.17,9.619028808615763,9
2907,1.0,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,9.696293554115549,10
2923,1.0,0.46,0.345,0.105,0.415,0.187,0.087,0.11,8.239511872895175,8
2924,1.0,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,8.5158262916887,9
2930,1.0,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9.249606047909992,9
2931,1.0,0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895,9.487199816012744,10
2933,1.0,0.535,0.42,0.125,0.764,0.312,0.1505,0.265,10.852876274750939,11
2934,1.0,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13.058479347170493,13
2938,1.0,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,8.51431554418907,9
2940,1.0,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935,8.16571670176282,8
2941,1.0,0.63,0.495,0.175,1.2695,0.605,0.271,0.328,10.270979344954554,11
2944,1.0,0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,10.448324206987275,10
2955,1.0,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,14.652089867366254,15
2957,1.0,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465,15.467335057108635,16
2961,1.0,0.51,0.405,0.12,0.61,0.229,0.131,0.235,10.823071994641511,11
2963,1.0,0.645,0.52,0.17,1.197,0.526,0.2925,0.317,11.15032282760873,11
2964,1.0,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,7.839314596384757,8
2966,1.0,0.495,0.38,0.12,0.474,0.197,0.1065,0.1545,9.378883996426264,10
2969,1.0,0.74,0.57,0.18,1.8725,0.9115,0.4270000000000001,0.446,9.950915194423875,10
2970,1.0,0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,6.9816230323686295,7
2975,1.0,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,7.2859347772437495,7
2980,1.0,0.545,0.425,0.14,0.8145,0.305,0.231,0.244,10.622752915298193,10
2981,1.0,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,11.76589517344276,11
2982,1.0,0.4,0.3,0.11,0.315,0.109,0.067,0.12,8.765865791474537,9
2985,1.0,0.6,0.45,0.14,0.8690000000000001,0.3425,0.195,0.29100000000000004,11.427057636003312,11
2987,1.0,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,11.297049355915304,12
2991,1.0,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,8.479412258980073,9
2992,1.0,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14.077220008030308,14
2993,1.0,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,7.848588131909967,8
2994,1.0,0.57,0.47,0.14,0.871,0.385,0.211,0.2315,10.179773346992167,10
2995,1.0,0.6,0.45,0.14,0.8370000000000001,0.37,0.177,0.2425,10.290067859329902,10
2996,1.0,0.565,0.44,0.155,0.868,0.348,0.217,0.26,10.872694792638466,11
2997,1.0,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045,6.600667682622145,7
3001,1.0,0.37,0.28,0.095,0.2655,0.122,0.052000000000000005,0.08,7.429893602270546,7
3006,1.0,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8.543415894876711,8
3009,1.0,0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,9.76308918654555,10
3010,1.0,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,8.69340686163158,9
3022,1.0,0.535,0.4,0.135,0.775,0.368,0.208,0.2055,8.4315646091246,8
3025,1.0,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,8.881027737359847,9
3027,1.0,0.65,0.525,0.185,1.4880000000000002,0.665,0.337,0.378,11.359815567789513,11
3028,1.0,0.445,0.325,0.1,0.378,0.1795,0.1,0.08900000000000001,7.397426232685694,7
3036,1.0,0.68,0.5,0.185,1.741,0.7665,0.3255,0.4685,12.231999437567847,12
3051,1.0,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,9.349162432241217,10
3052,1.0,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7.201033414463811,7
3063,1.0,0.455,0.345,0.11,0.434,0.207,0.0855,0.1215,8.192819168060531,8
3064,1.0,0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11.277141006324918,11
3068,1.0,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,7.4656645327714966,7
3071,1.0,0.49,0.385,0.14,0.5425,0.198,0.127,0.175,10.285104914205295,11
3080,1.0,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695,9.23227743154127,9
3083,1.0,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,10.448503556305353,10
3084,1.0,0.49,0.38,0.125,0.5489999999999999,0.245,0.1075,0.174,9.335640226820727,10
3089,1.0,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,7.9577885342239485,8
3092,1.0,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10.604637963895595,10
3096,1.0,0.47,0.365,0.12,0.5820000000000001,0.29,0.092,0.146,8.40310322229394,8
3098,1.0,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795,6.845499426563071,7
3107,1.0,0.42,0.335,0.115,0.369,0.171,0.071,0.12,8.451572103545839,8
3111,1.0,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12.384401542218228,12
3113,1.0,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,12.138063540955283,12
3118,1.0,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6.167031941559067,6
3119,1.0,0.44,0.365,0.11,0.4465,0.213,0.08900000000000001,0.1135,8.391751766146585,9
3120,1.0,0.335,0.25,0.09,0.181,0.0755,0.0415,0.06,7.113888510443839,7
3122,1.0,0.37,0.28,0.1,0.252,0.1065,0.0595,0.07400000000000001,7.5398814146880975,8
3123,1.0,0.43,0.345,0.115,0.4295,0.212,0.108,0.109,7.7913017574294186,8
3126,1.0,0.405,0.325,0.11,0.3555,0.151,0.063,0.117,8.6374104886199,9
3128,1.0,0.58,0.435,0.155,0.8785,0.425,0.1685,0.2425,9.628727614155514,10
3141,1.0,0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,8.898146910243286,9
3144,1.0,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11.684745255995367,11
3147,1.0,0.55,0.445,0.145,0.7829999999999999,0.3045,0.157,0.265,11.659321645141823,11
3149,1.0,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9.374022948148447,9
3154,1.0,0.465,0.355,0.09,0.4325,0.2005,0.07400000000000001,0.1275,8.398833713530765,9
3155,1.0,0.41,0.325,0.105,0.361,0.1605,0.0665,0.103,8.25891834765083,8
3160,1.0,0.55,0.415,0.135,0.8145,0.4270000000000001,0.1855,0.175,7.723052268630046,8
3161,1.0,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295,9.850834817638534,10
3162,1.0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,9.541239719372427,9
3170,1.0,0.6,0.45,0.16,1.142,0.539,0.225,0.307,9.995480328795495,10
3174,1.0,0.62,0.49,0.16,1.0659999999999998,0.446,0.246,0.305,11.477615401273903,11
3182,1.0,0.55,0.41,0.15,0.785,0.282,0.18600000000000005,0.275,11.483832194431049,12
3183,1.0,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13.005736862501712,13
3186,1.0,0.6,0.465,0.16,1.133,0.466,0.2885,0.298,10.868862021418188,11
3188,1.0,0.575,0.48,0.15,0.8745,0.375,0.193,0.29,11.399527751180079,12
3189,1.0,0.515,0.425,0.145,0.9365,0.4970000000000001,0.181,0.2185,8.218820975454683,8
3192,1.0,0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,12.829585850297327,13
3193,1.0,0.49,0.37,0.14,0.585,0.243,0.115,0.195,9.859614951255491,10
3194,1.0,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,10.691151453766311,11
3198,1.0,0.655,0.53,0.195,1.388,0.5670000000000001,0.2735,0.41,13.602430006339299,13
3200,1.0,0.595,0.455,0.145,0.942,0.43,0.182,0.277,10.451885867967896,11
3203,1.0,0.49,0.375,0.125,0.5445,0.279,0.115,0.13,8.020420149023352,8
