,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
1937,1.0,1.0,0.0,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525
1939,1.0,0.0,0.0,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147
1940,1.0,0.0,0.0,0.315,0.235,0.07,0.149,0.058,0.0325,0.047
1941,1.0,0.0,0.0,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1
1943,1.0,0.0,0.0,0.58,0.46,0.14,0.8295,0.3915,0.165,0.238
1944,1.0,0.0,1.0,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105
1946,1.0,1.0,0.0,0.74,0.565,0.205,2.119,0.9655,0.5185,0.482
1948,1.0,0.0,1.0,0.675,0.525,0.185,1.587,0.6935,0.336,0.395
1955,1.0,0.0,0.0,0.575,0.45,0.13,0.8145,0.403,0.1715,0.213
1956,1.0,0.0,1.0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255
1957,1.0,0.0,0.0,0.6,0.445,0.175,1.057,0.383,0.21600000000000005,0.355
1962,1.0,1.0,0.0,0.575,0.445,0.135,0.883,0.381,0.2035,0.26
1964,1.0,0.0,0.0,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055
1968,1.0,0.0,0.0,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405
1969,1.0,1.0,0.0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21
1971,1.0,1.0,0.0,0.67,0.535,0.185,1.597,0.6275,0.35,0.47
1975,1.0,1.0,0.0,0.65,0.515,0.215,1.4980000000000002,0.564,0.32299999999999995,0.425
1980,1.0,1.0,0.0,0.595,0.465,0.14,1.113,0.5175,0.244,0.305
1986,1.0,0.0,0.0,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315
1989,1.0,1.0,0.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24
1991,1.0,1.0,0.0,0.545,0.445,0.175,0.8525,0.3465,0.189,0.295
1992,1.0,0.0,1.0,0.315,0.25,0.09,0.203,0.0615,0.037000000000000005,0.0795
1993,1.0,0.0,1.0,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115
1995,1.0,0.0,0.0,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07
1999,1.0,0.0,0.0,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048
2002,1.0,0.0,0.0,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032
2008,1.0,1.0,0.0,0.725,0.53,0.19,1.7315,0.83,0.398,0.405
2016,1.0,0.0,1.0,0.49,0.42,0.125,0.609,0.239,0.1435,0.22
2022,1.0,0.0,1.0,0.635,0.48,0.19,1.467,0.5825,0.303,0.42
2023,1.0,0.0,1.0,0.635,0.51,0.155,1.156,0.428,0.289,0.315
2027,1.0,0.0,0.0,0.41,0.3,0.09,0.28,0.141,0.0575,0.075
2033,1.0,0.0,0.0,0.43,0.34,0.125,0.384,0.1375,0.061,0.146
2036,1.0,1.0,0.0,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305
2044,1.0,0.0,1.0,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07
2045,1.0,1.0,0.0,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11
2046,1.0,1.0,0.0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445
2048,1.0,0.0,1.0,0.595,0.455,0.155,1.041,0.416,0.2105,0.365
2049,1.0,0.0,0.0,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23
2055,1.0,1.0,0.0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225
2061,1.0,0.0,1.0,0.43,0.33,0.095,0.34,0.1315,0.085,0.112
2065,1.0,0.0,1.0,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325
2066,1.0,0.0,0.0,0.31,0.225,0.07,0.1055,0.435,0.015,0.04
2069,1.0,0.0,0.0,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18
2070,1.0,1.0,0.0,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25
2071,1.0,0.0,0.0,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955
2072,1.0,0.0,1.0,0.55,0.435,0.145,0.843,0.328,0.1915,0.255
2075,1.0,0.0,0.0,0.55,0.42,0.155,0.912,0.495,0.1805,0.205
2077,1.0,0.0,0.0,0.59,0.45,0.145,1.022,0.428,0.268,0.265
2078,1.0,0.0,1.0,0.59,0.5,0.2,1.187,0.412,0.2705,0.37
2081,1.0,1.0,0.0,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4
2084,1.0,1.0,0.0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38
2086,1.0,1.0,0.0,0.645,0.485,0.15,1.151,0.5935,0.2315,0.293
2087,1.0,0.0,1.0,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295
2089,1.0,0.0,1.0,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925
2090,1.0,0.0,0.0,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036000000000000004
2101,1.0,1.0,0.0,0.59,0.45,0.16,0.9,0.358,0.156,0.315
2105,1.0,0.0,0.0,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
2110,1.0,1.0,0.0,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885
2111,1.0,1.0,0.0,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325
2114,1.0,1.0,0.0,0.59,0.455,0.155,1.0659999999999998,0.382,0.2275,0.415
2116,1.0,0.0,1.0,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555
2118,1.0,1.0,0.0,0.585,0.465,0.14,0.908,0.381,0.1615,0.315
2123,1.0,0.0,0.0,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175
2127,1.0,1.0,0.0,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195
2130,1.0,0.0,1.0,0.655,0.52,0.18,1.492,0.7185,0.36,0.355
2131,1.0,0.0,1.0,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277
2134,1.0,0.0,0.0,0.33,0.225,0.075,0.187,0.0945,0.0395,0.0425
2144,1.0,1.0,0.0,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475
2149,1.0,0.0,0.0,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05
2151,1.0,1.0,0.0,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175
2154,1.0,1.0,0.0,0.64,0.54,0.175,1.571,0.627,0.271,0.475
2156,1.0,1.0,0.0,0.66,0.5,0.155,1.3765,0.6485,0.28800000000000003,0.335
2159,1.0,0.0,0.0,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025
2160,1.0,0.0,1.0,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24
2164,1.0,0.0,0.0,0.485,0.37,0.13,0.458,0.181,0.113,0.136
2165,1.0,0.0,1.0,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245
2170,1.0,1.0,0.0,0.62,0.48,0.18,1.2215,0.5820000000000001,0.2695,0.313
2174,1.0,0.0,1.0,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985
2175,1.0,1.0,0.0,0.63,0.5,0.155,1.005,0.3670000000000001,0.199,0.36
2178,1.0,1.0,0.0,0.45,0.35,0.135,0.56,0.231,0.13699999999999998,0.145
2182,1.0,1.0,0.0,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263
2186,1.0,0.0,1.0,0.455,0.35,0.105,0.416,0.1625,0.097,0.145
2190,1.0,1.0,0.0,0.625,0.47,0.145,0.984,0.475,0.2,0.265
2192,1.0,0.0,1.0,0.54,0.415,0.13,0.8245,0.272,0.226,0.24
2193,1.0,1.0,0.0,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525
2195,1.0,1.0,0.0,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331
2197,1.0,0.0,0.0,0.43,0.34,0.0,0.428,0.2065,0.086,0.115
2199,1.0,0.0,1.0,0.725,0.575,0.24,2.21,1.351,0.413,0.5015
2200,1.0,0.0,1.0,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434
2204,1.0,0.0,0.0,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209
2209,1.0,0.0,1.0,0.715,0.55,0.175,1.825,0.938,0.3805,0.44
2211,1.0,0.0,0.0,0.44,0.33,0.135,0.522,0.17,0.0905,0.195
2213,1.0,0.0,0.0,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345
2215,1.0,0.0,1.0,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18
2218,1.0,0.0,0.0,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015
2221,1.0,0.0,1.0,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34
2224,1.0,0.0,0.0,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16
2232,1.0,1.0,0.0,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33
2235,1.0,0.0,1.0,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285
2237,1.0,0.0,1.0,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245
2238,1.0,0.0,0.0,0.33,0.255,0.085,0.1655,0.063,0.039,0.06
2241,1.0,0.0,1.0,0.515,0.4,0.125,0.955,0.341,0.2535,0.26
2245,1.0,0.0,1.0,0.6,0.495,0.195,1.0575,0.384,0.19,0.375
2249,1.0,1.0,0.0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585
2251,1.0,0.0,1.0,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025
2257,1.0,0.0,1.0,0.475,0.375,0.125,0.593,0.277,0.115,0.18
2262,1.0,0.0,0.0,0.55,0.42,0.115,0.6679999999999999,0.2925,0.13699999999999998,0.209
2265,1.0,1.0,0.0,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675
2273,1.0,1.0,0.0,0.75,0.61,0.235,2.5085,1.232,0.519,0.612
2275,1.0,0.0,0.0,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04
2277,1.0,0.0,0.0,0.56,0.455,0.145,0.974,0.547,0.1615,0.235
2281,1.0,0.0,0.0,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1
2284,1.0,0.0,1.0,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3
2289,1.0,0.0,0.0,0.53,0.415,0.145,0.944,0.3845,0.185,0.265
2295,1.0,0.0,0.0,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12
2296,1.0,1.0,0.0,0.62,0.51,0.175,1.1255,0.4985,0.227,0.315
2301,1.0,0.0,1.0,0.645,0.5,0.19,1.229,0.524,0.278,0.395
2303,1.0,0.0,1.0,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25
2305,1.0,0.0,1.0,0.53,0.425,0.11,0.7390000000000001,0.237,0.161,0.295
2310,1.0,1.0,0.0,0.62,0.52,0.225,1.1835,0.378,0.27,0.395
2311,1.0,0.0,1.0,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235
2313,1.0,1.0,0.0,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15
2314,1.0,0.0,0.0,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445
2315,1.0,1.0,0.0,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195
2319,1.0,1.0,0.0,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27
2321,1.0,0.0,1.0,0.7,0.58,0.205,2.13,0.7415,0.49,0.58
2322,1.0,0.0,1.0,0.715,0.525,0.2,1.89,0.95,0.436,0.4305
2327,1.0,0.0,0.0,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085
2331,1.0,0.0,1.0,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265
2333,1.0,0.0,0.0,0.62,0.47,0.155,0.966,0.447,0.171,0.284
2334,1.0,1.0,0.0,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324
2338,1.0,0.0,1.0,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335
2340,1.0,0.0,1.0,0.64,0.49,0.14,1.194,0.4445,0.238,0.375
2342,1.0,0.0,0.0,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495
2343,1.0,0.0,0.0,0.575,0.475,0.17,0.967,0.3775,0.284,0.275
2347,1.0,0.0,0.0,0.32,0.235,0.09,0.183,0.098,0.0335,0.042
2348,1.0,1.0,0.0,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155
2350,1.0,0.0,0.0,0.465,0.34,0.11,0.34600000000000003,0.1425,0.073,0.113
2352,1.0,0.0,1.0,0.565,0.435,0.185,1.032,0.354,0.2045,0.31
2353,1.0,0.0,0.0,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965
2355,1.0,0.0,1.0,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925
2356,1.0,1.0,0.0,0.525,0.405,0.115,0.72,0.3105,0.1915,0.2
2358,1.0,1.0,0.0,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181
2363,1.0,0.0,1.0,0.675,0.505,0.16,1.5319999999999998,0.74,0.35700000000000004,0.3815
2364,1.0,1.0,0.0,0.625,0.42,0.165,1.0595,0.358,0.165,0.445
2365,1.0,0.0,1.0,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081
2369,1.0,1.0,0.0,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515
2374,1.0,1.0,0.0,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835
2377,1.0,1.0,0.0,0.61,0.47,0.165,1.1785,0.5660000000000001,0.2785,0.294
2380,1.0,0.0,1.0,0.61,0.475,0.15,1.142,0.62,0.237,0.245
2384,1.0,1.0,0.0,0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125
2385,1.0,0.0,0.0,0.61,0.475,0.17,1.0385,0.4435,0.241,0.32
2390,1.0,0.0,1.0,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375
2395,1.0,0.0,1.0,0.41,0.3,0.1,0.301,0.124,0.069,0.09
2396,1.0,0.0,1.0,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705
2402,1.0,0.0,1.0,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415
2403,1.0,1.0,0.0,0.5,0.38,0.155,0.655,0.2405,0.14300000000000002,0.205
2406,1.0,0.0,1.0,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075
2412,1.0,1.0,0.0,0.55,0.44,0.155,0.946,0.313,0.1825,0.335
2413,1.0,0.0,0.0,0.27,0.195,0.07,0.102,0.045,0.0135,0.034
2414,1.0,0.0,1.0,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155
2415,1.0,0.0,0.0,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16
2418,1.0,1.0,0.0,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205
2423,1.0,0.0,1.0,0.58,0.45,0.14,1.013,0.38,0.21600000000000005,0.36
2424,1.0,0.0,0.0,0.465,0.355,0.09,0.4325,0.2005,0.07400000000000001,0.1275
2429,1.0,0.0,1.0,0.72,0.565,0.2,2.1055,1.017,0.363,0.494
2433,1.0,1.0,0.0,0.7,0.545,0.13,1.556,0.6725,0.374,0.195
2438,1.0,1.0,0.0,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3
2447,1.0,0.0,1.0,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365
2453,1.0,0.0,1.0,0.66,0.515,0.155,1.4415,0.7055,0.3555,0.335
2462,1.0,0.0,1.0,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068
2463,1.0,0.0,0.0,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195
2472,1.0,0.0,0.0,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755
2473,1.0,0.0,1.0,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075
2476,1.0,0.0,0.0,0.5,0.385,0.155,0.762,0.3795,0.161,0.19
2477,1.0,1.0,0.0,0.665,0.5,0.175,1.742,0.595,0.3025,0.725
2478,1.0,1.0,0.0,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462
2479,1.0,0.0,0.0,0.475,0.355,0.125,0.4865,0.2155,0.1105,0.142
2481,1.0,1.0,0.0,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32
2484,1.0,0.0,0.0,0.445,0.33,0.12,0.34700000000000003,0.12,0.084,0.105
2487,1.0,1.0,0.0,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36
2488,1.0,0.0,0.0,0.495,0.38,0.145,0.515,0.175,0.098,0.212
2490,1.0,1.0,0.0,0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345
2491,1.0,0.0,0.0,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235
2494,1.0,0.0,0.0,0.46,0.335,0.11,0.444,0.225,0.0745,0.11
2495,1.0,0.0,1.0,0.45,0.335,0.14,0.4625,0.16399999999999998,0.076,0.15
2500,1.0,0.0,0.0,0.35,0.265,0.11,0.209,0.066,0.059,0.075
2510,1.0,0.0,1.0,0.505,0.4,0.125,0.77,0.2735,0.159,0.255
2511,1.0,0.0,0.0,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078
2517,1.0,0.0,1.0,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32
2523,1.0,1.0,0.0,0.61,0.48,0.16,1.234,0.598,0.238,0.315
2525,1.0,0.0,1.0,0.585,0.405,0.15,1.2565,0.435,0.202,0.325
2526,1.0,0.0,1.0,0.71,0.555,0.195,1.9485,0.9455,0.3765,0.495
2527,1.0,0.0,0.0,0.44,0.345,0.12,0.487,0.1965,0.108,0.16
2528,1.0,1.0,0.0,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358
2534,1.0,0.0,0.0,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315
2535,1.0,1.0,0.0,0.62,0.485,0.165,1.166,0.483,0.238,0.355
2537,1.0,0.0,1.0,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3
2539,1.0,0.0,1.0,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115
2540,1.0,0.0,0.0,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395
2542,1.0,0.0,1.0,0.61,0.475,0.165,1.116,0.428,0.2205,0.315
2548,1.0,1.0,0.0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335
2550,1.0,0.0,0.0,0.62,0.485,0.18,1.154,0.4935,0.256,0.315
2551,1.0,0.0,1.0,0.585,0.47,0.165,1.409,0.8,0.229,0.295
2552,1.0,0.0,1.0,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41
2553,1.0,0.0,1.0,0.38,0.285,0.1,0.2665,0.115,0.061,0.075
2557,1.0,0.0,1.0,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225
2559,1.0,1.0,0.0,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55
2560,1.0,1.0,0.0,0.655,0.46,0.16,1.494,0.6895,0.331,0.1825
2561,1.0,1.0,0.0,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475
2564,1.0,0.0,1.0,0.67,0.52,0.165,1.39,0.711,0.2865,0.3
2565,1.0,0.0,1.0,0.465,0.36,0.125,0.4365,0.16899999999999998,0.1075,0.145
2566,1.0,0.0,1.0,0.61,0.485,0.145,1.3305,0.7829999999999999,0.2255,0.2865
2573,1.0,1.0,0.0,0.63,0.48,0.15,1.0525,0.392,0.336,0.285
2574,1.0,0.0,1.0,0.64,0.51,0.175,1.368,0.515,0.266,0.57
2583,1.0,0.0,0.0,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42
2586,1.0,1.0,0.0,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26
2589,1.0,1.0,0.0,0.425,0.335,0.095,0.322,0.1205,0.061,0.125
2592,1.0,0.0,1.0,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085
2594,1.0,0.0,1.0,0.59,0.445,0.14,0.931,0.35600000000000004,0.234,0.28
2596,1.0,0.0,1.0,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26
2597,1.0,0.0,1.0,0.46,0.355,0.11,0.415,0.215,0.08199999999999999,0.13
2599,1.0,0.0,1.0,0.57,0.45,0.135,1.02,0.546,0.204,0.25
2600,1.0,0.0,1.0,0.605,0.475,0.16,1.616,0.5495,0.332,0.34
2604,1.0,0.0,0.0,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435
2605,1.0,1.0,0.0,0.6,0.465,0.155,1.04,0.4755,0.25,0.28
2606,1.0,1.0,0.0,0.575,0.45,0.12,0.9585,0.447,0.16899999999999998,0.275
2609,1.0,0.0,0.0,0.47,0.35,0.13,0.466,0.1845,0.099,0.145
2615,1.0,0.0,1.0,0.71,0.55,0.2,1.9045,0.882,0.44,0.5
2620,1.0,0.0,1.0,0.565,0.44,0.175,1.122,0.393,0.2,0.375
2627,1.0,0.0,1.0,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295
2629,1.0,1.0,0.0,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098
2633,1.0,0.0,1.0,0.475,0.395,0.135,0.5920000000000001,0.2465,0.1645,0.2
2639,1.0,0.0,0.0,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155
2641,1.0,0.0,1.0,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28
2648,1.0,0.0,0.0,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05
2655,1.0,0.0,0.0,0.235,0.175,0.065,0.0615,0.0205,0.02,0.019
2656,1.0,1.0,0.0,0.54,0.415,0.175,0.8975,0.275,0.241,0.275
2658,1.0,0.0,0.0,0.485,0.39,0.125,0.591,0.287,0.141,0.12
2659,1.0,0.0,1.0,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195
2661,1.0,0.0,0.0,0.295,0.215,0.075,0.116,0.037000000000000005,0.0295,0.04
2662,1.0,0.0,0.0,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067
2663,1.0,0.0,1.0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18
2664,1.0,1.0,0.0,0.465,0.35,0.13,0.494,0.1945,0.103,0.155
2667,1.0,0.0,1.0,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47
2668,1.0,0.0,0.0,0.345,0.285,0.1,0.2225,0.0865,0.058,0.075
2670,1.0,1.0,0.0,0.475,0.35,0.115,0.487,0.194,0.1455,0.125
2672,1.0,0.0,1.0,0.655,0.525,0.18,1.402,0.624,0.2935,0.365
2677,1.0,0.0,1.0,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235
2681,1.0,1.0,0.0,0.655,0.5,0.22,1.359,0.642,0.3255,0.405
2685,1.0,0.0,0.0,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085
2687,1.0,0.0,0.0,0.405,0.315,0.105,0.34700000000000003,0.1605,0.0785,0.1
2690,1.0,0.0,1.0,0.525,0.4,0.14,0.7325,0.334,0.1575,0.17
2692,1.0,1.0,0.0,0.555,0.435,0.165,0.97,0.336,0.2315,0.295
2695,1.0,0.0,1.0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19
2697,1.0,1.0,0.0,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27
2699,1.0,0.0,1.0,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395
2700,1.0,1.0,0.0,0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335
2703,1.0,1.0,0.0,0.63,0.48,0.16,1.199,0.5265,0.335,0.315
2708,1.0,1.0,0.0,0.66,0.525,0.205,1.3665,0.5005,0.29100000000000004,0.41
2713,1.0,1.0,0.0,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21
2714,1.0,0.0,0.0,0.52,0.41,0.14,0.6990000000000001,0.3395,0.129,0.1945
2715,1.0,1.0,0.0,0.67,0.515,0.17,1.4265,0.6605,0.3395,0.37
2717,1.0,1.0,0.0,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177
2718,1.0,0.0,0.0,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465
2722,1.0,0.0,1.0,0.75,0.55,0.18,1.893,0.942,0.397,0.445
2732,1.0,0.0,0.0,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19
2736,1.0,0.0,1.0,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34
2741,1.0,1.0,0.0,0.595,0.475,0.17,1.247,0.48,0.225,0.425
2743,1.0,0.0,0.0,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3
2754,1.0,1.0,0.0,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605
2756,1.0,0.0,0.0,0.49,0.385,0.115,0.6829999999999999,0.3265,0.1615,0.165
2758,1.0,0.0,1.0,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22
2766,1.0,1.0,0.0,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195
2771,1.0,0.0,1.0,0.595,0.475,0.16,1.3175,0.408,0.234,0.58
2774,1.0,1.0,0.0,0.45,0.345,0.115,0.496,0.1905,0.117,0.14
2776,1.0,0.0,1.0,0.635,0.525,0.205,1.484,0.55,0.3115,0.43
2785,1.0,0.0,0.0,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275
2786,1.0,0.0,1.0,0.6,0.475,0.15,1.089,0.5195,0.223,0.292
2791,1.0,1.0,0.0,0.52,0.41,0.17,0.8705,0.3735,0.219,0.25
2792,1.0,0.0,0.0,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1
2797,1.0,1.0,0.0,0.545,0.425,0.125,0.768,0.294,0.1495,0.26
2804,1.0,0.0,1.0,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1
2806,1.0,0.0,1.0,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235
2808,1.0,1.0,0.0,0.555,0.42,0.14,0.868,0.33,0.243,0.21
2809,1.0,0.0,1.0,0.545,0.41,0.145,0.873,0.3035,0.196,0.31
2821,1.0,1.0,0.0,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865
2823,1.0,0.0,0.0,0.36,0.27,0.09,0.232,0.12,0.0435,0.056
2826,1.0,0.0,0.0,0.465,0.36,0.105,0.452,0.22,0.159,0.1035
2831,1.0,1.0,0.0,0.455,0.36,0.11,0.4385,0.206,0.098,0.125
2832,1.0,0.0,0.0,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035
2834,1.0,0.0,1.0,0.695,0.53,0.15,1.477,0.6375,0.3025,0.43
2838,1.0,1.0,0.0,0.535,0.405,0.125,0.927,0.26,0.1425,0.345
2842,1.0,1.0,0.0,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225
2845,1.0,1.0,0.0,0.535,0.42,0.15,0.7365,0.2785,0.18600000000000005,0.215
2854,1.0,0.0,1.0,0.62,0.475,0.185,1.325,0.6045,0.325,0.33
2855,1.0,0.0,1.0,0.57,0.465,0.125,0.8490000000000001,0.3785,0.1765,0.24
2861,1.0,0.0,0.0,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055
2862,1.0,0.0,0.0,0.39,0.31,0.1,0.302,0.116,0.064,0.115
2866,1.0,1.0,0.0,0.605,0.485,0.16,1.222,0.53,0.2575,0.28
2871,1.0,0.0,1.0,0.62,0.505,0.185,1.5275,0.69,0.368,0.35
2884,1.0,1.0,0.0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395
2885,1.0,0.0,0.0,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.18600000000000005
2887,1.0,0.0,1.0,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145
2894,1.0,0.0,0.0,0.43,0.345,0.115,0.4295,0.212,0.108,0.109
2899,1.0,1.0,0.0,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515
2902,1.0,0.0,1.0,0.765,0.585,0.18,2.398,1.128,0.512,0.5335
