Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-2.3786,-0.7309,-0.3162,-0.1642,2.5853,12.6041,0.9342985901746574,0.3106967963704478
-2.1804,-0.7255,-0.3071,-0.1443,2.3779,12.3421,0.8859215455769498,0.937317223530048
-2.9306,-0.7937,-0.3716,-0.1135,3.8348,13.1127,0.9367376806919814,0.2315854995496911
-3.3234,-0.7831,-0.2782,-0.2271,3.2511,14.0413,0.9585151040148432,0.984013825664908
-2.379,-0.727,-0.2777,-0.1778,2.4283,12.7113,0.9155110979984198,0.9731047684815516
-2.172,-0.7056,-0.3416,-0.1081,2.2632,12.1901,0.9249686700252716,0.3872285735640513
-2.1903,-0.7585,-0.3544,-0.1198,3.3193,12.2398,0.925447177391954,0.9622678112140044
-1.9752,-0.6838,-0.3204,-0.114,2.3731,11.9628,0.9097602989579108,0.9724192958401092
-2.1127,-0.7286,-0.3503,-0.1018,2.6043,12.1316,0.9216540866057298,0.9543792491689074
-2.2404,-0.6905,-0.2728,-0.1988,2.2469,12.5257,0.9325593464090588,0.8784213371374046
-1.9895,-0.7215,-0.365,-0.0821,2.5985,11.8897,0.9271088209838666,0.8403188170302958
-2.443,-0.7419,-0.3487,-0.0817,2.903,12.4235,0.9236401650159176,0.14109728838919633
-1.9880000000000002,-0.7196,-0.3237,-0.133,2.1082,12.0897,0.9286509816465219,0.7595254845443219
-2.1977,-0.6732,-0.2941,-0.1647,2.6565,12.319,0.9204676374551288,0.8480008955269531
-1.6043,-0.6798,-0.3044,-0.1315,2.3369,11.5037,0.9126212868825524,0.7367217217026664
-2.4352,-0.7476,-0.2981,-0.1569,1.741,12.7944,0.9468032546162752,0.9284792637953756
-3.0289,-0.7397,-0.2172,-0.2431,1.8196,13.8131,0.9565551780219212,0.718510577382391
-2.73,-0.7303,-0.2751,-0.2186,2.7842,13.2203,0.9415020002839224,0.9113334009939472
-2.617,-0.7191,-0.2834,-0.1721,2.3921,12.9799,0.9260416277294432,0.9446056576297888
-2.1948,-0.7327,-0.3164,-0.1354,2.4464,12.3161,0.9196828045694836,0.9732615933082648
-1.9852,-0.6961,-0.3519,-0.1134,2.3109,11.9663,0.9347498381844296,0.4453497194824673
-2.1121,-0.7275,-0.3118,-0.1571,1.8916,12.32,0.9475441768868272,0.8097325758628069
-2.7769,-0.7401,-0.2554,-0.2482,2.6874,13.3871,0.930391486430323,0.3406908716793721
-2.2627,-0.6882,-0.2835,-0.1814,2.5456,12.4898,0.9295408505855908,-0.2954233589588302
-2.5056,-0.7246,-0.3026,-0.1684,2.7183,12.7832,0.9358273595414816,0.9291073776867956
-2.7497,-0.7021,-0.1098,-0.429,1.5144,13.928,0.9443170670213584,0.4301201008029878
-2.4266,-0.6954,-0.2578,-0.2457,2.8204,12.8502,0.9248999196339528,0.9560547141795064
-1.7363,-0.7029,-0.3604,-0.0769,2.5929,11.5243,0.9122311511613036,0.9231483975849464
-2.278,-0.7203,-0.3123,-0.1515,2.3699,12.4361,0.9162272538787796,0.9942163502304447
-2.5701,-0.715,-0.2838,-0.1569,2.8907,12.8228,0.9222813883668188,0.6821670172200254
-1.9833,-0.6713,-0.2897,-0.1432,2.4509,12.0214,0.910059724915788,0.8349064860767126
-1.9636,-0.7374,-0.3769,-0.0319,2.8575,11.720999999999998,0.9034079890805948,0.20593820876502225
-2.119,-0.7440000000000001,-0.3334,-0.1263,2.7143,12.1816,0.9138634731255088,0.9529505952214068
-2.1377,-0.7138,-0.2921,-0.1659,2.2748,12.336,0.920476004217106,0.7992851516620971
-1.7632,-0.723,-0.3609,-0.0605,1.9322,11.5912,0.931885963946353,0.9442549635889974
-2.2362,-0.7142,-0.293,-0.1814,2.1191,12.5527,0.9339394156991336,-0.4914527643834905
-2.2405,-0.6672,-0.2558,-0.2144,2.3941,12.5467,0.9278543825244496,0.9399390069560776
-2.2637,-0.7024,-0.3119,-0.14800000000000002,2.5379,12.4116,0.934849895548124,-0.7390621232927389
-1.8574,-0.7213,-0.3336,-0.1049,2.3664,11.8328,0.9166611420319728,0.6918787039992675
-2.3704,-0.6798,-0.2314,-0.2652,2.4195,12.8372,0.9347237786316616,0.8891559975637249
-2.185,-0.7404,-0.3301,-0.1247,2.247,12.345999999999998,0.9239602917050774,0.7547270104552715
-2.1558,-0.73,-0.294,-0.1548,2.3317,12.3619,0.9184572173004202,0.8464793592800895
-1.9743,-0.7307,-0.2937,-0.159,2.1099,12.1435,0.915701225952248,0.8376243039646876
-2.8005,-0.7473,-0.273,-0.1788,2.3549,13.2611,0.944005197070972,0.906215949432262
-2.6666,-0.7182,-0.2494,-0.2469,2.2845,13.2606,0.9400435393994148,0.9115737542982184
-3.607,-0.7881,-0.2906,-0.198,4.1286,14.1988,0.9556138462257624,0.8813804182744758
-2.1322,-0.7154,-0.3696,-0.0506,2.4225,11.9828,0.9277841071843228,0.8450994117219067
-3.1791,-0.7508,-0.2418,-0.2363,2.9245,13.8618,0.9489520926056596,0.8471641466909693
-1.8728,-0.7157,-0.3767,-0.0885,2.4949,11.7412,0.9280997570717908,-0.03313254026315415
-2.9233,-0.6917,-0.1933,-0.3009,2.3376,13.7055,0.94378044904829,0.8575359371758038
-2.2642,-0.7538,-0.3075,-0.156,1.7136,12.568,0.9320920953074334,0.9927573898354816
-2.5053,-0.6842,-0.2439,-0.2501,2.4203,12.9676,0.9372410723428366,0.9448765241248992
-2.6781,-0.7019,-0.2868,-0.1712,2.7454,12.9941,0.9175908575440312,0.6208153717374862
-2.1455,-0.7268,-0.2978,-0.1728,2.6269,12.3599,0.9211855833402208,0.7201521445591339
-2.0298,-0.7355,-0.3439,-0.1177,2.2611,12.0988,0.9217908894481166,0.9330700282450568
-2.423,-0.7372,-0.3537,-0.1039,2.6434,12.4766,0.9327412160521179,0.9348923317300344
-2.128,-0.6987,-0.2367,-0.2341,1.9169,12.5521,0.9202761427418727,0.8981841319323449
-2.1719,-0.7132,-0.3404,-0.1179,2.5338,12.1957,0.9249214386782256,0.9455973818699372
-2.8909,-0.7167,-0.2083,-0.2935,2.2108,13.6847,0.9338556213102898,0.977859385173465
-2.2185,-0.659,-0.278,-0.1887,2.5522,12.3746,0.9291061962456756,0.9160077257864164
-2.095,-0.7093,-0.3027,-0.163,2.8226,12.2199,0.92941228952969,0.6160009776260094
-2.0995,-0.7340000000000001,-0.3334,-0.1064,3.0049,12.0822,0.8945032044385959,0.7856850333397148
-1.7879,-0.6018,-0.3314,-0.1253,2.7442,11.6255,0.9184394715869624,0.9883277655546564
-2.3145,-0.7251,-0.3123,-0.1478,2.5169,12.508,0.9092248320433232,0.6082007368117581
-2.2545,-0.7137,-0.3382,-0.1258,2.9879,12.2821,0.926708772073711,0.8620020682964633
-2.0288,-0.7498,-0.3178,-0.1331,1.5031,12.226,0.9334972146497036,0.9786065519076981
-2.1086,-0.7213,-0.3838,-0.0762,2.9461,11.9355,0.927388286616366,0.9648425163486944
-2.3249,-0.7188,-0.3463,-0.1208,3.2132,12.2988,0.935158433950399,0.9487182907712908
-2.6689,-0.6836,-0.19,-0.2587,1.6748,13.3571,0.9338016627277144,0.91872919852324
-2.5442,-0.7002,-0.2782,-0.2045,2.3015,12.9703,0.9441817116302402,0.8802455554240569
-2.2353,-0.6637,-0.3415,-0.1275,2.9806,12.1897,0.9488735992906828,0.05253518519088385
-3.2135,-0.7669,-0.2849,-0.2072,3.5002,13.8011,0.9475249659497474,0.8644663780063153
-3.2693,-0.7593,-0.258,-0.2522,3.3843,14.004000000000001,0.9609730865233532,-8.221167155564997
-2.7782,-0.7343,-0.2887,-0.2064,2.7293,13.2351,0.9467213807540558,0.8205964725571262
-2.2334,-0.7304,-0.3411,-0.1357,2.7481,12.3259,0.934063463047242,0.9237717410055049
-2.0061,-0.7523,-0.3449,-0.1171,1.9315,12.0933,0.9320556489973948,0.654767504981911
-1.8598,-0.6862,-0.3179,-0.1361,2.2747,11.8363,0.9314754525629668,0.8188518186035066
-2.4457,-0.7454,-0.2721,-0.2086,2.2673,12.9302,0.9366064919165622,-0.5032503127023289
-2.7605,-0.7583,-0.3434,-0.1494,3.0102,13.0146,0.947931391837836,-0.812480083740146
-2.0615,-0.7368,-0.3181,-0.1734,2.4261,12.24,0.9270784089061496,0.5845018898310881
-1.5409,-0.6836,-0.3837,-0.0777,3.2929,11.1698,0.9026312631023772,0.9019462105785518
-1.8674,-0.6485,-0.2477,-0.21600000000000005,2.3852,12.0687,0.9118563255713256,0.9933563511301338
-1.6956,-0.7275,-0.3528,-0.0764,2.2493,11.5518,0.9145026837888319,-11.371605641986795
-1.7025,-0.6926,-0.3869,-0.0376,3.2211,11.2819,0.9065032258296556,0.8385429865157328
-2.2464,-0.7290000000000001,-0.3593,-0.0561,3.2833,12.0873,0.9154046244084066,0.9012754895873852
-2.7367,-0.7274,-0.2985,-0.1739,3.0969,13.0598,0.9345731918153304,0.8377515707006754
-2.0869,-0.7046,-0.332,-0.1186,2.4057,12.1045,0.9253606361026654,0.5514439738965069
-2.0972,-0.7359,-0.3457,-0.1188,2.6826,12.1282,0.9301220235752552,0.7539586454547014
-2.0362,-0.7211,-0.3343,-0.1102,2.2477,12.0577,0.9162219202709384,0.8622883902368206
-2.1581,-0.7315,-0.3316,-0.1323,2.3434,12.2654,0.9307449020796528,-1.8483686137449096
-2.7312,-0.733,-0.263,-0.2106,2.8135,13.2003,0.925795048701532,0.9735281518491008
-1.9387,-0.7367,-0.3255,-0.1228,1.8488,12.0448,0.9293538053681668,-0.20267928044923456
-2.6379,-0.7348,-0.2848,-0.1801,2.3452,13.0473,0.9365338300005754,0.5390792879193635
-2.4585,-0.7217,-0.295,-0.1812,2.6483,12.7727,0.9335252170823888,0.918928726814356
-2.6235,-0.7158,-0.2962,-0.1666,2.4471,12.9154,0.9502894589416928,0.8922516244788641
-2.2827,-0.7141,-0.3192,-0.1378,2.942,12.3561,0.9153676714870741,-0.01949730140970707
-3.1232,-0.8113,-0.3593,-0.1401,4.2449,13.4659,0.9549864540703936,0.4887786447093097
-2.2384,-0.6843,-0.2552,-0.1981,2.5069,12.5026,0.9023061666125192,0.9919966791216795
-2.3151,-0.695,-0.3946,-0.0737,3.6987,12.0506,0.9217540259313892,0.5531517171500747
-2.0896,-0.7225,-0.3486,-0.1323,2.4638,12.1489,0.9364476866675818,0.6221773788903651
-1.9574,-0.6688,-0.38,-0.0785,3.3198,11.686,0.9233043232076524,0.7196687015327239
-2.6184,-0.7848,-0.3039,-0.1802,2.4174,13.0811,0.9372109452576656,0.6262890963176151
-2.8023,-0.7024,-0.2587,-0.2225,2.3875,13.356,0.9360549282705602,0.9471517558997072
-2.3224,-0.7518,-0.3694,-0.1055,3.1101,12.3345,0.934368322045753,-0.4459341221992097
-2.7017,-0.7139,-0.2584,-0.2117,2.2758,13.2106,0.9355388082352092,0.8086163760616883
-1.9048,-0.7434,-0.3588,-0.0662,2.4792,11.7882,0.9183746275965609,0.905792035327778
-1.7801,-0.7239,-0.3562,-0.0739,2.5737,11.6384,0.9173467369789358,0.9137736857436608
-2.1576,-0.6683,-0.3195,-0.1447,2.4206,12.2206,0.9307330910114388,0.7666576917608044
-2.2697,-0.7054,-0.3078,-0.1452,2.7674,12.3989,0.9282821770564772,0.9667701510389216
-2.4797,-0.7485,-0.3474,-0.1125,3.3865,12.5561,0.9376372306573796,0.8786539640920573
-1.9916,-0.7214,-0.3188,-0.1305,2.0514,12.0645,0.9291632699967596,-0.508229938708658
-2.7674,-0.7779,-0.3481,-0.1082,3.6284,12.8952,0.9491280991979604,0.2164885378615332
-2.4329,-0.7171,-0.1955,-0.3088,1.9162,13.171,0.9297527706210448,-2.4374550309226835
-2.4921,-0.7647,-0.3022,-0.1688,2.5196,12.8595,0.9424843417331252,-2.5873606122989945
-2.3419,-0.7282,-0.2742,-0.2035,1.3077,12.8279,0.9525201488682394,-1.6954394788703218
-2.7004,-0.7206,-0.27,-0.1804,2.087,13.140999999999998,0.9451530278985044,-0.0025381537856083987
-2.0071,-0.7648,-0.4088,-0.019,2.7176,11.7727,0.932683537977202,0.9766063415705188
-2.3476,-0.7190000000000001,-0.3316,-0.1489,2.6106,12.4823,0.9495403055326052,0.7425126020805913
-3.0253,-0.7532,-0.3301,-0.1465,3.5019,13.305,0.9372751634042664,0.8426203398281602
-2.5182,-0.7568,-0.3566,-0.1083,3.7667,12.5468,0.9304644405982548,0.6159752951193365
-2.1088,-0.7117,-0.2715,-0.2078,1.9244,12.4547,0.9269912319271036,-3.2658004044498954
-2.3989,-0.659,-0.251,-0.2311,2.1236,12.834,0.9374158858687194,0.5835696678706823
-2.1505,-0.7452,-0.348,-0.10800000000000001,2.4317,12.1986,0.9278926800516634,0.9217094389501556
-2.0391,-0.7205,-0.2965,-0.158,1.9464,12.2125,0.919735254105972,0.8231229204903563
-2.5948,-0.7468,-0.3301,-0.1563,2.8313,12.855,0.9350711329411184,0.8615543478260951
-2.7483,-0.7243,-0.2813,-0.1887,2.4702,13.2056,0.9449123246120652,0.9642168555372096
-2.3282,-0.6936,-0.2974,-0.1262,2.2704,12.4829,0.912896916627572,0.9015427424002992
-2.1739,-0.7225,-0.2976,-0.1825,2.4125,12.3952,0.9196158355115548,0.7667067759193128
-1.9192,-0.7390000000000001,-0.3223,-0.1234,1.1361,12.0604,0.9130057160551688,0.6643744079798607
-2.1633,-0.7052,-0.3067,-0.1744,2.2926,12.3609,0.9297755096081768,-0.6233321973223991
-2.1935,-0.6643,-0.3094,-0.13699999999999998,3.1419,12.1659,0.9129968333121042,0.9843598491925408
-1.9162,-0.7457,-0.3075,-0.1239,1.6608,12.0596,0.9118937917114276,0.9698161050936348
-1.996,-0.7042,-0.3524,-0.0774,2.923,11.8262,0.9157860252975318,0.9288598543067442
-2.1738,-0.7169,-0.2921,-0.1881,2.1828,12.4367,0.9253318457469216,-5.840204094574374
-1.9514,-0.7195,-0.3486,-0.066,2.8826,11.7784,0.9006189326473111,-0.7942571938666978
-1.9405,-0.7536,-0.3631,-0.0733,2.8527,11.8345,0.9120974642958082,0.9238684449413196
-2.0824,-0.6984,-0.381,-0.0623,3.2271,11.7812,0.9136237815863288,0.6339846031445514
-2.1959,-0.7170000000000001,-0.3305,-0.1268,2.5172,12.265,0.9357896602201088,0.9441448550555842
-2.5009,-0.7611,-0.3779,-0.0871,2.8248,12.514000000000001,0.9227652969136292,0.8154217998172614
-2.2482,-0.7291,-0.2399,-0.2427,1.1578,12.7666,0.9466067291998264,0.6544822588638819
-2.4123,-0.7633,-0.3978,-0.0739,3.2454,12.3111,0.9315138431265004,0.6891773006275765
-2.1218,-0.6859999999999999,-0.253,-0.2013,1.9808,12.4067,0.9258665185388696,0.8233388771718388
-1.8518,-0.6659999999999999,-0.3762,-0.0506,3.2260000000000004,11.4645,0.9137802266070488,0.7742687162271462
-2.1446,-0.7202,-0.3868,-0.1147,3.1663,12.0409,0.9358314667315116,0.9677670794023724
-1.8079,-0.7202,-0.3241,-0.134,2.1918,11.8663,0.9213328329707452,0.8865988666288085
-2.0492,-0.6990000000000001,-0.3472,-0.1183,2.8246,11.9601,0.9279661288183372,0.9426720887555546
-1.8619999999999999,-0.7228,-0.2541,-0.184,1.8692,12.1423,0.9113338063528096,0.9500851007730532
-2.4032,-0.7745,-0.3611,-0.099,2.9973,12.4897,0.9288439706896168,0.718215611136666
-2.5767,-0.7025,-0.3873,-0.1078,3.6526,12.4955,0.9289785179062332,0.8605832255313342
-1.7622,-0.6989,-0.3199,-0.1097,2.7335,11.6747,0.8925551771939837,0.8705344564268078
-2.6423,-0.7176,-0.2762,-0.1913,3.0349,13.0081,0.922289963881668,0.8741060842898639
-1.7298,-0.7099,-0.3419,-0.0789,2.3623,11.5766,0.9200267114830516,0.8572017908299527
-1.9122,-0.7318,-0.3664,-0.0747,2.8469,11.7792,0.9132824133699003,0.9213467426071428
-2.0936,-0.7182,-0.282,-0.1507,1.8173,12.3091,0.9230817025196651,0.9901529272203295
-2.5881,-0.7559999999999999,-0.3091,-0.1718,3.0284,12.9386,0.9188249657939508,0.9581785734733228
-2.6311,-0.7279,-0.2882,-0.1678,3.3015,12.9098,0.9086411265524276,0.7506246128641203
-1.6799,-0.6904,-0.326,-0.0749,2.1777,11.5269,0.8982972820320576,0.9743993563430436
-2.0479,-0.7182,-0.3582,-0.0937,2.6865,11.9411,0.9176578347960994,0.8529599405785699
-1.8419999999999999,-0.73,-0.3453,-0.1114,2.2303,11.8477,0.929316338340878,0.7680237663230606
-2.2836,-0.7401,-0.2984,-0.188,1.8998,12.6509,0.9383050653182552,0.7147264070144214
-2.0908,-0.7393,-0.3489,-0.1142,2.3734,12.1367,0.9207035072280144,0.8377246026822495
-2.1902,-0.7336,-0.2251,-0.2661,1.6589,12.7588,0.9295443030319698,0.7450443683543537
-2.5017,-0.6723,-0.175,-0.2981,1.7155,13.1707,0.9028250064249341,0.9534714034069302
-2.2507,-0.6987,-0.3391,-0.1205,2.9764,12.2268,0.9324074353653952,0.9477727050980932
-2.8036,-0.7532,-0.2953,-0.2016,2.6757,13.2845,0.940027634896172,0.9966733615803482
-2.6057,-0.7438,-0.4028,-0.0925,3.8707,12.517,0.9353565504559532,0.9827977832483508
-2.1714,-0.6869,-0.2201,-0.2329,1.7619999999999998,12.6027,0.927615564955942,-11.957794776067715
-2.061,-0.7226,-0.3516,-0.1193,2.5389,12.0542,0.9347928358123512,0.8961219885660345
-2.3289,-0.71,-0.3158,-0.1506,2.4116,12.4951,0.918633483344836,0.8773498223243936
-1.8562,-0.7474,-0.318,-0.1188,2.3956,11.9154,0.9154028527784788,0.3815593315219897
-2.0221,-0.7088,-0.285,-0.1731,2.8039,12.1438,0.91300783733902,0.18219508177153354
-2.0884,-0.7451,-0.3111,-0.1598,1.9786,12.3119,0.9342366173629384,0.7474370087291939
-2.1719999999999997,-0.7258,-0.35100000000000003,-0.0949,2.5886,12.1536,0.9201235610761792,0.8981228031162476
-2.1638,-0.6902,-0.3303,-0.1503,2.6988,12.2037,0.938408417371677,0.8880237749597228
-2.3331,-0.685,-0.3077,-0.1601,2.9516,12.4814,0.9346271536409826,0.4472122416829085
-2.9525,-0.7773,-0.2774,-0.2104,2.7671,13.5374,0.9364192504429278,0.9402160295670996
-2.0577,-0.7034,-0.3715,-0.079,2.5589,11.934000000000001,0.9258545435943584,0.9647618120749024
-2.4434,-0.7175,-0.3101,-0.1667,2.7536,12.6696,0.9265011818971206,0.7784977893743978
-3.2048,-0.7627,-0.276,-0.2108,2.8723,13.8564,0.9497566236017452,0.7804104030478508
-2.3945,-0.7623,-0.3608,-0.1152,2.983,12.4697,0.9310445780877128,0.7254750803770706
-2.7385,-0.7273,-0.2779,-0.1906,2.6648,13.1726,0.935590825099754,0.9632408841368736
-1.9028,-0.763,-0.3834,-0.0802,2.4579,11.8068,0.9386330784308792,0.3651858405525372
-2.0178,-0.6832,-0.3241,-0.10300000000000001,2.5273,11.9805,0.9129979108552378,0.7446716823494101
-2.8974,-0.7366,-0.2739,-0.2237,2.9656,13.4303,0.9422063124365736,0.9663238601330376
-2.0617,-0.7106,-0.3571,-0.0896,2.6295,11.9554,0.9259816618587302,0.9046545562796492
-2.199,-0.6988,-0.2755,-0.147,2.3073,12.3782,0.9186787872490382,0.9860146598264576
-2.1856,-0.6947,-0.2765,-0.2225,2.6672,12.4553,0.9392684748082364,0.7764074590411413
-2.2282,-0.7081,-0.322,-0.1534,2.7688,12.3282,0.9409627958784276,0.6964474179858352
-1.9391,-0.7222,-0.2444,-0.213,1.1709,12.359000000000002,0.9311550023625682,0.7784306293067159
-2.2739,-0.6974,-0.2727,-0.2131,2.416,12.6211,0.9388564686120522,0.8780657239197381
-2.101,-0.7188,-0.3585,-0.0859,2.6439999999999997,12.0122,0.9261404607188556,0.8198572784063575
-1.7814,-0.6323,-0.2903,-0.1528,2.7365,11.7063,0.9221866276118028,0.7861959406551322
-2.0237,-0.7352,-0.3796,-0.0884,3.0256,11.9223,0.9373305009089188,-19.70591617221205
-2.7181,-0.7212,-0.2635,-0.2268,2.4686,13.2575,0.9469981831695348,0.8069198193611685
-1.6754,-0.7352,-0.3225,-0.1104,2.2548,11.6647,0.8956218042067705,0.9768214571877238
-2.2705,-0.7127,-0.3256,-0.108,3.5905,12.2336,0.9285018798807873,0.13973887758506642
-1.8105,-0.6821,-0.2481,-0.2099,2.3272,12.035,0.9196208835492736,0.9718192710270332
-2.3238,-0.6936,-0.2374,-0.2495,1.7614,12.851,0.935176334156026,0.9821174831068846
-2.5628,-0.8022,-0.3736,-0.0809,2.8138,12.6741,0.943627306480776,0.32770307959656275
-2.008,-0.7475,-0.3394,-0.1321,2.4267,12.1154,0.9258210716297666,0.7806108285246394
-2.4467,-0.6905,-0.2588,-0.2117,2.4667,12.8145,0.9272839581129686,0.5895395517758825
-1.8659,-0.7388,-0.3594,-0.0979,2.6257,11.7978,0.9202422991346172,-0.1691888234270582
-2.1118,-0.7228,-0.3528,-0.0944,2.7918,12.025,0.9172575757075628,0.8890379978933237
-1.8395,-0.7201,-0.2244,-0.2244,1.8034,12.2101,0.9065702170069352,-0.7250254246015186
-2.7054,-0.7421,-0.3229,-0.1656,2.9565,12.9649,0.9335082984079692,0.9360879897948484
-2.631,-0.7137,-0.2653,-0.203,2.5066,13.0519,0.941041958227832,0.7848174557581636
-2.0869,-0.726,-0.2832,-0.183,2.0403,12.3718,0.9174450550297616,0.9203194691847612
-2.5714,-0.7144,-0.2222,-0.2278,1.6001,13.2091,0.9362027269184084,0.41587528877390745
-2.9268,-0.6987,-0.2559,-0.2088,2.7218,13.4054,0.9355789242458536,0.9000227494306674
-3.1457,-0.7548,-0.2405,-0.2747,2.9632,13.9049,0.9432303305877991,0.984973758569526
-2.003,-0.7285,-0.3504,-0.0881,2.5509,11.9048,0.931901141274665,0.8147862688601716
-1.9254,-0.7517,-0.3247,-0.1644,2.5236,12.0609,0.9297430501692772,0.8612895068452355
-2.0391,-0.7335,-0.3398,-0.1073,2.6060000000000003,12.0274,0.9132359708933464,0.90965159700872
-2.0282,-0.7279,-0.3147,-0.1305,2.5108,12.0864,0.9106407726780859,0.9634664946376584
-2.0026,-0.7352,-0.3592,-0.0794,3.2186,11.8657,0.9098297816279052,0.9733143843729232
-2.3439,-0.7281,-0.3377,-0.1121,2.3608,12.4452,0.9235949197009596,0.7995378369062895
-2.5989,-0.733,-0.3015,-0.1787,2.7752,12.9115,0.9276099144262336,0.7268909077497523
-2.4272,-0.6754,-0.2529,-0.2015,2.1393,12.8063,0.9332395523272752,0.8794360000492959
-2.2002,-0.6781,-0.3441,-0.1442,2.7563,12.2222,0.936957928850786,0.8433843120137088
-2.0311,-0.7234,-0.3688,-0.1151,2.6325,11.983,0.9365672876104468,0.6329219935443219
-2.5282,-0.6989,-0.1623,-0.3645,2.0669999999999997,13.3709,0.9319901173183204,0.9318833329522812
-2.3263,-0.7057,-0.2859,-0.204,2.3468,12.6296,0.9232129307038448,0.9621876086181926
-2.7295,-0.7325,-0.2237,-0.2632,2.0245,13.4695,0.9376634544350542,0.5412750541452245
-1.9621,-0.7252,-0.3335,-0.1385,2.2437,12.0307,0.9306442664382376,0.13650810378627
-2.43,-0.6729999999999999,-0.276,-0.213,2.3901,12.7609,0.9407060074094662,0.9650233997652028
-1.8031,-0.7298,-0.3679,-0.0686,2.7679,11.5873,0.9294197698871708,0.7290075689007616
-2.1965,-0.7286,-0.3948,-0.0502,2.841,12.0288,0.9066613459035998,0.6740304330112095
-2.2149,-0.7416,-0.4101,-0.0507,3.2736,11.9761,0.931624637335259,0.7395278304798967
-2.2161,-0.6872,-0.3422,-0.1108,3.1641,12.1125,0.9220184504753626,-0.5957595927242569
-2.4202,-0.6989,-0.2087,-0.2667,2.0340000000000003,12.9972,0.9265867950195372,0.6037756507020038
-2.6076,-0.7037,-0.2146,-0.2843,1.8021,13.3108,0.9376377470670574,0.9885178924563184
-2.456,-0.6884,-0.2687,-0.1822,2.6792,12.7163,0.935510670724662,0.9088334493882366
-2.8739999999999997,-0.763,-0.2945,-0.1839,3.1004,13.3241,0.93541261847542,0.9716723372724247
-2.4193,-0.7479,-0.2745,-0.2149,2.2488,12.8746,0.93150729574899,0.9376175020044564
-2.8657,-0.6941,-0.1163,-0.3979,1.6753,13.9684,0.9404944391865848,0.7829711850732932
-2.4568,-0.6883,-0.2857,-0.1646,2.7844,12.6444,0.9438107533468268,0.798239218166044
-1.9595,-0.7302,-0.3178,-0.1442,2.2059,12.1011,0.9243230183110176,0.3238262898921096
-2.5049,-0.7932,-0.3994,-0.0555,3.4342,12.4349,0.9346549690499896,0.056438953505385976
-3.2691,-0.7668,-0.3081,-0.1943,3.8279,13.7306,0.9587638023550288,0.9542106262995232
-2.3172,-0.7424,-0.342,-0.1272,3.0184,12.4083,0.9266697538806196,0.9433011636542624
-1.8971,-0.726,-0.3574,-0.0739,3.1204,11.6811,0.9251361151151704,0.6700317509619094
-2.2154,-0.7027,-0.2961,-0.1506,2.1194,12.3902,0.9326702864462334,0.7307077837379747
-2.5548,-0.7313,-0.3074,-0.171,3.0992,12.8397,0.9270621584879236,0.9780653491388084
-1.8921,-0.7148,-0.3861,-0.0635,3.0906,11.6097,0.9340560677226354,0.8028963119676716
-2.4687,-0.7393,-0.3256,-0.1272,2.2089,12.6723,0.9540972801363988,0.03154174512103392
-2.3034,-0.7509999999999999,-0.3494,-0.0971,2.8539,12.3608,0.9079792023756559,0.9597533064490184
-2.1157,-0.7038,-0.345,-0.1008,2.6962,12.0302,0.9254793600590524,0.8007436210925523
-3.2169,-0.8076,-0.2777,-0.249,3.8381,13.9134,0.9529786572523318,0.9814700301252672
-2.6682,-0.7419,-0.3067,-0.1729,3.3963,12.9315,0.9334900630582008,0.963266698312345
-1.7945,-0.7549,-0.3366,-0.1278,2.6351,11.8501,0.919737552142284,0.9624366509026668
-2.1822,-0.7686,-0.3515,-0.0922,2.2326,12.2664,0.9284135307619528,0.987715447812019
-1.8266,-0.6920000000000001,-0.3174,-0.1278,2.6663,11.701,0.8998399201386134,0.97243297557652
-2.1654,-0.7196,-0.3108,-0.1085,2.8449,12.2014,0.9071916253500628,0.8724526970454023
-2.2746,-0.7356,-0.2884,-0.1842,2.0496,12.639,0.9316593267016486,0.8385956224574178
-2.3078,-0.6932,-0.2715,-0.18,2.4130000000000003,12.578,0.9132228149177308,0.96237936275052
-2.5329,-0.754,-0.3042,-0.1847,2.4149,12.9663,0.9402085587044394,0.9664913952462352
-1.9504,-0.7585,-0.35100000000000003,-0.1094,2.4805,11.9763,0.9323367989447041,0.9255829720320184
-2.968,-0.7376,-0.2552,-0.2383,2.4146,13.6413,0.9493231899214292,0.9874061422143764
-2.1533,-0.6804,-0.2948,-0.1603,2.4741,12.2892,0.9264968759513712,0.9372916605048148
-2.2549,-0.7516,-0.3461,-0.1073,2.7964,12.2998,0.9369054391233159,0.9440861919782878
-2.0343,-0.7212,-0.2954,-0.1432,2.048,12.2226,0.9230327166602104,0.957257662319546
-3.5,-0.7767,-0.2749,-0.2499,3.6404,14.2357,0.9544948540288232,0.9801413143984516
-2.1931,-0.7321,-0.3108,-0.1357,1.6778,12.4041,0.930437914574317,-0.009169937197160085
-2.4036,-0.764,-0.3878,-0.0946,3.3537,12.3791,0.9364800167846596,0.8819013916924664
-2.1603,-0.6895,-0.2971,-0.1463,2.1889,12.3147,0.93205223906015,0.8075368978469422
-1.9688,-0.6667,-0.2724,-0.1594,2.7674,12.0488,0.8967567827159861,0.90844089370776
-2.134,-0.7478,-0.3329,-0.1139,2.1098,12.241,0.9281237199220472,0.9809667949495005
-2.3304,-0.7118,-0.2875,-0.1967,2.101,12.6954,0.9352815781440972,0.9856447532667983
