,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
3005,1.0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,9.877038320587532,10
3007,1.0,0.53,0.425,0.13,0.7020000000000001,0.2975,0.1395,0.22,8.70402479112847,9
3017,1.0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,9.783172229265817,10
3026,1.0,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,7.1855659842976465,7
3030,1.0,0.505,0.4,0.145,0.7045,0.334,0.1425,0.207,7.933221671847597,8
3033,1.0,0.56,0.43,0.155,0.8675,0.4,0.172,0.229,8.361094005714317,8
3035,1.0,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10.37326497452413,10
3040,1.0,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,7.685669263567463,8
3041,1.0,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29,8.746253540285753,9
3045,1.0,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,5.968058392001938,6
3050,1.0,0.47,0.375,0.13,0.523,0.214,0.132,0.145,7.735443719277987,8
3053,1.0,0.755,0.625,0.21,2.505,1.1965,0.513,0.6785,10.816696031329766,11
3056,1.0,0.61,0.485,0.17,1.281,0.597,0.3035,0.33,8.819272500948315,9
3059,1.0,0.25,0.185,0.065,0.071,0.027000000000000003,0.0185,0.0225,4.853014552062047,5
3061,1.0,0.5,0.38,0.135,0.5285,0.226,0.123,0.209,8.288265913984041,8
3066,1.0,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9.293183910899577,9
3072,1.0,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12.452488355182767,12
3073,1.0,0.695,0.535,0.175,1.8385,0.8035,0.396,0.503,10.474333623729578,10
3074,1.0,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,8.90948245115894,9
3075,1.0,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185,7.07779189854799,7
3081,1.0,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9.081040870941067,9
3086,1.0,0.375,0.245,0.1,0.394,0.166,0.091,0.1125,6.018925534241507,6
3088,1.0,0.435,0.325,0.12,0.34600000000000003,0.159,0.084,0.095,6.796369570483848,7
3110,1.0,0.345,0.25,0.09,0.203,0.078,0.059,0.055,5.860431757907599,6
3114,1.0,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7.297407872957574,7
3121,1.0,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5.189659548531895,5
3124,1.0,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6.177799597737754,6
3125,1.0,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10.178838745431271,10
3129,1.0,0.65,0.505,0.165,1.357,0.5725,0.281,0.43,10.572251424081808,11
3131,1.0,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,8.120961831053945,8
3132,1.0,0.655,0.55,0.18,1.274,0.586,0.281,0.365,10.074683027190993,10
3133,1.0,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,8.663852494770364,9
3137,1.0,0.435,0.35,0.105,0.4195,0.194,0.1005,0.13,7.104765272995126,7
3140,1.0,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,7.235736594790325,7
3142,1.0,0.53,0.41,0.165,0.732,0.189,0.17,0.31,10.70928677477884,11
3143,1.0,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,10.49523906529222,10
3150,1.0,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,7.761633282841331,8
3159,1.0,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,7.944202506399246,8
3168,1.0,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,7.939121404871228,8
3169,1.0,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,10.783252315100883,11
3175,1.0,0.615,0.525,0.155,1.0385,0.4270000000000001,0.2315,0.345,10.540009378215846,11
3191,1.0,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094,6.985814780884489,7
3197,1.0,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,6.837540130714926,7
3199,1.0,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,8.945640351218355,9
3201,1.0,0.625,0.52,0.18,1.354,0.4845,0.35100000000000003,0.375,11.062321986407893,11
3207,1.0,0.53,0.395,0.115,0.475,0.2025,0.101,0.14800000000000002,8.055632122699983,8
3208,1.0,0.35,0.25,0.07,0.18,0.0655,0.048,0.054000000000000006,5.8664461162072525,6
3210,1.0,0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8.335148975504007,8
3216,1.0,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,9.598707969819541,10
3224,1.0,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,10.356368048802958,10
3225,1.0,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,7.926680894685479,8
3227,1.0,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9.11527587017778,9
3229,1.0,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,8.880352373255064,9
3234,1.0,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,10.508641397939352,11
3241,1.0,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495,5.770813847961877,6
3256,1.0,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,5.178686283055593,5
3258,1.0,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,11.740851131805824,12
3261,1.0,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343,9.169408224798705,9
3268,1.0,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,7.054021533048468,7
3269,1.0,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,5.900295887010996,6
3271,1.0,0.255,0.19,0.07,0.0815,0.028,0.016,0.031,5.045357849978091,5
3280,1.0,0.405,0.31,0.065,0.3205,0.1575,0.066,0.08800000000000001,6.274434343425347,6
3284,1.0,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,11.517315616607458,12
3287,1.0,0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,7.195516371722342,7
3288,1.0,0.48,0.35,0.1,0.519,0.2365,0.1275,0.126,6.950181045024845,7
3290,1.0,0.64,0.5,0.15,1.2015,0.5589999999999999,0.231,0.3355,9.372570987786359,9
3291,1.0,0.695,0.535,0.2,1.5855,0.667,0.334,0.471,11.09514241911975,11
3292,1.0,0.7,0.565,0.18,1.751,0.895,0.3355,0.446,9.138644817411471,9
3294,1.0,0.41,0.33,0.105,0.335,0.1525,0.07400000000000001,0.11,6.926837157155472,7
3301,1.0,0.53,0.4,0.125,0.617,0.279,0.127,0.19,8.089559149999515,8
3309,1.0,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8.05286770331433,8
3310,1.0,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7.2345171264587735,7
3311,1.0,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,3.900651419670184,4
3313,1.0,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,9.836288705700518,10
3329,1.0,0.48,0.365,0.12,0.6015,0.312,0.117,0.14,6.805392848278013,7
3334,1.0,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765,7.937359983071337,8
3345,1.0,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,7.216845876005006,7
3351,1.0,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,8.985646674343826,9
3357,1.0,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,9.606694967235642,10
3359,1.0,0.37,0.27,0.095,0.2175,0.097,0.046,0.065,6.099290872811181,6
3360,1.0,0.425,0.33,0.08,0.361,0.134,0.0825,0.125,7.261297663912582,7
3362,1.0,0.58,0.435,0.15,0.8340000000000001,0.428,0.1515,0.23,8.039660380719868,8
3364,1.0,0.65,0.545,0.23,1.7519999999999998,0.5605,0.2895,0.815,16.133196987553703,16
3365,1.0,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505,10.432515750093135,10
3368,1.0,0.55,0.43,0.14,0.7135,0.2565,0.18600000000000005,0.225,9.226116976900897,9
3376,1.0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,9.624798667768545,10
3377,1.0,0.61,0.48,0.17,1.137,0.4565,0.29,0.34700000000000003,9.9970256501766,10
3379,1.0,0.72,0.6,0.235,2.2385,0.984,0.411,0.621,11.910298007965029,12
3383,1.0,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,8.083474198464598,8
3394,1.0,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10.364066110301765,10
3402,1.0,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,6.055266724914287,6
3406,1.0,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835,9.250722599679737,9
3411,1.0,0.535,0.445,0.125,0.8725,0.417,0.199,0.24,8.145044982530072,8
3415,1.0,0.57,0.435,0.17,0.848,0.4,0.166,0.25,8.602062989536208,9
3422,1.0,0.58,0.45,0.155,0.93,0.385,0.246,0.265,9.045875796180548,9
3428,1.0,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,8.395067596469964,8
3430,1.0,0.55,0.425,0.15,0.639,0.269,0.1345,0.217,8.887671883527256,9
3435,1.0,0.62,0.435,0.155,1.012,0.477,0.236,0.275,8.346483470966131,8
3437,1.0,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6.267368272614697,6
3440,1.0,0.58,0.465,0.165,1.1015,0.404,0.2095,0.35,10.57251692284491,11
3444,1.0,0.505,0.4,0.165,0.7290000000000001,0.2675,0.155,0.25,9.203546952948894,9
3455,1.0,0.63,0.515,0.175,1.1955,0.4920000000000001,0.247,0.37,10.594783146611434,11
3457,1.0,0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535,9.922967447154894,10
3467,1.0,0.585,0.455,0.14,0.97,0.462,0.185,0.295,8.779794820027497,9
3468,1.0,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,5.086771676827223,5
3473,1.0,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,5.8881300201305935,6
3483,1.0,0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,5.860730315834959,6
3486,1.0,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,8.139005212197318,8
3492,1.0,0.655,0.545,0.19,1.4245,0.6325,0.333,0.378,10.064251681650033,10
3494,1.0,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,9.07777685910596,9
3500,1.0,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8.14643484713616,8
3508,1.0,0.535,0.435,0.14,0.8740000000000001,0.3735,0.229,0.2195,8.347110812198743,8
3509,1.0,0.71,0.56,0.22,2.015,0.9215,0.454,0.5660000000000001,10.59250954671323,11
3510,1.0,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,8.091432341440855,8
3520,1.0,0.435,0.325,0.11,0.4335,0.17800000000000002,0.0985,0.155,7.325706937532892,7
3521,1.0,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775,8.770009132357773,9
3523,1.0,0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095,7.079743051499972,7
3530,1.0,0.61,0.43,0.14,0.909,0.438,0.2,0.22,7.933057311580333,8
3531,1.0,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5.167066574142783,5
3536,1.0,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276,8.937258027226397,9
3544,1.0,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,8.58622616348508,9
3563,1.0,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,6.8407817825056405,7
3564,1.0,0.255,0.185,0.06,0.08800000000000001,0.0365,0.021,0.023,4.795170067310529,5
3569,1.0,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,10.071306475152099,10
3574,1.0,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,10.011140405536592,10
3579,1.0,0.34,0.25,0.09,0.179,0.0775,0.033,0.055,5.85568003265989,6
3580,1.0,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,9.775159982229209,10
3585,1.0,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10.200287640709293,10
3589,1.0,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,13.77659289803887,14
3591,1.0,0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515,7.227419943587532,7
3618,1.0,0.42,0.305,0.09,0.328,0.168,0.0615,0.08199999999999999,6.235480467396325,6
3620,1.0,0.48,0.375,0.145,0.777,0.21600000000000005,0.13,0.17,9.088958888407586,9
3621,1.0,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339,8.906073581847027,9
3628,1.0,0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415,8.05723320664331,8
3632,1.0,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,7.772734373747809,8
3635,1.0,0.47,0.375,0.12,0.5805,0.266,0.0935,0.16899999999999998,7.665637164541098,8
3636,1.0,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.229,8.599443419447308,9
3639,1.0,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7.269703738240736,7
3643,1.0,0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095,6.814310769231788,7
3646,1.0,0.655,0.515,0.18,1.412,0.6195,0.2485,0.4970000000000001,11.089783789446823,11
3659,1.0,0.485,0.375,0.14,0.521,0.2,0.123,0.17,8.195927930653585,8
3681,1.0,0.485,0.365,0.155,1.029,0.4235,0.2285,0.313,8.427065177539598,8
3687,1.0,0.285,0.21,0.07,0.109,0.044,0.0265,0.033,5.207459722633461,5
3689,1.0,0.57,0.42,0.14,0.8745,0.416,0.165,0.25,8.24700150730655,8
3690,1.0,0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455,7.995677340423346,8
3691,1.0,0.505,0.355,0.125,0.601,0.25,0.1205,0.185,7.842940264410682,8
3694,1.0,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054000000000000006,5.950190213486994,6
3695,1.0,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,10.002453802473358,10
3696,1.0,0.59,0.46,0.125,0.755,0.334,0.15,0.238,9.046019756266988,9
3705,1.0,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4.07840302643688,4
3713,1.0,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,10.51505328107572,11
3715,1.0,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,6.85239395352266,7
3719,1.0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9.170505408353902,9
3730,1.0,0.255,0.19,0.06,0.086,0.04,0.0185,0.025,4.822256889674834,5
3733,1.0,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,6.892305428256287,7
3734,1.0,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,9.356240322124641,9
3739,1.0,0.67,0.5,0.19,1.519,0.616,0.388,0.415,10.309800285889512,10
3746,1.0,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,9.17373830872228,9
3747,1.0,0.48,0.335,0.125,0.524,0.246,0.1095,0.145,7.035068252638844,7
3751,1.0,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7.189073988060146,7
